,mean,sd
187,-2.2741637,0.8930763
188,-3.0265589,0.49245954
189,-1.3815103,0.8602954
190,-1.5413258,1.1303699
191,-1.2795845,0.966414
192,-1.9548733,0.63561356
193,-2.7678366,0.44173282
194,-1.6414326,0.7966465
195,-2.3173249,0.49800453
196,-2.026918,0.86134064
197,-2.908992,0.553513
198,-1.271937,0.85883015
199,-1.6245352,1.0255867
200,-2.798782,0.46050274
201,-1.5608064,0.73158383
202,-2.5932858,0.4494957
203,-1.5656868,1.035845
204,-1.7556174,1.10793
205,-1.1419889,0.6705895
206,-1.2133113,0.85016835
207,-2.357263,0.40692627
208,-1.5623612,1.1385434
209,-1.8057104,0.8707259
210,-1.8938388,0.7746653
211,-1.0302833,0.50464684
212,-1.6405886,0.92877924
213,-2.0917861,0.42134508
214,-2.9602172,0.5330385
215,-2.6590002,0.48622847
216,-1.0002906,0.7423781
217,-2.4704084,0.4121721
218,-1.4214286,0.833342
219,-2.657135,0.39281467
220,-1.5795864,0.7739087
221,-2.2372465,0.35637727
222,-1.6182609,0.95263445
223,-1.4777539,1.0496619
224,-2.4714286,0.39923212
225,-1.3749068,0.9404754
226,-2.3162339,0.97172093
227,-1.6373558,1.144853
228,-3.1983101,0.4970435
229,-2.8172302,0.49028742
230,-1.5321643,0.8736535
231,-3.3434744,0.6215232
232,-2.5140688,0.48502558
233,-1.5911809,0.9571305
234,-1.493782,0.71881247
235,-2.2845213,0.5865018
236,-1.3888491,0.99349165
237,-1.297915,0.93757594
238,-1.6527256,0.88846564
239,-2.5743513,0.92684317
240,-1.18915,0.5810822
241,-1.7276771,1.101013
242,-2.7414591,0.61516106
243,-2.5899158,1.1504333
244,-2.6356318,0.44880563
245,-1.5930699,1.0424975
246,-2.8210359,1.5852321
247,-1.0938917,0.77141285
248,-2.0194092,0.7845766
249,-1.6876423,1.0293088
250,-2.2167194,0.83714056
251,-1.6380047,0.9769309
252,-1.8946551,0.8072639
253,-3.4498825,2.2058966
254,-3.1070707,0.534759
255,-1.4042526,0.9950935
256,-2.9633114,0.44873053
257,-2.5249858,0.402035
258,-2.21564,0.4107008
259,-2.629957,0.53727734
260,-2.7223675,1.4936112
261,-2.9638975,0.44159502
262,-1.5982528,0.89792633
263,-1.5414064,0.8809415
264,-1.4077722,0.84202164
265,-2.0918076,0.52359545
266,-1.7220937,1.0195694
267,-2.461804,0.3831017
268,-1.3999768,0.74921393
269,-2.558226,0.38266245
270,-2.610959,0.48017675
271,-2.9810534,0.46841934
272,-1.1071529,0.9047929
273,-1.9423109,1.4268829
274,-1.4969019,0.74509084
275,-1.1907899,0.6660862
276,-2.769953,0.6429158
277,-2.8768747,0.61387163
278,-1.7764778,1.0986419
279,-2.029407,0.46779877
280,-2.6494858,0.43092468
281,-0.9670469,0.9178117
282,-3.0887156,0.54841644
283,-1.2627658,0.7274285
284,-2.5482852,0.44045243
285,-1.7843341,0.7790752
286,-1.0519449,0.69076186
287,-2.3757217,0.5489987
288,-1.0733827,0.7694102
289,-1.0260357,0.75424904
290,-2.91916,0.55830014
291,-3.0239341,0.5675466
292,-2.8129487,0.40863118
293,-1.3652138,0.77781695
294,-1.6731485,0.64125484
295,-1.7733289,0.83668494
296,-2.2443132,0.46525
297,-0.7808484,0.7453288
298,-1.0241897,0.89995676
299,-2.708424,0.5389082
300,-1.4355576,0.96451974
301,-2.8597212,0.46444762
302,-2.4152932,0.56852823
303,-1.677148,0.940679
304,-2.455772,0.6153401
305,-2.484268,0.45658144
306,-0.5673167,0.77670914
307,-0.68039477,0.7529784
308,-1.855404,1.1857536
309,-1.8870387,1.9189022
310,-2.6543102,0.66379714
311,0.85890234,6.055204
312,-1.6421832,0.7226167
313,-2.4245045,0.38021666
314,-2.9594407,0.45447886
315,-2.3283443,0.51205283
316,-1.3441738,0.6817354
317,-1.3713503,0.90342236
318,-3.5817316,0.54428434
319,-1.1437644,0.8109952
320,-1.1866691,0.78283983
321,-1.2194573,0.78276783
322,-1.6039824,1.0786921
323,-2.30249,0.4728351
324,-1.3858588,0.8994982
325,-1.5139129,0.73146826
326,-1.3411673,0.9850189
327,-2.9084527,0.54956806
328,-1.1340959,0.7780912
329,-2.6175234,0.62864625
330,-1.3278514,0.907313
331,-2.616514,0.44082424
332,-0.9544141,0.6623669
333,-1.7550315,0.8265318
334,-2.017501,0.89697766
335,-2.3456244,0.46310312
336,-1.6701959,0.98808026
337,-1.8874488,1.1410638
338,-2.787853,0.4747885
339,-2.6396608,0.4746456
340,-1.5009015,0.8168915
341,-3.0353456,0.6841555
342,-1.5637634,0.71543306
343,-2.3622265,0.8694317
344,-2.921019,0.467411
345,-2.696332,0.5793181
346,-1.3466858,0.9342893
347,-1.4860795,0.7915349
348,-2.1014547,0.39547
349,-1.6963892,0.84347755
350,-2.191833,0.36650258
351,-1.2771292,0.7688543
352,-1.5223297,1.2868022
353,-2.9720776,0.47424135
354,-2.3730257,0.6437817
355,-1.1301057,0.8952877
356,-2.690674,0.5458317
357,-1.0156382,0.640946
358,-2.7259414,0.37594193
359,-1.4958152,0.9281745
360,-1.2919177,0.7723219
361,-0.5338731,0.6153669
362,-2.6587784,0.5016954
363,-1.9142141,0.28895974
364,-2.5515943,0.8796988
365,-1.6008719,1.131375
366,-2.2694514,1.3393731
367,-1.399644,0.8938923
368,-1.4277118,0.9688509
369,-1.4521818,0.9150881
370,-1.1751108,0.8233764
371,-1.2499492,0.7205233
372,-1.5816159,0.99868786
373,-1.693663,0.685616
374,-1.4504908,1.1433932
375,-1.7446809,0.5444219
376,-2.0270221,0.8548807
377,-3.8607621,0.72171944
378,-1.5135869,0.9956204
379,-1.7231526,1.0891582
380,-1.80209,1.0909253
381,-1.5014708,0.69594055
382,-2.9324298,0.50939846
383,-1.5184323,1.0882208
384,-1.7408566,1.0536836
385,-1.8766829,1.1783276
386,-2.1357412,0.86507124
387,-2.6427372,0.4900444
388,-3.3880394,0.6296695
389,-2.402287,0.4781454
390,-1.7089871,0.92405325
391,-2.940423,0.5114443
392,-2.081438,0.7968599
393,-1.5591506,0.99604726
394,-2.733005,0.4858569
395,-1.1597662,1.0151513
396,-2.5523272,0.44768384
397,-2.0770185,0.72997344
398,-1.1174384,0.6909602
399,-2.8841236,0.48204097
400,-1.8061514,0.64379376
401,-0.8586634,0.79083323
402,-1.337902,0.8142503
403,-1.4718078,0.6760868
404,-2.8754122,0.46708813
405,-2.6196802,0.48084283
406,-1.4547714,0.891699
407,-2.5917838,0.57501787
408,-1.2621136,1.0001959
409,-2.653413,0.3995323
410,-2.69582,0.5063047
411,-1.1487005,0.88293016
412,-3.0471342,0.5468665
413,-2.6520517,0.5033887
414,-2.0866888,0.79632294
415,-1.0665036,0.8495964
416,-2.0061479,0.76299196
417,-2.7263846,0.56792545
418,-3.2164905,0.6808596
419,-1.1429471,0.77749026
420,-1.3182484,0.9475585
421,-1.1299069,0.8019558
422,-1.322204,0.80428815
423,-1.49345,1.0333335
424,-2.4890919,0.46750003
425,-2.7101412,0.45281526
426,-2.7219021,0.428254
427,-1.1201061,0.7827376
428,-1.9906414,0.8066327
429,-2.2464292,0.7679425
430,-2.0422127,0.39059058
431,-1.3402787,0.855702
432,-3.045325,0.65923136
433,-2.9536812,0.3587326
434,-1.5689942,1.0284901
435,-2.7811255,0.45373845
436,-3.0478046,0.55066514
437,-2.0913343,0.7008609
438,-2.534931,0.42076895
439,-1.3903337,0.9308553
440,-2.2523143,0.48138043
441,-1.3729291,0.8428138
442,-1.6715435,0.908384
443,-2.8506742,0.46965826
444,-1.1467662,0.7786614
445,-1.6374668,0.9854592
446,-2.7811434,0.5673642
447,-3.2077906,0.5799307
448,-2.3303754,0.33480793
449,-1.29608,0.64080346
450,-1.7361112,1.0214511
451,-1.080668,0.54818535
452,-1.69308,1.2439678
453,-2.9521415,0.43996075
454,-1.1384568,0.7884648
455,-2.7314272,0.629748
456,-2.703425,0.45764774
457,-2.391882,1.1240681
458,-2.9944293,0.5588137
459,-2.158533,0.6387724
460,-2.3072891,0.43659306
461,-2.1193926,0.9475048
462,-2.190526,0.93493074
463,-1.3867943,0.86778593
464,-1.6123909,1.1594346
465,-2.4849024,1.1128755
466,-2.3149593,0.7225491
467,-1.5219291,0.9120153
468,-3.0497825,0.65078235
469,-0.8604153,0.7511108
470,-1.6556969,1.0477222
471,-1.5213075,0.93032205
472,-1.9075209,1.1474271
473,-1.981425,0.89318335
474,-3.0952604,0.64343065
475,-1.3885736,0.9550592
476,-2.6059473,0.45496464
477,-0.7795263,0.60854995
478,-1.1869854,0.86739993
479,-1.943014,0.95718646
480,-1.230769,0.6632683
481,-2.6821542,0.4486937
482,-2.345484,0.5398238
483,-0.9745434,0.9247233
484,-1.489491,0.9661378
485,-1.8907543,1.1269499
486,-1.4371146,0.9943722
487,-0.74904144,0.7087125
488,-1.65083,1.1081319
489,-1.1916414,0.9437713
490,-3.2357779,0.6202367
491,-1.5330592,0.94789994
492,-2.3200295,1.0059731
493,-2.387878,0.87911934
494,-1.3415561,0.28031963
495,-2.4020617,0.495715
496,-1.31125,0.744588
497,-1.6804059,0.82858926
498,-1.4114124,0.89203596
499,-1.2409481,1.0258607
500,-1.2673856,0.69619936
501,-2.986022,0.47676378
502,-0.6577048,0.7940322
503,-2.675414,0.58533317
504,-1.1793628,0.8455191
505,-1.4720788,0.77865237
506,-2.3614876,0.82766354
507,-2.981349,0.46909127
508,-2.5446887,0.44424546
509,-1.6445754,1.0529186
510,-1.4468353,0.92887884
511,-2.9936273,0.5333535
512,-2.8972976,0.596258
513,-2.5072834,0.7422564
514,-0.9998039,0.53332216
515,-2.3462565,0.92963374
516,-1.8334846,0.70272857
517,-2.794054,0.5794532
518,-1.075132,0.81897557
519,-3.41147,0.59327567
520,-1.2143358,0.93281424
521,-1.4463382,0.7920487
522,-2.1273217,0.36315966
523,-1.300645,0.7920489
524,-2.891205,0.40789998
525,-2.027538,1.1009562
526,-2.1259737,0.73224914
527,-2.2555144,1.2724556
528,-2.215544,0.4091146
529,-1.1868844,0.9065872
530,-1.6733693,0.98313785
531,-1.2831602,0.72662604
532,-1.0415329,0.78374785
533,-1.1456118,0.7419477
534,-2.282758,0.747523
535,-1.0683572,0.76399493
536,-3.3594065,0.5794788
537,-1.3978295,0.6668007
538,-2.4838517,0.46000907
539,-2.0355392,1.3295047
540,-1.3758539,0.7682515
541,-2.998653,0.6518191
542,-1.4253887,0.68690306
543,-2.1669059,0.9074735
544,-1.5076175,1.0030318
545,-1.006824,0.7667936
546,-2.2889645,0.41935304
547,-2.521708,0.4362126
548,-1.2411298,0.6390226
549,-1.50726,0.8884075
550,-1.5169302,1.0697246
551,-1.6532042,0.89740443
552,-2.7163618,0.63874775
553,-2.9447427,0.5339688
554,-2.355172,0.39817724
555,-1.7316879,0.8600837
556,-2.7557425,0.5149237
557,-2.6179066,0.47493944
558,-2.186843,0.67889804
559,-1.5545394,0.8838449
560,-2.2635908,0.3414439
561,-0.588022,0.45004496
562,-1.3263075,0.85275155
563,-1.5944915,1.2291156
564,-2.7231798,0.43088347
565,-1.2302191,0.9729218
566,-1.5018592,1.0513295
567,-2.8025281,0.4763214
568,-2.0213013,0.3299526
569,-1.509662,0.9403672
570,-2.600802,0.397631
571,-1.5789772,0.9058697
572,-2.5432804,0.52423614
573,-3.5592747,0.6967912
574,-1.1619976,0.7496094
575,-1.2803036,0.7936728
576,-2.5916965,0.4641547
577,-1.1982476,0.9127199
578,-2.2004075,1.0414742
579,-2.4531808,0.3936075
580,-2.5125027,0.5571088
581,-1.7591515,1.1217262
582,-2.1779797,0.33943406
583,-1.3875629,0.8568828
584,-2.7092113,0.44442216
585,-2.141807,1.32026
586,-1.713858,1.0190754
587,-1.8212093,1.2396828
588,-1.6667713,0.8182925
589,-1.1071882,0.8027989
590,-1.2651168,0.7953164
591,-2.7648249,0.40138036
592,-2.5157692,0.4896366
593,-1.1473434,0.8341484
594,-2.8901346,0.5001946
595,-1.738258,0.91997504
596,-3.2498438,0.55369574
597,-2.0757046,1.3208773
598,-2.319727,0.500641
599,-2.518988,0.4573235
600,-1.2069104,0.6914055
601,-1.9962007,0.7971196
602,-2.2546635,0.3808441
603,-2.5240061,0.48441035
604,-2.714618,0.4285312
605,-1.4408247,1.0361487
606,-2.751542,1.0709635
607,-1.7305396,0.7727009
608,-1.768492,1.1191407
609,-2.0823045,0.73132014
610,-2.8101292,0.4374718
611,-2.2523522,0.8249736
612,-1.583345,1.0222075
613,-1.1681814,0.8875899
614,-3.0360162,0.48463368
615,-3.4014697,0.88819647
616,-1.3780566,0.8591086
617,-2.5152206,0.38668597
618,-1.4133524,0.83829826
619,-1.7931159,0.7629609
620,-1.4893031,0.74789447
621,-2.908097,0.42423797
622,-2.6979196,0.47901487
623,-2.971224,0.5346257
624,-0.9020273,0.6332195
625,-2.3093274,0.46787027
626,-2.4973083,0.34812048
627,-2.3750312,0.90666366
628,-1.2953328,0.7644632
629,-2.940837,0.3804019
630,-2.6599712,0.5574617
631,-1.0269272,0.7179357
632,-2.9404395,0.41438994
633,-1.1410193,0.7735318
634,-2.9018857,0.6870141
635,-2.052787,1.1094849
636,-2.4984667,0.8335283
637,-2.2460768,0.44625124
638,-1.8395308,0.44653496
639,-1.0262983,0.8413415
640,-2.8818526,1.2520471
641,-2.5761402,0.61158794
642,-2.853488,0.43439487
643,-2.5409088,0.8705567
644,-2.5487573,1.1641195
645,-1.0510345,0.5908191
646,-0.8716556,0.959157
647,-2.7287204,0.5975766
648,-2.5403097,0.4267145
649,-1.9858394,1.2928348
650,-1.7721332,1.1380056
651,-1.2683347,0.971867
652,-1.2889736,0.9891284
653,-0.792693,0.6795141
654,-2.0538435,1.2641923
655,-1.5396663,1.200689
656,-2.798792,0.44040596
657,-1.9311218,0.8455006
658,-2.11136,1.2161584
659,-2.8865955,0.5321796
660,-2.5052254,0.697477
661,-2.6788666,0.47029254
662,-1.691215,0.7203834
663,-1.2675253,0.79217684
664,-1.2022555,0.93639284
665,-2.8043957,0.49524912
666,-1.9987544,0.84282976
667,-1.5716088,1.0940573
668,-2.258682,1.7885913
669,-2.361558,0.4560848
670,-2.38115,0.4491889
671,-1.4073393,0.89779115
672,-1.4181986,0.78597236
673,-2.4988852,0.38919583
674,-3.1732123,0.52970815
675,-1.9750174,0.6306623
676,-2.8042083,0.53095776
677,-1.0072811,0.76814693
678,-2.7234359,0.47899127
679,-1.6046247,1.0370804
680,-1.2728608,0.8980512
681,-3.582111,0.8447197
682,-1.3032007,0.9873039
683,-1.2633309,0.9435258
684,-1.4385382,0.8480936
685,-2.8567927,0.5434356
686,-2.6581964,0.9214448
687,-3.1973066,0.46582428
688,-2.8639097,0.46480152
689,-3.1823494,0.47295004
690,-0.9236528,0.6911073
691,-3.1143832,0.61934507
692,-3.9134488,0.6840915
693,-1.3612852,0.98347193
694,-0.9201297,0.86351985
695,-1.0646807,0.8469841
696,-1.8316247,1.041091
697,-0.89050645,0.79170775
698,-2.9589856,0.37400803
699,-2.0982652,0.35255417
700,-1.0923383,0.7862084
701,-1.3063748,1.1255641
702,-3.3470883,0.50164664
703,-2.6226902,0.5268483
704,-1.3599223,0.875976
705,-2.8354287,0.4290621
706,-2.440526,0.6694783
707,-1.6799076,1.034282
708,-1.0618914,0.5657522
709,-1.6070229,0.7720409
710,-1.5512762,0.7684975
711,-2.6320372,0.5194314
712,-1.0760989,0.8712199
713,-2.9368682,0.5082925
714,-1.5237167,0.9891415
715,-1.6627308,0.94849294
716,-1.5292103,0.719799
717,-2.6330807,0.39686698
718,-2.3154964,0.5179659
719,-2.879475,0.5018341
720,-2.4833558,0.56730306
721,-1.8773636,0.7837226
722,-1.6482347,1.038808
723,-1.5920305,0.95127827
724,-1.6044755,0.926988
725,-2.6293824,0.37407064
726,-2.621005,0.48281223
727,-1.9298415,0.9426189
728,-0.9615605,0.8198985
729,-1.2386754,1.5234698
730,-1.1015906,0.75665665
731,-1.336464,0.92322195
732,-2.5367937,0.5101434
733,-1.426476,0.9456094
734,-2.995843,0.54993194
735,-2.550921,0.46154764
736,-1.4159045,0.98387825
737,-1.7120998,1.1214353
738,-0.8843043,0.9007005
739,-1.2644862,0.88273656
740,-2.275607,1.0046601
741,-0.87988555,0.728947
742,-1.5727189,0.9606887
743,-1.2342159,0.83262765
744,-1.3080493,0.7628061
745,-3.1593626,1.036038
746,-2.32271,0.42954537
747,-2.0115023,1.2058821
748,-2.9034216,0.51188666
749,-1.2799964,1.2214761
750,-0.8852904,0.72990483
751,-2.596029,0.4212752
752,-1.5328224,0.86540145
753,-2.26256,0.60737115
754,-1.789122,0.8829938
755,-2.0017645,0.85129297
756,-1.1839081,1.0446194
757,-2.9054568,0.65545785
758,-2.117581,0.40189788
759,-1.1244857,0.7268815
760,-2.2351415,1.3600886
761,-1.4904629,0.9310332
762,-2.0044093,0.66936874
763,-1.3510798,1.0641117
764,-2.8766427,0.46638206
765,-1.5994605,0.91533697
766,-1.6038921,0.9930471
767,-1.1242862,0.7142883
768,-1.0030442,0.88795626
769,-1.2654638,0.84016436
770,-2.385997,1.9040015
771,-3.0400317,0.6146425
772,-2.6859329,0.5473652
773,-3.19623,0.5277699
774,-1.5158011,1.0996637
775,-1.3229948,0.74477834
776,-2.9327629,0.45885882
777,-2.8584852,0.47334746
778,-1.3645561,0.94101006
779,-2.7275324,0.4866454
780,-2.955445,0.4975115
781,-2.462946,0.3854899
782,-1.4261687,0.7663576
783,-2.2868133,0.48335844
784,-1.287208,0.872834
785,-1.5924908,0.8108211
786,-2.5696974,0.5377375
787,-1.128854,0.7191682
788,-1.7133245,1.2358087
789,-1.4100932,0.8244565
790,-1.3810649,0.6786146
791,-0.87189937,0.8298827
792,-2.0041256,0.3033411
793,-2.720071,0.5065969
794,-2.9011898,0.5559372
795,-3.1107297,0.46783033
796,-2.1601882,0.37162966
797,-2.3964,0.5078391
798,-2.407923,0.43130085
799,-0.7358113,0.91559386
800,-2.9280536,0.35985044
801,-3.262719,0.5635616
802,-1.5399035,0.9956084
803,-2.577342,0.4264649
804,-1.1083211,0.7169355
805,-2.6349916,0.497544
806,-2.1028223,0.75330824
807,-1.5467893,0.8802151
808,-1.8161806,1.7114292
809,-1.231463,0.75545186
810,-2.6905453,0.4773043
811,-2.7059755,0.4835182
812,-2.5532475,0.36249125
813,-3.1862433,0.6152654
814,-1.3327278,0.7522016
815,-2.5902288,0.4840512
816,-1.3320782,1.037066
817,-2.804467,0.5064333
818,-2.848418,0.4778573
819,-2.5953057,0.4777731
820,-1.7309558,0.9000402
821,-1.832345,1.1191629
822,-1.0606585,0.68451643
823,-2.5226796,0.41325513
824,-1.2851561,0.8241103
825,-3.0936272,0.51457465
826,-3.1371884,0.6080806
827,-1.7564578,0.9048757
828,-2.7084975,0.42109334
829,-2.8757088,0.44882
830,-2.4777687,0.4944963
831,-3.1674924,0.55013245
832,-2.8210256,0.45028293
833,-1.4899412,1.0356066
834,-1.8486007,0.60508317
835,-2.122531,1.181825
836,-2.1470144,0.83696127
837,-2.5646288,0.48984635
838,-2.7163138,0.4329081
839,-2.6381185,0.47588956
840,-2.9572794,0.47150537
841,-2.5425372,0.48099208
842,-1.1428461,0.7813207
843,-1.5565538,1.1704865
844,-1.4206471,0.9964248
845,-1.404833,0.89393896
846,-2.7718155,0.43341026
847,-0.9527582,0.6450449
848,-2.6165419,0.373469
849,-2.6840854,0.43141693
850,-1.3448426,0.97828126
851,-1.162414,0.80680966
852,-3.5297594,0.64281774
853,-2.205201,0.4367785
854,-1.2858543,0.7981934
855,-2.6778204,0.5235147
856,-1.459913,0.958466
857,-1.3761253,0.9375184
858,-1.1678326,0.6565166
859,-1.6581111,1.0093797
860,-2.3324533,0.34217715
861,-1.6819496,0.8234967
862,-2.6687934,0.45871428
863,-2.263546,0.41076794
864,-1.9615927,0.37750182
865,-2.7423768,0.4064241
866,-1.3947107,1.1535968
867,-1.3306565,0.9887153
868,-1.683696,1.0007467
869,-2.6391137,0.5240612
870,-1.433329,0.8612057
871,-1.4134245,0.9933067
872,-2.2620862,1.5549111
873,-1.9149985,1.1331768
874,-0.9502285,0.7845598
875,-1.2770627,0.90530825
876,-2.496335,0.44245765
877,-2.8480127,0.4473858
878,-2.4702003,0.3975196
879,-2.3332782,1.4765465
880,-1.0375019,0.8818217
881,-1.5025504,0.66925013
882,-1.4247817,0.9736435
883,-1.5406166,1.0021513
884,-2.5539308,0.51596135
885,-0.74106526,0.6524465
886,-1.8365206,1.1064049
887,-2.5614808,0.9700126
888,-2.209576,0.4344428
889,-0.83698976,0.631232
890,-1.0732313,0.8473701
891,-2.5249317,0.3730752
892,-1.4301713,0.9125188
893,-2.4469886,0.3298733
894,-1.1743093,0.86097836
895,-2.8581586,0.44841245
896,-1.3221321,0.7633221
897,-1.3895285,1.0148302
898,-2.0278273,1.1789386
899,-0.9849938,0.6524538
900,-2.3320525,0.3934417
901,-2.6520743,1.4395063
902,-2.1822882,0.6244074
903,-2.7816489,0.46536776
904,-1.9976795,1.2338449
905,-2.1168118,0.73068136
906,-1.647623,0.9581077
907,-2.9935205,0.6031579
908,-3.02415,0.5577891
909,-2.6774445,1.0695415
910,-1.4544919,0.8222996
911,-3.2234738,0.62825584
912,-2.9894052,0.42424655
913,-1.5964226,1.0264038
914,-2.6211054,0.93042254
915,-2.4618955,1.534415
916,-1.3488525,0.86148196
917,-2.8563232,0.5102298
918,-1.1131978,0.7596942
919,-1.4957101,1.0301448
920,-1.6932262,0.81082636
921,-2.5896149,0.5548395
922,-1.5432525,1.0042019
923,-2.6864312,0.8382031
924,0.5004606,4.884723
925,-1.6106844,1.0922825
926,-2.1169033,2.4736874
927,-2.4422193,0.34906447
928,-1.1520021,0.739898
929,-1.163876,0.78839594
930,-2.4492834,0.60145736
931,-2.8988676,0.47684094
932,-2.2255201,0.38883528
933,-2.3836331,0.3876602
934,-1.8131359,0.60609186
935,-1.4224925,0.87598234
936,-3.5033307,0.49951005
937,-1.3908987,0.9263988
938,-2.9031808,0.5388109
939,-1.7695233,0.67744076
940,-1.3918887,0.92552483
941,-2.2247033,0.6736074
942,-1.4190149,1.0117652
943,-1.1268047,0.8074002
944,-2.4546888,0.38921943
945,-2.468852,0.36744723
946,-1.0591208,0.72641313
947,-2.0937245,0.36008635
