,mean,sd
281,-0.5310916,0.7696256
282,-3.3351645,0.49443096
283,-1.5768027,0.5471428
284,-2.5461712,0.41566858
285,-1.7207295,0.6621591
286,-1.2482712,0.632282
287,-2.2920728,0.50993806
288,-1.0627863,0.6978484
289,-0.7460258,0.69636416
290,-2.8179245,0.4753052
291,-3.1793823,0.52205884
292,-2.9412365,0.40103248
293,-1.1094447,0.6831081
294,-1.727333,0.61306286
295,-1.8698156,0.7379043
296,-2.3739083,0.42885673
297,-0.7725966,0.6484026
298,-0.9549195,0.7240734
299,-2.7529628,0.53416246
300,-1.2001764,0.7573141
301,-2.9765816,0.43526757
302,-2.3521287,0.505974
303,-1.6148984,0.7433468
304,-1.9814782,0.704867
305,-2.7608438,0.39792502
306,-0.7695124,0.68869084
307,-0.68387866,0.587492
308,-1.3958825,1.0013201
309,-0.7327392,1.5524096
310,-2.8809307,0.57023525
311,2.6550133,4.4572144
312,-1.7173277,0.66189337
313,-2.5819561,0.3732137
314,-3.1311245,0.39892894
315,-2.412315,0.49258405
316,-1.1202326,0.6242618
317,-1.3127496,0.7898176
318,-3.8579917,0.5676162
319,-0.72204524,0.60686535
320,-1.0421584,0.66887575
321,-1.3769313,0.68212956
322,-1.5093546,0.80292124
323,-2.4156382,0.3760635
324,-1.5440904,0.6293096
325,-1.6405821,0.6361532
326,-1.006058,0.7965546
327,-3.04873,0.48358336
328,-1.0659031,0.6658175
329,-2.6784537,0.51326346
330,-1.0376657,0.7857588
331,-2.5704012,0.43316987
332,-0.77842236,0.554456
333,-1.6349268,0.66966504
334,-2.180943,0.7509577
335,-2.267671,0.39751077
336,-1.7155453,0.7689341
337,-1.672086,0.9272038
338,-3.116242,0.4540957
339,-2.9274385,0.52725536
340,-1.7527978,0.68694425
341,-3.1864476,0.63734114
342,-1.4223703,0.6198095
343,-2.3870537,0.8224199
344,-3.207515,0.4992026
345,-2.7941475,0.4432831
346,-1.0885226,0.7714391
347,-1.1978523,0.7199365
348,-2.171017,0.3717704
349,-1.6937543,0.6674875
350,-2.3413062,0.33627737
351,-1.3703331,0.65029895
352,-1.5220623,1.1263247
353,-3.0742576,0.4672729
354,-2.746296,0.57235545
355,-0.79438585,0.7326324
356,-2.9397013,0.4636826
357,-0.95315605,0.5675182
358,-2.8625488,0.33609918
359,-0.9503964,0.9056469
360,-1.2103298,0.6512026
361,-0.2578699,0.5234817
362,-2.85818,0.42435014
363,-1.9783484,0.27569032
364,-2.5951517,0.752909
365,-1.5014038,0.83251977
366,-2.821427,1.2462301
367,-1.2941364,0.818745
368,-1.2672052,0.8610973
369,-1.2597888,0.80609035
370,-1.1617786,0.6787306
371,-1.5729774,0.58135504
372,-1.6161058,0.78407145
373,-2.046318,0.65989846
374,-1.3016422,0.93532914
375,-1.80961,0.5097393
376,-2.0846353,0.6733216
377,-4.0347843,0.63476396
378,-1.2949611,0.7818127
379,-1.7874082,0.84142673
380,-1.9091756,0.7886855
381,-1.4592038,0.65184784
382,-3.1221747,0.41286334
383,-1.3336482,0.8961507
384,-1.820165,0.833853
385,-1.9268405,1.1008744
386,-2.1141598,0.7002279
387,-2.8622985,0.42849487
388,-3.6890798,0.50371087
389,-2.6206317,0.39001796
390,-1.4515938,0.7864978
391,-3.1723256,0.46927533
392,-2.3317385,0.6448841
393,-1.5409802,0.8865151
394,-2.8842466,0.37247375
395,-1.161388,0.7644266
396,-2.7890663,0.3988747
397,-2.001183,0.5985743
398,-1.3475823,0.6113619
399,-2.996037,0.4526458
400,-2.03453,0.51861256
401,-0.45328593,0.6509667
402,-1.2532244,0.7144994
403,-1.8827431,0.57129705
404,-3.0436897,0.45318598
405,-2.7562668,0.39534009
406,-1.623155,0.77960825
407,-2.8968377,0.5263008
408,-1.1751077,0.7760899
409,-2.896476,0.40754536
410,-2.681029,0.4675098
411,-1.2466184,0.67462134
412,-3.2294636,0.501132
413,-2.759315,0.44754466
414,-2.055894,0.69529593
415,-0.76388717,0.7302776
416,-1.970015,0.63245064
417,-3.04562,0.55070347
418,-3.3006654,0.53366
419,-1.0504678,0.70073813
420,-0.64374226,0.7844661
421,-1.2855732,0.6089672
422,-1.129533,0.69589096
423,-1.2106403,0.8286992
424,-2.5934832,0.43414968
425,-2.7535133,0.38553655
426,-2.7240996,0.40723145
427,-0.96722615,0.72869676
428,-2.3787901,0.6808896
429,-2.4976788,0.6250187
430,-1.9485859,0.334152
431,-0.84063303,0.7431011
432,-3.1991744,0.60142833
433,-3.1160593,0.3198541
434,-1.2154722,0.8705356
435,-2.7428055,0.39666522
436,-3.2837956,0.44470078
437,-2.293532,0.6758546
438,-2.50042,0.4185213
439,-1.4083695,0.7214141
440,-2.3268168,0.38664922
441,-1.2391676,0.66863006
442,-1.525052,0.7219422
443,-3.0617845,0.44908676
444,-0.694636,0.72436625
445,-1.4797369,0.7973875
446,-2.94072,0.44513944
447,-3.3423016,0.46300346
448,-2.411333,0.33122224
449,-1.070946,0.6022014
450,-1.9802746,0.7985497
451,-0.94665796,0.5476309
452,-1.4962643,1.0230483
453,-3.1735516,0.41791388
454,-1.0552465,0.6119573
455,-2.651449,0.5916575
456,-3.0682614,0.4714928
457,-2.5704398,0.8563734
458,-3.0949082,0.5358495
459,-2.448,0.56387204
460,-2.4188533,0.38619968
461,-2.2198913,0.84975636
462,-1.9515147,0.8141573
463,-1.5711203,0.7233602
464,-1.3436154,0.954056
465,-2.6662424,0.90485704
466,-2.8062623,0.6626999
467,-1.1954297,0.7247091
468,-3.4871907,0.564867
469,-0.7149256,0.65229845
470,-1.7199743,0.7717348
471,-1.4924448,0.79499227
472,-1.9233876,0.94866854
473,-1.7586596,0.7650088
474,-3.1993186,0.5061697
475,-1.2884444,0.7789886
476,-2.7356117,0.40687713
477,-0.92498034,0.59260345
478,-0.9567017,0.7101981
479,-1.9095191,0.78320956
480,-1.2934929,0.5855742
481,-2.723534,0.41722485
482,-2.4271,0.5104957
483,-0.8058715,0.7613003
484,-1.3387803,0.80045587
485,-2.322986,0.89603066
486,-1.3577045,0.8351142
487,-0.39868748,0.60620284
488,-1.4464673,0.93022424
489,-0.57891387,0.8430012
490,-3.5247414,0.5232674
491,-1.3810184,0.81473845
492,-2.0979955,0.7582916
493,-2.4408898,0.81970835
494,-1.3196968,0.23398419
495,-2.536607,0.4422313
496,-1.6161245,0.6965412
497,-1.9260651,0.6849622
498,-1.5359582,0.72086006
499,-0.9937616,0.7685232
500,-1.334527,0.6075453
501,-2.9878113,0.36048648
502,-0.375161,0.6418846
503,-2.7435713,0.49219373
504,-1.1758896,0.66207683
505,-1.4829416,0.69049764
506,-2.545123,0.67098415
507,-3.2430897,0.41765097
508,-2.5465825,0.38792834
509,-1.2853667,0.8487552
510,-1.9993694,0.80130994
511,-3.2083182,0.43993598
512,-3.394108,0.56763035
513,-1.8875304,0.7923939
514,-1.0082992,0.4959479
515,-2.3603833,0.7873917
516,-1.5632408,0.6393206
517,-2.9522054,0.48746964
518,-0.7258569,0.83845025
519,-3.5916104,0.47992945
520,-0.79110146,0.8204999
521,-1.4056804,0.70613134
522,-2.2599015,0.30031267
523,-1.5438684,0.6127455
524,-3.1849172,0.4133707
525,-1.7761503,0.8146609
526,-2.2572196,0.6802823
527,-2.2449408,1.1058143
528,-2.44433,0.38692853
529,-1.0393186,0.7273022
530,-1.7703704,0.79330736
531,-1.144214,0.6096025
532,-0.61233664,0.72230303
533,-1.0991554,0.6513074
534,-2.2026381,0.6537315
535,-0.8854846,0.6290718
536,-3.758826,0.6173551
537,-1.4501632,0.57291144
538,-2.7601714,0.38528556
539,-2.3017156,1.0224556
540,-1.4203104,0.61033726
541,-3.0516226,0.565051
542,-1.6010337,0.6050949
543,-2.0248494,0.674589
544,-1.6780876,0.7706774
545,-1.1110516,0.62219477
546,-2.3011253,0.39801335
547,-2.736302,0.3886664
548,-1.2788306,0.5928147
549,-1.3853139,0.72257334
550,-1.7080688,0.81275946
551,-1.5137435,0.6909341
552,-2.867028,0.58686525
553,-2.8620052,0.46775264
554,-2.560471,0.4027977
555,-2.1057556,0.6913504
556,-2.8365946,0.4588574
557,-2.7629185,0.41859692
558,-2.4040942,0.6665585
559,-1.288739,0.78154576
560,-2.3734078,0.30339614
561,-0.57597584,0.36590552
562,-0.9116321,0.74244225
563,-1.3962433,1.070654
564,-2.9163458,0.36833435
565,-1.3379488,0.7745656
566,-1.9328678,0.83230746
567,-2.9064531,0.46732917
568,-2.1587396,0.32858288
569,-1.0714462,0.782462
570,-2.6389034,0.2995929
571,-1.7489165,0.7260167
572,-2.5438972,0.4951181
573,-3.3091125,0.73257387
574,-1.374959,0.64570326
575,-1.2412455,0.6197212
576,-2.6710856,0.4382361
577,-1.3480896,0.7271202
578,-2.184121,0.78514785
579,-2.4540396,0.4144353
580,-2.4027658,0.54042757
581,-1.4690726,0.9353368
582,-2.3349583,0.35375282
583,-1.1853443,0.7178319
584,-2.990339,0.4318476
585,-1.5591248,1.0941087
586,-1.9365104,0.7675706
587,-1.9232005,1.0150973
588,-1.6735449,0.6879564
589,-0.92730397,0.76128143
590,-1.3543032,0.6159203
591,-2.9169638,0.40340602
592,-2.7382407,0.43301883
593,-1.130438,0.6890657
594,-3.0985477,0.41940588
595,-1.8781867,0.67786163
596,-3.4180984,0.4946489
597,-2.2592132,0.9948485
598,-2.4249165,0.46502906
599,-2.5909395,0.41047058
600,-1.1175399,0.5683844
601,-1.9078894,0.68847466
602,-2.2379305,0.32828182
603,-2.6831505,0.4471154
604,-3.055064,0.39827222
605,-1.4345407,0.84286916
606,-2.5346096,0.8116421
607,-1.5591465,0.66380626
608,-1.8898079,0.9080071
609,-2.0278757,0.59975
610,-2.9231794,0.41053233
611,-2.5301163,0.7738773
612,-1.1078361,0.9251242
613,-1.130353,0.7580148
614,-3.2250254,0.43872786
615,-3.271902,0.80428547
616,-1.2223288,0.679967
617,-2.6985736,0.3567618
618,-1.432259,0.72603047
619,-1.7074462,0.6877702
620,-1.6194543,0.62450767
621,-3.1099694,0.4014144
622,-2.6320462,0.47411168
623,-3.139436,0.4888715
624,-1.0791602,0.5662191
625,-2.5036879,0.4078388
626,-2.478689,0.34676075
627,-2.8261402,0.8478212
628,-1.153749,0.6313234
629,-3.2141929,0.3788416
630,-2.9090488,0.559245
631,-1.1878984,0.6436191
632,-3.022743,0.3247254
633,-0.8830746,0.6808095
634,-3.1174831,0.5222877
635,-1.9534464,1.0125979
636,-2.4686668,0.6870472
637,-2.3082106,0.40613163
638,-1.7253399,0.38684964
639,-0.7376354,0.6838312
640,-2.8075664,1.0380396
641,-2.125981,0.70225257
642,-2.9844308,0.37590453
643,-2.8079586,0.795269
644,-2.2489572,1.0120957
645,-0.9742124,0.5248361
646,-0.8165108,0.7705946
647,-2.7284145,0.47663236
648,-2.7135441,0.40887654
649,-1.8363693,0.952758
650,-1.7564845,0.90424144
651,-1.2568315,0.778292
652,-0.9913215,0.85741216
653,-0.97578174,0.5455432
654,-2.3282926,0.92326427
655,-1.0680119,1.0845212
656,-2.8211398,0.3957244
657,-2.177659,0.74062926
658,-2.3401463,1.1273763
659,-3.0318477,0.51624286
660,-2.6576045,0.64795697
661,-2.6803043,0.45104688
662,-2.0003488,0.5978585
663,-1.1601714,0.7374602
664,-0.7279067,0.7444822
665,-3.1919355,0.47207907
666,-1.7530056,0.77634424
667,-1.2922053,0.90508705
668,-2.7534592,1.6140847
669,-2.4206555,0.43624943
670,-2.3207252,0.36224994
671,-1.2654032,0.6557662
672,-1.5822023,0.6576585
673,-2.6245615,0.38350758
674,-3.4650326,0.46100873
675,-2.1314309,0.53023285
676,-2.9628367,0.4694153
677,-0.66397965,0.7077576
678,-3.0588686,0.48870912
679,-1.7640486,0.8808157
680,-1.1651973,0.73256665
681,-3.8968902,0.7782621
682,-1.090657,0.8193455
683,-1.1135134,0.7418764
684,-1.1508043,0.67915076
685,-3.062025,0.4343286
686,-2.5324867,0.7997964
687,-3.2367206,0.5147399
688,-3.1212373,0.4117422
689,-3.409073,0.46209043
690,-0.875865,0.6033567
691,-3.3016052,0.5376119
692,-4.178993,0.6374629
693,-1.5709902,0.79127055
694,-0.43106374,0.6634319
695,-0.9156386,0.64444023
696,-1.2359258,0.96767175
697,-0.62288517,0.6340271
698,-3.0806153,0.37767208
699,-2.2432292,0.35548028
700,-0.6677244,0.6093216
701,-0.57111615,0.9102458
702,-3.6594474,0.529012
703,-2.8930898,0.43073577
704,-1.1674027,0.6613314
705,-2.828126,0.39705288
706,-2.7468698,0.56152797
707,-1.9153957,0.78381824
708,-1.0281093,0.55505747
709,-1.387442,0.7021665
710,-1.573164,0.63975316
711,-2.5290914,0.45647705
712,-0.83127993,0.6427414
713,-3.1102269,0.4541581
714,-1.0580602,0.8301991
715,-1.6911199,0.810453
716,-1.4360334,0.60344005
717,-2.7704883,0.3681361
718,-2.3718886,0.49460694
719,-2.9793587,0.44142464
720,-2.0950916,0.55394596
721,-1.7114909,0.6986872
722,-1.8224602,0.87954557
723,-1.4614478,0.80962205
724,-1.8269261,0.7853341
725,-2.6418087,0.35229623
726,-2.673322,0.38139737
727,-2.3598976,0.7313994
728,-0.99459136,0.7066067
729,-1.3681074,1.1576414
730,-1.1562656,0.6345419
731,-1.1052417,0.7776689
732,-2.6991029,0.4909518
733,-1.3851229,0.7645568
734,-3.2193964,0.4479659
735,-2.464934,0.37495023
736,-1.637515,0.8183282
737,-1.4509318,0.90419495
738,-0.6492248,0.783354
739,-1.2025949,0.7279594
740,-2.1906128,0.7746399
741,-0.60017574,0.57700574
742,-1.6935066,0.7963101
743,-1.0205083,0.653294
744,-0.7803453,0.73547614
745,-3.4347196,0.84371704
746,-2.4220657,0.32762522
747,-1.5770137,0.8944061
748,-2.913876,0.44766378
749,-1.7250106,0.95482194
750,-0.8982757,0.5481451
751,-2.685733,0.40590996
752,-1.533359,0.66753316
753,-2.2978876,0.625682
754,-1.678683,0.77009076
755,-2.1765897,0.6159275
756,-1.0480014,0.7549297
757,-2.820945,0.5803385
758,-2.0607889,0.3745006
759,-1.0191059,0.564573
760,-2.724025,1.2858714
761,-1.2557273,0.8694382
762,-2.3014219,0.6051617
763,-1.5142245,0.79715455
764,-2.9401176,0.4503996
765,-1.4477384,0.6826533
766,-1.5466,0.78896165
767,-1.0492514,0.7620716
768,-0.9169671,0.68535274
769,-1.0909431,0.6717776
770,-2.5562751,1.503621
771,-3.3474267,0.535667
772,-2.8329556,0.44806844
773,-3.2535844,0.4723108
774,-1.26484,0.92823505
775,-1.720806,0.6734226
776,-3.033237,0.4280974
777,-3.0652554,0.47463077
778,-1.5316952,0.770595
779,-2.933505,0.41641626
780,-3.0885494,0.49003962
781,-2.517833,0.3500514
782,-1.5235702,0.57077575
783,-2.468746,0.43377984
784,-0.9803691,0.76026976
785,-2.0896468,0.75071096
786,-2.503376,0.48214895
787,-0.8898684,0.6333237
788,-1.1354816,1.0430217
789,-1.2587193,0.6852096
790,-1.4609495,0.56659454
791,-0.8189029,0.69990975
792,-2.156686,0.3081454
793,-2.8291528,0.49250096
794,-3.0132763,0.4610839
795,-3.1629128,0.39616883
796,-2.3457458,0.3631551
797,-2.1169877,0.5662185
798,-2.4596825,0.41787767
799,0.040665384,0.81407696
800,-2.9911985,0.35317677
801,-3.5396507,0.4457636
802,-1.1827662,0.81534946
803,-2.699135,0.41290033
804,-1.1037862,0.6332588
805,-2.5170302,0.4811406
806,-1.9532738,0.65764064
807,-1.4621246,0.7094333
808,-2.0446289,1.4031074
809,-0.9516368,0.6836883
810,-2.8700967,0.47393304
811,-2.678875,0.45056054
812,-2.6775467,0.36234772
813,-3.5344644,0.49838954
814,-1.2164018,0.67291546
815,-2.7092285,0.43816933
816,-1.1351385,0.8429435
817,-3.004365,0.4844608
818,-2.9906552,0.38564703
819,-2.7508314,0.39555815
820,-2.1909862,0.77400124
821,-1.599193,0.8935737
822,-1.0138426,0.5407019
823,-2.5934784,0.39529017
824,-0.85412097,0.6793338
825,-3.3182712,0.43660188
826,-3.3733084,0.5380393
827,-1.7072265,0.6776006
828,-3.0114212,0.44763806
829,-3.0730176,0.37443653
830,-2.4266357,0.47185007
831,-3.3568861,0.5557638
832,-3.024231,0.4433025
833,-1.7786036,0.80563784
834,-2.02665,0.54125345
835,-1.9085343,0.906624
836,-1.9591354,0.78819853
837,-2.6345737,0.43509528
838,-2.818482,0.38220933
839,-2.7685921,0.38847315
840,-3.1218412,0.41103303
841,-2.699492,0.41292036
842,-0.8426146,0.6489811
843,-1.4356618,0.9197771
844,-0.8159766,0.8906676
845,-1.0537274,0.816972
846,-3.0380874,0.41642916
847,-0.830925,0.56613415
848,-2.8299093,0.37749574
849,-2.8429146,0.38513523
850,-1.35737,0.75913984
851,-1.0394032,0.7116021
852,-3.5819438,0.51586425
853,-2.1637025,0.3775345
854,-1.6491624,0.66755795
855,-2.782804,0.42816034
856,-1.7281134,0.74696654
857,-1.4395839,0.7508766
858,-1.3384571,0.57990086
859,-2.110057,0.8145817
860,-2.364889,0.33600008
861,-1.6813776,0.65162027
862,-2.8503573,0.41925874
863,-2.245185,0.38581577
864,-1.7339772,0.36800313
865,-2.9790654,0.4267016
866,-1.3820713,0.9396415
867,-0.8594535,0.76507795
868,-1.6001064,0.7944777
869,-2.6102502,0.46182364
870,-1.4968336,0.7091346
871,-1.3643814,0.90200514
872,-2.5768979,1.3533766
873,-2.2342417,0.8922912
874,-0.65131915,0.5993211
875,-1.0350847,0.789533
876,-2.7065144,0.39543372
877,-3.0532706,0.48131856
878,-2.5773058,0.3521984
879,-2.4887226,1.260159
880,-0.9325172,0.66139627
881,-1.1738071,0.68447924
882,-1.6284492,0.74217033
883,-1.7641007,0.74964553
884,-2.5297062,0.4574578
885,-0.8000517,0.49633038
886,-1.6707826,0.97382486
887,-2.4748566,0.8500095
888,-2.2997158,0.4081512
889,-0.7470457,0.6043223
890,-0.9794485,0.668806
891,-2.526639,0.32356995
892,-1.2924238,0.74686986
893,-2.674384,0.34138542
894,-1.2924658,0.6493351
895,-3.1847181,0.38129005
896,-1.3366,0.5869443
897,-1.2973006,0.78228676
898,-2.1742656,1.0560598
899,-0.90370744,0.6065246
900,-2.4728081,0.34502265
901,-3.0453517,1.064385
902,-2.181492,0.55803055
903,-2.8958094,0.4384019
904,-2.49745,1.1422298
905,-2.3763044,0.5968345
906,-1.3903701,0.76010495
907,-3.237833,0.5214057
908,-3.2856948,0.5065554
909,-2.5179787,0.94966745
910,-1.320525,0.69192064
911,-3.5127347,0.5230701
912,-2.9835544,0.36423433
913,-1.2476379,0.73727196
914,-2.8548298,0.76360536
915,-2.4769661,1.279904
916,-1.1492174,0.63706535
917,-3.0014155,0.45602202
918,-0.9988248,0.60393083
919,-1.4740087,0.7723648
920,-1.3547964,0.6364784
921,-2.4728706,0.50936687
922,-1.2231104,0.8118149
923,-3.2218337,0.83050954
924,1.023079,3.7074845
925,-1.8616589,0.9856622
926,-1.8163347,2.002469
927,-2.5173948,0.3264108
928,-1.4701226,0.57709765
929,-1.5262169,0.6538194
930,-2.4740572,0.539168
931,-3.0473032,0.42446423
932,-2.2842963,0.37543574
933,-2.422577,0.3635119
934,-1.9884653,0.5523096
935,-1.5250363,0.6707413
936,-3.8746195,0.55047613
937,-1.2901219,0.6845294
938,-3.1107051,0.47608683
939,-1.699489,0.5973899
940,-1.6318867,0.7363234
941,-2.473107,0.6158444
942,-1.4064202,0.89979666
943,-0.9271642,0.68040293
944,-2.664234,0.37692884
945,-2.6511137,0.40575996
946,-0.7796605,0.61419994
947,-2.1971831,0.3226465
