,mean,sd
133,-1.8901942,0.4203312
134,-2.5373142,0.5070755
135,-1.9418468,0.83696383
136,-1.6503239,0.9217127
137,-2.9380622,0.541978
138,-1.4582319,0.94983476
139,-1.7525144,1.2833151
140,-2.3416567,0.83452886
141,-2.0628853,1.1156784
142,-1.5096933,0.7649731
143,-1.6480337,0.82663274
144,-2.1586506,0.98717684
145,-2.5066288,0.43853006
146,-2.1360745,1.1243162
147,-0.9648039,0.71844137
148,-2.2922995,0.4694567
149,-2.8572843,0.54898757
150,-2.1958897,0.41311142
151,-1.4528576,0.8157159
152,-3.0463088,0.4887464
153,-1.848683,0.96141195
154,-2.2865193,0.45626673
155,-2.4114873,1.1071427
156,-3.383353,0.5575252
157,-1.9790584,1.0271211
158,-0.9042201,1.0559698
159,-2.3622518,0.5691858
160,-2.7588713,0.7068547
161,-1.6689802,0.90058154
162,-2.5643408,0.5396355
163,-2.655832,0.45715913
164,-1.1202837,0.99430877
165,-2.4443183,0.5143722
166,-2.2902093,0.43111828
167,-2.1251285,0.32850835
168,-2.1900241,0.4855988
169,-1.2572461,0.7360985
170,-1.9044325,0.91095334
171,-2.1808918,0.64591104
172,-2.3624759,0.5537882
173,-3.0418231,0.75012654
174,-1.6973319,0.7980439
175,-2.6683939,0.54187435
176,-1.5119312,0.329048
177,-2.4273183,0.75548124
178,-1.6348014,0.917869
179,-1.4496218,0.8866121
180,-1.4865298,0.81077284
181,-2.4148042,0.81081873
182,-1.9326159,0.84519356
183,-2.420617,0.5043641
184,-2.5510824,0.6913508
185,-1.6857134,0.86997736
186,-0.7504087,0.7290087
187,-1.1768767,1.1682693
188,-2.6931074,0.5387657
189,-1.3242801,0.81511563
190,-2.8462727,1.022661
191,-1.4131714,0.95536745
192,-1.6360713,0.7579888
193,-2.4992366,0.50194085
194,-1.6781529,0.70841026
195,-2.2530096,0.5070946
196,-2.1599452,0.7790736
197,-2.654922,0.5446387
198,-1.1074384,0.7772698
199,-1.9926269,0.9141828
200,-2.8536832,0.5131106
201,-1.0270007,0.8378559
202,-2.5474734,0.45716402
203,-2.1174734,0.81541926
204,-2.1205947,0.93377554
205,-1.4944047,0.73964894
206,-1.7663101,0.778808
207,-2.2452981,0.450301
208,-2.2732115,1.0043219
209,-1.6008025,0.80294305
210,-1.119461,0.80428153
211,-1.6874692,0.5918258
212,-2.974279,1.0001395
213,-1.8294514,0.4753617
214,-2.808766,0.58302623
215,-2.3868275,0.49456865
216,-1.4757872,0.7331951
217,-2.0779488,0.48080748
218,-1.9622312,0.7188364
219,-2.677616,0.43220988
220,-1.0084143,0.76661634
221,-2.2613196,0.3923938
222,-1.6815165,0.92107445
223,-0.9048732,1.054515
224,-2.4668021,0.43107003
225,-1.5525464,0.84172064
226,-1.6950873,1.0359232
227,-1.3646641,1.0580189
228,-3.0708802,0.5720462
229,-2.4283695,0.49402303
230,-2.0363889,0.79435706
231,-3.1472013,0.6344551
232,-2.122633,0.51531076
233,-1.8049985,0.9263648
234,-1.8249433,0.7499652
235,-2.5530758,0.5802941
236,-1.4761258,0.8826147
237,-1.9039282,0.872071
238,-2.1340263,0.8591951
239,-2.2471657,0.98943675
240,-1.8261685,0.6910492
241,-1.7487803,1.0115408
242,-2.586836,0.61063516
243,-1.6318896,1.0973104
244,-2.1828434,0.5103567
245,-1.1695678,0.98932606
246,-2.4371862,1.3816433
247,-1.4538238,0.74696606
248,-2.0647984,0.9308353
249,-2.3003001,0.9175862
250,-2.2946813,0.81876653
251,-2.023621,0.87236315
252,-2.2854226,0.72259784
253,-2.4988713,1.7900156
254,-3.2591693,0.54836065
255,-1.3684328,0.95759016
256,-3.2159047,0.53277206
257,-2.1608317,0.47677755
258,-2.0581193,0.42222425
259,-2.2220986,0.55012506
260,-2.8744352,1.3198098
261,-2.6786435,0.4311515
262,-2.089893,0.98728406
263,-1.2001537,0.8100551
264,-2.102691,0.815394
265,-1.7035725,0.66498387
266,-1.139432,0.98824525
267,-2.4125702,0.43536314
268,-0.97434014,0.7387938
269,-2.621236,0.45824033
270,-2.488246,0.44122285
271,-2.7929728,0.5310883
272,-1.2102457,0.7727827
273,-1.1631337,1.4228656
274,-1.4823172,0.7339307
275,-1.8906369,0.6865513
276,-2.2492235,0.59357107
277,-2.6127179,0.5743498
278,-0.96176934,1.0420123
279,-1.8300717,0.45794883
280,-2.5276756,0.4994521
281,-1.1266702,0.9297156
282,-2.8267193,0.5305871
283,-1.6118246,0.742508
284,-2.2318642,0.54747856
285,-1.9996862,0.8160924
286,-1.1722698,0.77552766
287,-2.4485748,0.5160918
288,-1.204027,0.77537715
289,-0.99713886,0.80218035
290,-2.491811,0.6006721
291,-2.705525,0.62047845
292,-2.362339,0.53437907
293,-2.1513827,0.72737855
294,-1.1334932,0.7207688
295,-2.2695508,0.8279466
296,-2.3542855,0.45882428
297,-1.4933773,0.83378947
298,-1.3297672,0.9373651
299,-2.8935795,0.51802963
300,-1.7066443,0.88240093
301,-2.733587,0.45984942
302,-2.2515852,0.5156319
303,-2.3703375,0.79508114
304,-2.4009135,0.8253303
305,-2.1393278,0.47816274
306,-1.4117135,0.8987382
307,-0.9797631,0.71206987
308,-1.9385924,1.0537943
309,-1.6810851,1.6620007
310,-2.7746701,0.60217553
311,-2.3344727,4.9163947
312,-1.4655396,0.79676586
313,-2.4094722,0.4029153
314,-2.5297737,0.5423012
315,-2.4411895,0.45128587
316,-1.5862104,0.73830193
317,-1.7594066,0.9166737
318,-3.9555156,0.6922134
319,-1.7255569,0.79031366
320,-1.0571619,0.8307776
321,-2.270794,0.7432686
322,-2.9031935,0.9779607
323,-2.022955,0.47716722
324,-1.4600501,0.7415139
325,-2.0850027,0.78593814
326,-1.3253623,0.98720014
327,-3.0094795,0.5342597
328,-1.253472,0.7920435
329,-2.4495788,0.56420976
330,-1.3657284,0.8808856
331,-2.5967803,0.49680784
332,-1.885441,0.7143158
333,-1.9668497,0.75662947
334,-1.9294989,0.9755878
335,-2.3357797,0.4796088
336,-1.9678041,0.8682149
337,-1.53776,0.99790776
338,-2.5735707,0.5071124
339,-2.4335766,0.4711096
340,-2.034797,0.8120582
341,-2.721977,0.6445485
342,-2.4042065,0.8543334
343,-1.9128239,1.0128376
344,-2.9765987,0.4863404
345,-2.0573554,0.6040854
346,-2.6039324,0.9610321
347,-0.7057513,0.7725025
348,-2.0219183,0.43966064
349,-1.3765504,0.81672597
350,-2.3092132,0.40308702
351,-1.8814257,0.7252273
352,-2.1304533,1.3113489
353,-2.677237,0.5881749
354,-1.3466247,0.7013082
355,-2.0114167,0.9306746
356,-2.0196555,0.5649329
357,-1.4715604,0.7454365
358,-2.574418,0.44463718
359,-1.7311136,0.9211159
360,-1.4784414,0.8508335
361,-0.5472482,0.6214876
362,-2.1124818,0.541241
363,-1.9376919,0.33694944
364,-1.9798033,0.9798288
365,-1.7106287,0.9440394
366,-2.088999,1.5254896
367,-1.7862408,0.9546031
368,-1.8754623,0.9512612
369,-0.93293977,0.89420754
370,-0.8323445,0.81863
371,-1.720746,0.66957814
372,-1.283145,0.9096448
373,-1.8566178,0.7695926
374,-1.8197412,0.9330517
375,-1.3705,0.7185936
376,-2.090907,0.8364995
377,-3.0443513,0.84030664
378,-1.4323003,0.93752205
379,-2.1460736,0.9049944
380,-2.9059298,0.9248213
381,-0.96265805,0.82762736
382,-2.9571543,0.5035171
383,-0.92901015,1.0733525
384,-2.6407824,0.97275716
385,-1.6386068,1.3109157
386,-2.4019802,0.82029265
387,-2.1492312,0.49632227
388,-3.0171187,0.6892472
389,-1.8805653,0.48924303
390,-2.1360173,0.9214631
391,-2.83919,0.46060434
392,-2.433091,0.74381673
393,-1.6800891,0.9987348
394,-2.2413409,0.50207824
395,-1.9790003,0.7927663
396,-2.4471369,0.49932453
397,-1.2887149,0.7998492
398,-1.142177,0.71318763
399,-3.1116524,0.52674556
400,-2.0764596,0.6670455
401,-0.80538774,0.82105803
402,-1.7884679,0.7502854
403,-1.8310279,0.677232
404,-2.887509,0.4967576
405,-2.2240539,0.48678154
406,-2.2022152,0.92368597
407,-2.5395665,0.5372087
408,-1.9864846,0.8858486
409,-2.4919527,0.48602322
410,-2.1283765,0.55417126
411,-1.3921046,0.84326833
412,-2.9627438,0.52652705
413,-2.5286674,0.5066034
414,-1.9728016,0.87667525
415,-1.3207152,0.8091505
416,-2.3767138,0.7106175
417,-2.497685,0.54433423
418,-2.3380075,0.70094186
419,-0.73923594,0.86059207
420,-1.6585755,0.9253897
421,-1.3250299,0.78460413
422,-2.4971893,0.8812589
423,-1.8356982,0.97777545
424,-1.9741477,0.5418037
425,-2.370638,0.46784523
426,-2.7504375,0.46885702
427,-0.7348558,0.8398947
428,-2.3363307,0.8148253
429,-2.47331,0.71052206
430,-2.1242864,0.3865601
431,-1.4159659,0.7840099
432,-2.5090475,0.5746319
433,-2.9608827,0.4342633
434,-2.1070871,0.9995086
435,-2.74037,0.46354082
436,-2.565244,0.5521518
437,-2.117255,0.7595959
438,-2.5910068,0.4382586
439,-2.0173347,0.8190822
440,-2.372649,0.49120745
441,-1.8499002,0.79335845
442,-2.3360195,0.8171086
443,-2.7458527,0.49552298
444,-1.2053022,0.75480527
445,-2.143066,0.9158948
446,-2.8212068,0.52745336
447,-3.2163782,0.5497827
448,-2.6446466,0.4457751
449,-0.72833043,0.7264684
450,-1.5615423,0.9668067
451,-1.1106603,0.63869137
452,-2.1106825,1.121112
453,-2.649925,0.45037395
454,-1.917757,0.7727212
455,-2.6886714,0.61259043
456,-2.7153573,0.5269204
457,-2.0140085,0.9851293
458,-2.6599832,0.5595554
459,-1.907502,0.7160689
460,-2.0095255,0.43880275
461,-2.4298875,0.9790263
462,-1.4684935,1.0173198
463,-1.8003772,0.8247615
464,-1.4126118,1.1194602
465,-1.6365038,1.1884291
466,-2.3602629,0.7927172
467,-2.2399406,0.84457266
468,-2.7716217,0.5994399
469,-1.416392,0.7187893
470,-2.4542484,0.85324115
471,-1.9359381,0.91167015
472,-1.4677083,1.0960258
473,-2.0856717,0.906111
474,-2.53378,0.67077154
475,-1.9426261,0.93034285
476,-2.0777586,0.47629368
477,-1.0958521,0.6881471
478,-2.2411823,0.87498724
479,-1.1655899,1.0737435
480,-1.6830708,0.8626263
481,-2.8037865,0.48837093
482,-2.9755547,0.693959
483,-1.8276219,0.9006791
484,-1.9679004,1.0126667
485,-2.0663576,0.9491213
486,-0.95679516,1.0164484
487,-1.0347681,0.79650044
488,-1.7126832,1.0475475
489,-1.2568688,0.948333
490,-2.7818928,0.6200927
491,-1.6128131,0.9227823
492,-2.2029467,0.8583758
493,-2.603297,1.0543841
494,-1.1282042,0.2765672
495,-2.4938715,0.5028972
496,-1.4581344,0.80632335
497,-2.0009687,0.90047634
498,-2.1959512,0.83018506
499,-2.1025295,0.91180843
500,-1.6069578,0.7346812
501,-2.7590368,0.4599498
502,-0.6475613,0.769282
503,-2.1366403,0.5193085
504,-1.210869,0.75744253
505,-1.7097442,0.81298816
506,-2.0352163,0.8546046
507,-2.7720027,0.4849336
508,-2.6695569,0.42642242
509,-1.465841,0.86512494
510,-1.3227963,0.8771339
511,-2.4453409,0.59618455
512,-2.5948017,0.62230486
513,-2.051063,0.826085
514,-0.75590944,0.6351497
515,-2.2032793,0.9820735
516,-2.2048097,0.71532685
517,-2.4712515,0.50891954
518,-1.3141811,0.86736214
519,-2.9956782,0.54344046
520,-1.156788,0.92140925
521,-1.3115896,0.7748109
522,-2.0319278,0.40054405
523,-1.8209115,0.7629376
524,-2.9579334,0.46770355
525,-2.8196003,0.9140698
526,-1.8104904,0.91280675
527,-2.982896,1.2437323
528,-1.9571295,0.41880196
529,-1.5157453,0.85201806
530,-0.6545993,0.9737941
531,-1.062202,0.69260544
532,-1.1566617,0.80726546
533,-1.5747657,0.7370745
534,-2.300858,0.8296671
535,-1.1814536,0.8353844
536,-3.6300838,0.6371775
537,-1.8331819,0.70755965
538,-2.153978,0.45875746
539,-2.17644,1.1220945
540,-1.4981104,0.84977925
541,-2.7827845,0.564954
542,-2.3971646,0.7721841
543,-2.3432539,0.7810512
544,-2.096789,0.8638704
545,-1.3132758,0.7708308
546,-2.4456704,0.4213217
547,-2.2240734,0.5129396
548,-1.5646926,0.7079693
549,-1.5130396,0.856013
550,-2.0299854,0.9044613
551,-1.2338122,0.8385213
552,-3.4418445,0.6595026
553,-2.898533,0.5529568
554,-2.603706,0.47207862
555,-1.9731078,0.80060047
556,-2.418648,0.4891551
557,-2.2169867,0.45010275
558,-2.8209784,0.7400305
559,-1.1519064,0.9258855
560,-2.1319115,0.34278348
561,-0.35451162,0.43549183
562,-2.3452566,0.8075375
563,-2.0532842,1.3126109
564,-2.6239007,0.43559623
565,-1.3214713,0.9352193
566,-1.4363284,0.93627006
567,-2.74527,0.44311598
568,-1.955518,0.3686503
569,-0.9586562,0.874064
570,-2.5101013,0.39178583
571,-1.587418,0.7978243
572,-2.614552,0.4971716
573,-3.2937782,0.9501616
574,-1.2007414,0.7275618
575,-2.2817085,0.7919475
576,-2.313022,0.5212618
577,-0.96919304,0.8367113
578,-2.7344785,0.87437063
579,-2.2044413,0.50997734
580,-2.5183833,0.6253118
581,-0.7184142,1.0723221
582,-2.320675,0.39518222
583,-0.8254255,0.8504391
584,-2.412283,0.48656204
585,-1.7576333,1.200252
586,-2.5140233,0.7974183
587,-2.2389452,1.0930916
588,-2.7506063,0.8854444
589,-1.0763379,0.8647933
590,-0.9268302,0.76739925
591,-2.8078296,0.47827744
592,-1.927296,0.54051715
593,-0.606814,0.8235786
594,-2.8005657,0.5098601
595,-1.9036633,0.7495334
596,-3.2395172,0.56300575
597,-1.3236139,1.0898666
598,-2.6516304,0.46962672
599,-2.2282326,0.4524718
600,-1.8966849,0.70868343
601,-1.9250467,0.8507934
602,-2.0819788,0.4035215
603,-2.1436176,0.5363776
604,-2.670231,0.52807
605,-1.2299701,0.9459597
606,-2.960489,0.9244188
607,-1.2481445,0.8128092
608,-2.3639994,1.0655351
609,-1.7885954,0.8101915
610,-2.7219923,0.45168543
611,-2.0643315,0.9724381
612,-1.7313246,0.94909096
613,-1.3505176,0.8115126
614,-2.9901257,0.49309286
615,-2.9285388,0.95239854
616,-1.972642,0.82532907
617,-2.160021,0.4959478
618,-1.4224967,0.8437858
619,-1.4509299,0.961648
620,-1.2633685,0.86212814
621,-2.4521298,0.5307302
622,-2.4777355,0.5814812
623,-2.690333,0.5643409
624,-0.9050544,0.7452903
625,-1.865017,0.4890683
626,-2.2551734,0.4307094
627,-1.6429658,1.1212639
628,-1.0870603,0.7780465
629,-3.1074948,0.46269646
630,-2.9712133,0.5723915
631,-1.1776147,0.75443447
632,-2.687853,0.4175526
633,-1.2621298,0.79514515
634,-2.6145175,0.6433985
635,-1.1955678,1.2262019
636,-1.7167886,0.8374694
637,-1.8948939,0.4617578
638,-1.984788,0.46207878
639,-1.7326821,0.7749808
640,-1.8195245,1.3784275
641,-1.9637785,0.77699715
642,-2.7427604,0.4509947
643,-2.6930013,0.98177576
644,-3.047944,1.1680492
645,-1.0815868,0.68335426
646,-0.882277,0.8731337
647,-2.2723677,0.56933707
648,-2.3193693,0.44987747
649,-1.8921565,1.0575215
650,-2.2965777,0.9908428
651,-1.3116161,0.84512407
652,-1.2806278,0.8978259
653,-0.78437185,0.6840131
654,-1.9284021,1.0756792
655,-1.4614185,1.1349587
656,-2.6522806,0.483547
657,-2.6683598,0.78358513
658,-1.2601453,1.3468524
659,-3.0459676,0.6072392
660,-2.18045,0.84382504
661,-2.5051115,0.46584335
662,-2.3412442,0.77823806
663,-1.089041,0.82213986
664,-1.8060652,0.89895165
665,-2.6796784,0.5384207
666,-1.5910497,0.9722572
667,-1.5081973,1.0208052
668,-3.0725176,1.6185021
669,-2.6560771,0.48051417
670,-2.1320422,0.46764296
671,-1.9004035,0.77977157
672,-1.1162872,0.8114445
673,-1.9711164,0.50971866
674,-3.054078,0.6361504
675,-2.1846094,0.6450089
676,-2.6374812,0.51413375
677,-1.5927211,0.77996147
678,-2.7712672,0.55398446
679,-3.0007284,1.0525714
680,-2.3206575,0.81923413
681,-3.4382536,0.9408659
682,-1.445057,0.98870236
683,-1.8989863,0.91923434
684,-1.6315991,0.845041
685,-2.856464,0.5492014
686,-1.8386275,0.95555764
687,-3.471741,0.5475542
688,-2.6873207,0.53753656
689,-3.000053,0.55398107
690,-1.4879854,0.79613084
691,-3.9236782,0.6475416
692,-4.1743035,0.7579093
693,-1.7723722,0.8318326
694,-1.2322028,0.8194005
695,-1.8467588,0.8036374
696,-1.8180354,1.0653715
697,-0.8970664,0.80455667
698,-2.9565358,0.4370009
699,-2.1471248,0.38171715
700,-2.0543702,0.7701597
701,-1.2917787,0.96189445
702,-3.07216,0.58832496
703,-2.0775175,0.5704609
704,-1.8583512,0.8247494
705,-2.8694997,0.46552676
706,-2.0599048,0.77349895
707,-1.7687417,0.8307025
708,-1.0658092,0.7058955
709,-1.8350658,0.82218575
710,-1.1017337,0.8379666
711,-2.5088406,0.45673037
712,-0.83244324,0.72252685
713,-2.5580273,0.4959882
714,-1.472179,0.9787644
715,-1.0686009,0.82096046
716,-1.747139,0.74860656
717,-2.6821241,0.41307226
718,-2.605405,0.47889394
719,-2.810832,0.57891524
720,-2.0270517,0.6707976
721,-1.7600892,0.8492981
722,-1.3964319,0.9429435
723,-1.7295995,0.93941116
724,-1.9244775,0.8410826
725,-2.2616873,0.46373707
726,-2.2332873,0.45534277
727,-1.4646602,0.914781
728,-1.8261731,0.8763787
729,-1.8215188,1.3634094
730,-1.7426983,0.7350948
731,-1.7644352,0.8073442
732,-2.313675,0.5573076
733,-2.369362,0.8927926
734,-2.6786313,0.560543
735,-2.3300154,0.40914896
736,-2.1084132,0.9084963
737,-3.3016415,1.1230214
738,-0.9210722,1.0073303
739,-1.6473736,0.80777067
740,-2.1621401,1.0270312
741,-1.4241408,0.718819
742,-1.7581991,0.9228336
743,-1.1492201,0.8418866
744,-2.619295,0.8554701
745,-3.886954,1.0161483
746,-2.2622201,0.42603058
747,-1.3753841,0.9877105
748,-2.865046,0.4904485
749,-2.0401928,1.056563
750,-1.3808882,0.72645533
751,-2.0668967,0.46409476
752,-1.8512188,0.73955226
753,-2.3446963,0.7462515
754,-1.3022859,0.9235122
755,-2.0754554,0.73131704
756,-1.93468,0.91785055
757,-2.7837963,0.576045
758,-2.6104007,0.4300778
759,-1.1367677,0.68936104
760,-1.0423234,1.4592574
761,-2.1254303,0.9761749
762,-2.0952718,0.713697
763,-2.4154172,0.9390681
764,-2.6229227,0.55362314
765,-1.7823318,0.766614
766,-2.3886478,0.90128976
767,-1.4751194,0.7824143
768,-1.971727,0.88005227
769,-1.0016421,0.797481
770,-3.0638332,1.7469345
771,-2.5453026,0.6065582
772,-2.2230814,0.55827683
773,-2.6875389,0.6003323
774,-2.3677807,1.0096439
775,-1.5824407,0.7389794
776,-2.7573128,0.46554404
777,-2.984487,0.6005462
778,-2.0319028,0.86817575
779,-2.2534685,0.55844444
780,-2.6082242,0.5365594
781,-2.397973,0.44103667
782,-1.665332,0.73606914
783,-1.7618163,0.49001017
784,-1.0773629,0.8475511
785,-1.5733659,0.8079653
786,-2.6101105,0.4705279
787,-1.0790181,0.755893
788,-1.5475525,1.1610813
789,-2.1341896,0.85303444
790,-2.3123872,0.7652198
791,-1.5164418,0.84268486
792,-2.0795221,0.37191495
793,-2.5573452,0.52182955
794,-2.4308498,0.53184235
795,-2.9222293,0.5062856
796,-2.6008818,0.46679685
797,-2.2562335,0.6848116
798,-2.2713985,0.47500163
799,-1.0094744,0.8844756
800,-3.0555928,0.47578496
801,-2.891109,0.5417098
802,-2.1310518,0.9537334
803,-2.4430184,0.44372153
804,-1.123257,0.806217
805,-2.4804735,0.5430949
806,-2.3133168,0.71066105
807,-1.7494966,0.8262711
808,-2.1410654,1.5442016
809,-1.3428818,0.82620525
810,-2.7638762,0.4653595
811,-2.6212118,0.53548616
812,-2.6365638,0.44261125
813,-2.9991295,0.5987993
814,-2.3329804,0.8760933
815,-2.84033,0.48418775
816,-1.3810346,0.97078174
817,-2.7756958,0.5583087
818,-2.5335057,0.510334
819,-2.4821558,0.45624042
820,-2.1221056,0.8693321
821,-1.3949862,1.0270644
822,-1.3756571,0.7224097
823,-2.4775884,0.42194277
824,-1.3483707,0.7506574
825,-2.6944642,0.58416057
826,-2.62876,0.563864
827,-1.9040226,0.8050655
828,-2.5417936,0.4890332
829,-2.785212,0.43739298
830,-2.3452165,0.5843572
831,-3.8568544,0.6277587
832,-2.9032102,0.54025537
833,-1.6482239,0.8489396
834,-2.0823452,0.71986884
835,-2.6357481,0.9574294
836,-1.8975097,0.9498529
837,-2.805303,0.53711087
838,-2.2395577,0.5048506
839,-2.3561087,0.50621486
840,-2.8779285,0.47931948
841,-2.521998,0.48905334
842,-1.8925273,0.81022114
843,-0.8654039,1.0718752
844,-1.4963528,0.88063204
845,-1.4644293,0.8503815
846,-3.0782204,0.49484968
847,-1.7877173,0.74701685
848,-2.5691078,0.42569134
849,-2.2062778,0.49900374
850,-2.2966547,0.92310673
851,-1.0414014,0.8256179
852,-3.0485609,0.55701226
853,-2.1795716,0.3990792
854,-1.1489463,0.804766
855,-2.6717265,0.46013656
856,-1.3318803,0.8328352
857,-1.9159192,0.8354542
858,-1.5619704,0.71589404
859,-2.2395496,0.94095045
860,-2.1123483,0.40928093
861,-1.727543,0.70729685
862,-2.3764794,0.46634713
863,-1.9423319,0.4701834
864,-2.0179465,0.47768894
865,-2.8488193,0.53415805
866,-1.8001364,1.1120396
867,-1.6925131,0.8498791
868,-1.2414691,0.9780367
869,-2.374153,0.48358503
870,-1.9230386,0.7990484
871,-1.647366,0.90655375
872,-2.098897,1.6331551
873,-3.032977,1.0333067
874,-1.4782321,0.81991696
875,-1.2347819,0.85584974
876,-1.9991077,0.48889634
877,-2.7251515,0.5157851
878,-2.7183006,0.4363636
879,-2.1320043,1.5141395
880,-2.0061643,0.8961379
881,-1.1680375,0.83361155
882,-1.7651575,0.8319967
883,-1.608549,0.78127813
884,-2.1662977,0.4700113
885,-0.75739455,0.54894924
886,-1.4055574,1.0806129
887,-2.079036,1.0961832
888,-2.051486,0.40383783
889,-1.4515896,0.7971071
890,-1.457749,0.7860306
891,-2.328057,0.40595314
892,-1.3630682,0.82497734
893,-2.167872,0.4114203
894,-1.0377219,0.79039264
895,-2.5513787,0.52011913
896,-2.2003393,0.7674562
897,-1.9970821,0.93451583
898,-1.6170388,1.261039
899,-1.2536559,0.7120847
900,-2.3348753,0.39131758
901,-2.0780094,1.2417053
902,-1.8246267,0.6803702
903,-2.4647155,0.5232551
904,-1.0222266,1.411154
905,-2.3127477,0.8031601
906,-2.2211754,0.9133403
907,-2.5869977,0.5929727
908,-2.7365336,0.5473506
909,-2.2864485,1.1855819
910,-1.7242681,0.83278877
911,-2.317013,0.6785312
912,-2.7611961,0.43537077
913,-1.7151012,0.85466474
914,-2.4708247,0.8324214
915,-1.8302904,1.3011155
916,-2.3037503,0.80437165
917,-2.682282,0.48109764
918,-1.2669346,0.8295548
919,-1.8043361,0.9068668
920,-1.80531,0.78320783
921,-2.7708292,0.54037565
922,-1.8043437,0.9436287
923,-3.2132657,0.9771377
924,0.21706186,3.7130082
925,-1.9872304,1.1295828
926,-2.628943,2.117337
927,-2.0461264,0.44858107
928,-1.7040377,0.71967304
929,-1.7431793,0.7628402
930,-2.2927992,0.5513178
931,-2.7596931,0.5092778
932,-1.708502,0.5140857
933,-2.6690652,0.45168138
934,-1.4552562,0.7557671
935,-1.8109982,0.82878715
936,-3.0953119,0.6233711
937,-2.086503,0.8348399
938,-2.620423,0.48208535
939,-1.1953831,0.7946108
940,-1.466342,0.90745103
941,-2.0448902,0.76859635
942,-1.9004849,1.0748632
943,-1.408775,0.73490757
944,-2.5211651,0.42724732
945,-2.7272246,0.42425203
