,mean,sd
588,-1.093507,0.18684112
589,-1.1842811,0.2534254
590,-1.7071341,0.31644568
591,-1.9798709,0.28142926
592,-1.7355267,0.2991831
593,-0.15442508,0.41165516
594,-1.474279,0.22294977
595,-1.6612043,0.30016336
596,-1.0426971,0.23719057
597,-1.1188028,0.19014664
598,-1.8127623,0.3398684
599,-1.3955823,0.28311032
600,-1.6801311,0.31630978
601,-1.9282298,0.31938362
602,-1.5443867,0.27402255
603,-1.6731377,0.2857155
604,-2.112604,0.31428242
605,-1.3870758,0.2648591
606,-1.6106579,0.3236035
607,-1.9722246,0.345753
608,-1.4861653,0.2618825
609,-1.9696977,0.32396096
610,-0.9963032,0.14599872
611,-1.5722319,0.30664656
612,-1.0287324,0.19950645
613,-1.4952435,0.27262035
614,-1.3185536,0.25396
615,-1.1149132,0.22837862
616,-1.1524117,0.20496781
617,-1.8740396,0.36267847
618,-1.4521064,0.2744409
619,-1.5378293,0.35389322
620,-1.2992488,0.22343081
621,-1.5292861,0.2471312
622,-1.8426739,0.33099166
623,-1.745523,0.290137
624,-1.440368,0.30112788
625,-2.009025,0.27049062
626,-1.6038188,0.38269576
627,-2.1981974,0.29369962
628,-1.7394203,0.30437967
629,-1.0603634,0.27387846
630,-1.7655772,0.37435842
631,-1.8293223,0.3107819
632,-1.6599312,0.31191704
633,-1.4869264,0.21812734
634,-1.3641297,0.30758175
635,-1.4163606,0.27967197
636,-1.332782,0.2393011
637,-1.6341504,0.27962512
638,-1.7167792,0.2973599
639,-1.1580456,0.22998618
640,-1.1536613,0.26954633
641,-1.7180022,0.29807454
642,-1.398808,0.28800756
643,-1.8660133,0.41129464
644,-1.2765088,0.27859455
645,-1.7079835,0.2908512
646,-1.4762493,0.26732323
647,-2.2014883,0.33171228
648,-1.8447919,0.29779866
649,-1.1950629,0.2273484
650,-2.0528018,0.35044518
651,-1.852415,0.28938136
652,-1.6775012,0.34293428
653,-2.0051615,0.3658053
654,-1.9385386,0.3700069
655,-0.9679388,0.18522768
656,-1.4645538,0.34422562
657,-1.6802043,0.29284546
658,-1.116729,0.20223802
659,-1.6898549,0.31110293
660,-1.2250812,0.1859274
661,-1.9409823,0.32439902
662,-1.7462097,0.25775585
663,-1.3552719,0.25533724
664,-1.6808534,0.2608793
665,-1.5814229,0.30443728
666,-1.4465266,0.251735
667,-2.2987368,0.37340993
668,-1.4793963,0.250991
669,-1.23722,0.21721438
670,-1.8732959,0.40178832
671,0.3506562,0.84447426
672,-1.7521664,0.29706582
673,-1.9662733,0.34224764
674,-1.334151,0.25868547
675,-1.5195049,0.34261554
676,-1.4544816,0.254013
677,-1.4317149,0.34497336
678,-1.6542027,0.2633625
679,-2.2572706,0.3377908
680,-1.5013366,0.27263644
681,-1.4059983,0.2992694
682,-1.7737297,0.251342
683,-2.1682575,0.31338376
684,-1.2926646,0.25684488
685,-1.7084183,0.3501633
686,-1.651181,0.3015896
687,-1.5155809,0.29616615
688,-1.335632,0.26864514
689,-1.8757778,0.3191333
690,-1.1467812,0.19637005
691,-2.089497,0.33003193
692,-1.8216863,0.3371905
693,-2.2602236,0.38500488
694,-1.0437502,0.24540873
695,-1.2119606,0.18053442
696,-2.0183885,0.33879513
697,-1.6534493,0.32471126
698,-1.415091,0.24263935
699,-1.3052657,0.2908908
700,-1.1367064,0.31537712
701,-1.5469846,0.28578997
702,-1.2280143,0.3074724
703,-1.4728403,0.25516167
704,-1.3002163,0.23428705
705,-1.8617423,0.32185912
706,-1.6227059,0.35303977
707,-1.120777,0.2404538
708,-1.0258166,0.18175362
709,-1.5494183,0.27771533
710,-1.4501331,0.23223092
711,-1.4894139,0.2892841
712,-1.3410065,0.23686534
713,-1.7496288,0.3514977
714,-1.7113909,0.23334897
715,-1.4152293,0.41027847
716,-1.4110305,0.23891954
717,-1.5902547,0.2940813
718,-1.6459607,0.31420314
719,-1.8584492,0.3061382
720,-1.6334763,0.21708879
721,-1.2545755,0.31055
722,-1.6225766,0.30365598
723,-1.5378373,0.26445332
724,-1.375696,0.20481834
725,-1.6026502,0.2710424
726,-1.3516705,0.3211841
727,-1.4011581,0.3791149
728,-2.0857143,0.36708423
729,-1.7061235,0.29084924
730,-1.3694098,0.19634017
731,-1.406845,0.24954902
732,-1.6472161,0.36517012
733,-1.4611678,0.2739661
734,-1.9879668,0.37756905
735,-1.6754847,0.29104465
736,-2.049308,0.33600476
737,-1.7063606,0.35749966
738,-1.1863023,0.22855154
739,-1.6236981,0.33677584
740,-2.1905377,0.32875618
741,-1.400061,0.31642643
742,-1.731534,0.2966536
743,-1.639588,0.36177006
744,-1.4374844,0.21933761
745,-1.6418555,0.32060194
746,-1.1649519,0.17629133
747,-1.7039739,0.39389506
748,-2.0739417,0.3969379
749,0.12477274,0.46618524
750,-1.2610478,0.2832985
751,-1.5871795,0.32255283
752,-1.7053066,0.32596016
753,-1.3738146,0.26448053
754,-1.2329098,0.1990068
755,-1.5469077,0.29837725
756,-1.1909537,0.19632761
757,-1.4517316,0.30313855
758,-1.3559059,0.23938113
759,-1.9179809,0.3618524
760,-2.1220064,0.37843528
761,-1.9868001,0.35993472
762,-1.6189411,0.2788254
763,-1.6667376,0.29211855
764,-1.2459435,0.24707103
765,-2.0502667,0.3332656
766,-1.2847188,0.19505993
767,-1.5235683,0.309982
768,-1.4951448,0.2862446
769,-1.626587,0.32011226
770,-1.3675232,0.35783428
771,-1.5696695,0.28757116
772,-1.5556042,0.30915472
773,-1.5463917,0.3595726
774,0.20123899,0.29507786
775,-1.4692531,0.2956012
776,-1.3483205,0.20321175
777,-1.678235,0.25613624
778,-1.5682133,0.32803443
779,-1.7353076,0.30793557
780,-1.6855718,0.30250058
781,-1.1930914,0.23881666
782,-1.2996234,0.23497178
783,-2.0320032,0.25865462
784,-0.88758016,0.19379787
785,-2.1086652,0.34261683
786,-1.2416188,0.23461525
787,-1.1087189,0.20392455
788,-2.0942295,0.32797375
789,-1.2683921,0.24407013
790,-1.7770836,0.30240285
791,-1.5078732,0.25649306
792,-1.7878946,0.30348516
793,-1.0966972,0.28029114
794,-1.3159976,0.19675861
795,-2.1639214,0.38280326
796,-1.5514116,0.26087362
797,-1.3626376,0.21252903
798,-1.03429,0.16520916
799,-1.623407,0.28166938
800,-1.6823113,0.3021034
801,-1.3096373,0.31154317
802,-1.2573704,0.16761492
803,-1.48829,0.22369523
804,-1.2007967,0.22651668
805,-1.4045752,0.24141425
806,-1.727689,0.2958121
807,-2.0386894,0.31709066
808,-1.8450522,0.29724175
809,-1.88622,0.35132155
810,-1.6729629,0.32708976
811,-1.990559,0.4744685
812,-1.4606068,0.25942004
813,-2.277254,0.3591872
814,-1.1613399,0.24392034
815,-1.6503787,0.22315954
816,-1.1332909,0.3305176
817,-1.4130553,0.2074876
818,-2.074785,0.3350414
819,-1.4647137,0.23704192
820,-1.7786499,0.2801742
821,-0.8444167,0.16669866
822,-1.5087001,0.3786571
823,-1.7686342,0.25799537
824,-1.1878139,0.23193388
825,-2.136627,0.40029114
826,-1.7112098,0.30892572
827,-1.1681468,0.22807388
828,-1.0417222,0.13421696
829,-1.8115592,0.32162315
830,-0.9950222,0.23888822
831,-1.8062357,0.44176245
832,-1.9053491,0.32111114
833,-1.3376298,0.23968862
834,-1.4144357,0.25754273
835,-1.8281798,0.31096813
836,-1.1149448,0.21897398
837,-0.08161755,0.3147374
838,-1.4418541,0.28659603
839,-1.8982441,0.33313492
840,-1.6442695,0.33051813
841,-1.952483,0.3416843
842,-1.4331952,0.27635688
843,-2.0969257,0.3119864
844,-1.3309219,0.19885293
845,-1.7253972,0.31639448
846,-2.5696282,0.3213476
847,-1.6284363,0.27239248
848,-1.7721851,0.3574335
849,-2.07686,0.30151576
850,-1.8647592,0.34751168
851,-1.018694,0.19332701
852,-1.5703946,0.24591038
853,-1.7846757,0.27185926
854,-1.2330889,0.20589572
855,-1.8449845,0.31445372
856,-1.9964795,0.35458916
857,-2.0213387,0.34205884
858,-1.4450794,0.29072824
859,-1.5438008,0.31204632
860,-1.5952783,0.2876708
861,-1.2792301,0.30156603
862,-1.3720738,0.27906936
863,-1.9287144,0.3056807
864,-1.7124829,0.29819515
865,-1.3659241,0.22749229
866,-1.4402225,0.2882765
867,-2.1880674,0.33885533
868,-1.4233694,0.24204338
869,-2.209474,0.33288813
870,-1.5250576,0.26022172
871,-1.8199608,0.24709667
872,-1.5378913,0.26668128
873,-1.7330256,0.3061489
874,-1.9063535,0.31690818
875,-0.9412,0.19617823
876,-1.7365719,0.37097254
877,-1.5771905,0.34761146
878,-1.5058249,0.2612724
879,-1.220218,0.27170485
880,-1.3815492,0.26857778
881,-1.6076316,0.3309953
882,-1.6722139,0.29799584
883,-1.3945905,0.19623506
884,-1.4629624,0.29631317
885,-2.1400666,0.29954767
886,-1.286832,0.2515324
887,-2.0992155,0.39401722
888,-1.6701987,0.2582273
889,-1.6080334,0.36071974
890,-1.6429633,0.28811166
891,-1.7793677,0.42480344
892,-1.5026473,0.34485856
893,-1.9501884,0.34960487
894,-1.6476028,0.28428614
895,-1.727622,0.3339578
896,-2.0328321,0.31291544
897,-1.5644891,0.2866912
898,-1.1068863,0.18499741
899,-1.8840328,0.33097124
900,-2.1444418,0.30085444
901,-1.3612151,0.2754306
902,-1.502588,0.22855914
903,-2.1120842,0.4170108
904,-1.5246588,0.21189281
905,-1.5524042,0.32702398
906,-2.0952613,0.36705977
907,-1.6914449,0.26125762
908,-1.8547765,0.2614141
909,-1.3855467,0.23139164
910,-1.457143,0.32640296
911,-1.2210561,0.24023144
912,-1.3055991,0.2428532
913,-2.091451,0.3712182
914,-1.8378383,0.32413018
915,-1.6825184,0.31366003
916,-1.5793359,0.23032703
917,-1.9290204,0.36754408
918,-1.6549547,0.30811375
919,-1.401298,0.22838077
920,-1.1998198,0.19673553
921,-1.5895042,0.28429046
922,-1.609632,0.25289693
923,-1.8298057,0.36594835
924,-1.6471925,0.30492902
925,-1.0803691,0.21512693
926,-1.2452513,0.27360845
927,-1.4776043,0.29166496
928,-1.2585045,0.23080558
929,-1.7436256,0.3460042
930,-1.9232868,0.29067683
931,-2.219574,0.3629131
932,-1.7585902,0.29588053
933,-1.1786083,0.2240813
934,-1.5904099,0.26007012
935,-1.2355051,0.24757648
936,-1.5513937,0.2672843
937,-1.3032122,0.2774253
938,-1.2392565,0.2314755
939,-1.2849523,0.20029798
940,-1.1694309,0.2010082
941,-1.6647106,0.2937336
