,mean,sd
94,-1.9886672,0.39926463
95,-1.9585454,0.37350118
96,-1.7578218,0.33891627
97,-1.6126221,0.2620661
98,-1.5844193,0.25154078
99,-1.8575258,0.30806828
100,-1.5004702,0.29780865
101,-1.3620799,0.17011122
102,-2.0236025,0.4080211
103,-1.6786076,0.24900028
104,-1.7235802,0.32827628
105,-1.6002911,0.2814939
106,-1.3840213,0.24703884
107,-1.8680751,0.39154577
108,-1.4418244,0.3522592
109,-1.7277611,0.30796283
110,-1.6544187,0.2865084
111,-1.8587447,0.2988276
112,0.07437867,0.39770278
113,-1.5314442,0.32819647
114,-1.6913587,0.21751623
115,-1.5600784,0.27963883
116,-0.6442835,1.0217829
117,-2.0780165,0.3826616
118,0.0335966,0.57554215
119,-2.0065384,0.3648103
120,-1.9493976,0.36829358
121,-0.25763467,0.33547187
122,-1.8969871,0.36585104
123,-1.3826852,0.27601868
124,-1.2764107,0.18144946
125,-1.3497249,0.24908754
126,-1.1092947,2.8385968
127,-0.18742028,0.34656593
128,-1.8481873,0.30723158
129,-1.9683164,0.2909125
130,-1.8957473,0.3418414
131,-1.7941034,0.24559349
132,-1.9976223,0.34107712
133,-1.4223101,0.2946
134,-1.8038112,0.28515467
135,-1.9355891,0.348248
136,-0.44908687,0.55833185
137,-2.290661,0.36258435
138,-1.6238468,0.28958422
139,-1.7582135,0.29625088
140,-1.971247,0.34455466
141,-1.4078269,0.23032513
142,-1.832268,0.3120945
143,-1.6437839,0.273547
144,-1.5674067,0.3176175
145,-1.9212254,0.37492
146,-1.9815947,0.33789766
147,-1.8115996,0.33487707
148,-1.8123485,0.3287145
149,-1.8820977,0.36917704
150,-1.5364698,0.2627041
151,-1.8184645,0.26924646
152,-1.619753,0.27968594
153,-1.6025957,0.3000217
154,-1.667315,0.30830216
155,-2.1965003,0.34369168
156,-1.5959136,0.22504784
157,-1.3866321,0.22352609
158,-1.5650749,0.28950235
159,-1.915349,0.36925486
160,-1.5011557,0.21861224
161,-0.30667382,0.33344564
162,-1.2835395,0.25041324
163,-1.7596141,0.2876938
164,-1.3560196,0.1823107
165,-1.7810647,0.25709006
166,-1.0059903,0.17551675
167,-1.7492849,0.25669995
168,-1.4208175,0.23875934
169,-1.8865631,0.30930525
170,-0.44144043,0.3201462
171,-1.3962183,0.2560896
172,-1.9871762,0.28630248
173,-1.6563818,0.31796777
174,-1.7640113,0.29746154
175,-1.9283385,0.3265887
176,-1.8321003,0.30851117
177,-1.6354365,0.31094134
178,-1.7294321,0.3024413
179,-1.3643422,0.22026369
180,-1.8430581,0.35460368
181,-1.5770622,0.23014331
182,-1.6834413,0.2811858
183,-1.625166,0.30166066
184,-1.6368428,0.23488168
185,-1.7635117,0.27201658
186,-1.731658,0.27309108
187,-1.7003748,0.34812742
188,-1.5953633,0.26490703
189,-1.6773494,0.26359794
190,-1.64276,0.3295464
191,-1.7876285,0.3170535
192,-0.26964304,0.250602
193,-1.509621,0.15823796
194,-2.0436356,0.29073206
195,-1.539247,0.26976427
196,-1.5483727,0.31076476
197,-1.9640318,0.31196874
198,-2.1867025,0.32360607
199,-1.6544472,0.24341775
200,-0.15069689,0.22701202
201,-1.4136409,0.2997057
202,-1.8374399,0.3048616
203,-1.7437955,0.28000498
204,-1.3776652,0.24946035
205,-1.7163917,0.28742182
206,-1.728096,0.34676823
207,-1.9616511,0.3597337
208,-1.4242994,0.26897153
209,-1.953571,0.32487956
210,-1.5694658,0.33579883
211,-1.6639233,0.30330548
212,-1.7218442,0.2987805
213,-2.0169866,0.45128605
214,-1.7872667,0.25390464
215,-1.5542079,0.3212922
216,-2.1388898,0.3582727
217,-2.1121118,0.34043008
218,-2.027932,0.37853646
219,-0.18801561,0.30095503
220,0.063392304,0.30674425
221,-1.4021393,0.29461855
222,-1.6010666,0.2220017
223,-1.6698635,0.3152292
224,-0.08200553,0.28319407
225,-0.14908172,0.26266706
226,-1.9287654,0.33548695
227,-1.982332,0.42474034
228,-2.00831,0.44906867
229,-1.5986943,0.25366777
230,-1.8729867,0.3006184
231,-1.7871155,0.30242506
232,-1.8850007,0.43847626
233,-1.5288491,0.30590323
234,-1.8567556,0.27803114
235,-1.8402807,0.41750357
236,-1.7691076,0.28538492
237,-1.3490702,0.20064025
238,-2.071326,0.37130097
239,-1.5391283,0.29358646
240,-1.7028887,0.29032004
241,-2.0466561,0.31880003
242,-0.39666444,0.5338679
243,-1.7078693,0.2585683
244,-0.17119287,0.351281
245,-0.23477173,0.3607634
246,-1.5806863,0.27975222
247,-1.6106721,0.2836381
248,-1.9477477,0.3877814
249,-1.8070531,0.36273974
250,-1.957093,0.33756307
251,-2.0693858,0.35195786
252,-1.2624862,0.1531612
253,-1.7561556,0.3272588
254,-1.6520144,0.28746268
255,-1.5266612,0.29122922
256,-0.42779624,0.24548537
257,-1.5028763,0.20978922
258,-1.0166868,0.1465906
259,-1.4382046,0.21927951
260,-1.7720094,0.33415174
261,-2.1462934,0.32893944
262,-1.6005391,0.24210988
263,-1.6719412,0.3186568
264,-1.743096,0.3774466
265,-1.8903284,0.3449643
266,-1.5808024,0.2926929
267,-1.8020557,0.29867586
268,-0.15857172,0.36269307
269,-1.5717999,0.27860934
270,-1.9544313,0.32803807
271,-1.6959293,0.2828462
272,-1.9678986,0.38535926
273,-1.7806379,0.26373494
274,-1.8760307,0.35238588
275,-1.626868,0.28892115
276,-1.5690582,0.35169944
277,-1.7398542,0.27898538
278,-1.2485063,0.18102716
279,-1.6829013,0.28813335
280,-1.8437371,0.33844447
281,-1.6230233,0.30171916
282,-1.5220743,0.2549236
283,-1.5392228,0.24448392
284,-0.35486647,0.46200567
285,-1.1901488,0.19649193
286,-1.588146,0.3031193
287,-1.8258467,0.31057325
288,-1.9219657,0.32831195
289,-1.8825066,0.37376112
290,-1.4937993,0.2846277
291,-0.4204029,0.34714112
292,-1.9976184,0.38573363
293,-2.1411035,0.34961152
294,-1.3910034,0.22646
295,-1.3515208,0.2393823
296,-1.6306233,0.22310968
297,-2.0428,0.35745248
298,-1.8449528,0.3255617
299,-1.4226353,0.26385653
300,-1.7248048,0.31932208
301,-1.7889767,0.26186925
302,-1.9198208,0.3311911
303,-1.8442427,0.31682196
304,-1.931971,0.28372198
305,-1.4060334,0.29070902
306,-1.4715923,0.21058418
307,-1.6343349,0.28088048
308,-0.38372046,0.54069364
309,-1.7957386,0.37909243
310,-1.8102456,0.36610076
311,-1.7923446,0.33280566
312,-0.37030676,0.42735067
313,-1.81257,0.2896452
314,-1.6251888,0.30765384
315,-1.7940071,0.27612996
316,-1.781169,0.29224434
317,-1.5658711,0.28556186
318,-1.1701105,0.17798896
319,-1.7943363,0.32456753
320,-1.6213319,0.3513667
321,-1.6908965,0.34002036
322,-1.5728933,0.29666096
323,-1.3074982,0.18041793
324,-1.5773126,0.28455427
325,-1.6496099,0.30206975
326,-1.4788733,0.21803369
327,-1.8557032,0.37772942
328,-1.69476,0.2844333
329,-1.6014224,0.36083803
330,-1.5205101,0.25113997
331,-0.22828937,0.25018385
332,-1.2402332,0.23790674
333,-1.6901847,0.29679707
334,-1.7944688,0.3268848
335,-1.4324601,0.30510154
336,-1.3346703,0.18994592
337,-1.8170975,0.34194335
338,-1.618617,0.28096923
339,-0.2887628,0.34433192
340,-1.7625663,0.325515
341,-1.7497876,0.2522813
342,-1.6049604,0.21254641
343,-1.682478,0.2746641
344,-1.4119627,0.19514292
345,-1.466757,0.23633672
346,-1.5933267,0.27358788
347,-1.9546388,0.31741646
348,-1.5793928,0.29335728
349,-1.7505782,0.26997232
350,-2.183096,0.4429868
351,-1.810388,0.33079088
352,-1.4538958,0.30890498
353,-1.555277,0.28028607
354,-1.4711498,0.24232712
355,-1.7350428,0.2820319
356,-1.5740935,0.24808294
357,-1.9424481,0.32029232
358,-1.2869315,0.20027463
359,-1.7470102,0.3113162
360,-1.633676,0.33255425
361,-1.3417634,0.18382028
362,-1.7562071,0.3442902
363,-1.7880722,0.3253895
364,-1.614071,0.28891253
365,-1.4831203,0.26705083
366,-2.2530448,0.38679165
367,-1.2320178,0.14861163
368,-1.516266,0.2229436
369,-1.6026502,0.2941547
370,-1.6572733,0.30391023
371,-1.6038125,0.26349938
372,-1.8467698,0.2810407
373,-1.6977477,0.26205298
374,-1.5761888,0.2608927
375,-1.8911122,0.33397096
376,-0.15648694,0.30438858
377,-1.5587742,0.25049213
378,-1.6211617,0.28964806
379,-0.66525215,0.32905576
380,-1.6260967,0.33256003
381,-1.9500959,0.3030598
382,-1.88074,0.3712649
383,-1.7764755,0.29941934
384,-0.34300286,0.4552237
385,-1.9742534,0.28460354
386,-1.5646011,0.3159639
387,-1.7655029,0.34734342
388,-1.6045345,0.3037376
389,-1.3768761,0.23239991
390,-1.8286451,0.30815783
391,-1.927308,0.26767835
392,-2.1775532,0.38340783
393,-1.8308913,0.3521987
394,-1.4655573,0.25322053
395,-0.46883515,0.5840314
396,-1.9691525,0.4343834
397,-1.5972056,0.29760635
398,-2.113337,0.31709796
399,-1.7801688,0.3539196
400,-2.2716982,0.38868
401,-1.8651055,0.37345952
402,-1.1292921,0.21592298
403,-1.7709315,0.34571546
404,-1.4767753,0.25389197
405,-0.6156341,0.32889697
406,-1.808363,0.32797042
407,-1.8563075,0.29215828
408,-1.7301404,0.2856638
409,-0.31114575,0.27855593
410,-1.7211487,0.401623
411,-1.4114403,0.2583101
412,-2.0842276,0.36104676
413,-1.9893956,0.37191412
414,-1.7430788,0.3422285
415,-1.6087979,0.25722492
416,-1.4704065,0.19263814
417,-1.3771279,0.19899754
418,-1.8958983,0.39740714
419,-1.4490767,0.25685516
420,-1.8130612,0.34858826
421,-1.8092041,0.34858206
422,-1.8936657,0.41035315
423,-0.17040914,0.3169865
424,-1.4667544,0.22029659
425,-1.7720393,0.27634215
426,-1.6903394,0.3363125
427,-1.7280062,0.28048253
428,-1.5978622,0.28548473
429,-1.6795286,0.25092041
430,-2.0409148,0.41968727
431,-1.9197437,0.32468355
432,-1.677178,0.36991644
433,-1.7200837,0.278908
434,-1.5180368,0.32548785
435,-1.6456364,0.3195275
436,-1.5726123,0.25797167
437,-1.8257362,0.3490672
438,-1.4101182,0.20985968
439,-1.4807953,0.25933346
440,-1.3748375,0.1952205
441,-2.0201268,0.3879775
442,-2.0133977,0.34887797
443,-2.1073434,0.42517728
444,-2.3473427,0.4353219
445,-1.4519529,0.2608334
446,-1.6777635,0.32880282
447,-1.5564291,0.276096
448,-1.4104407,0.2322967
449,-1.785952,0.3278063
450,-1.3185577,0.18041305
451,-1.857924,0.37712485
452,-2.0161436,0.3672725
453,-1.8275775,0.3445917
454,-1.7741256,0.3202462
455,-1.8721426,0.4134622
456,-1.5506065,0.25110188
457,-1.81095,0.362331
458,-1.6546696,0.30688152
459,-0.09526091,0.47088248
460,-1.7923832,0.31167164
461,-0.4122028,0.36670053
462,-0.10284782,0.9853494
463,-0.28989804,0.44429412
464,-1.6690521,0.28090143
465,-1.7885422,0.26343113
466,-1.5248764,0.2773536
467,-1.1526308,0.16529092
468,-1.6888404,0.25751173
469,0.011159241,0.2895809
470,-1.5150236,0.29046258
471,-1.4958017,0.22990423
472,-1.881139,0.30135778
473,-1.5084414,0.26955146
474,-1.7528709,0.2656154
475,-1.606024,0.24527135
476,-1.7399302,0.35194692
477,-1.758359,0.33819693
478,-1.4914936,0.27493265
479,-2.030478,0.34528175
480,-1.8300432,0.36039716
481,-1.5552132,0.27139476
482,-1.483371,0.27126172
483,-0.08379791,0.33029655
484,-1.6854606,0.2486989
485,-1.3849868,0.2408539
486,-1.8105549,0.33205354
487,-1.5027177,0.30887192
488,-2.061707,0.40244466
489,-2.0104382,0.38210666
490,-1.5370536,0.24850377
491,-1.4597569,0.2623844
492,-1.6920546,0.29060978
493,-2.2070432,0.42613903
494,-1.5179815,0.22638085
495,-1.4024146,0.264855
496,-2.1994288,0.35936207
497,-0.37025264,0.4044071
498,-1.7316177,0.26635036
499,-1.532415,0.3251321
500,-1.5382801,0.2913704
501,-0.29250097,0.54887366
502,-1.0951444,0.1622836
503,-1.879873,0.33951926
504,-1.9556715,0.32938373
505,-1.412949,0.24251105
506,-1.7443907,0.29907805
507,-1.5051312,0.23639429
508,-2.0260618,0.42177266
509,-1.386936,0.24049164
510,-1.7719312,0.32025707
511,-1.6860057,0.34033182
512,-1.6768901,0.30677104
513,-1.9929537,0.3632851
514,-0.21392652,0.40492013
515,-0.32948172,0.47645932
516,-1.8055124,0.359942
517,-0.5343261,0.58313507
518,-1.953764,0.41403872
519,-2.1094875,0.43639794
520,-1.6083653,0.24362975
521,-1.8345475,0.30895498
522,-1.8624041,0.3140113
523,-0.52085906,0.48225412
524,-0.5541873,0.3596402
525,-1.2538277,0.25738338
526,-2.0604298,0.38898224
527,-0.24491473,0.2660189
528,-1.4473144,0.25554344
529,-1.3206148,0.22609878
530,-1.9882852,0.32129478
531,-0.34565887,0.24528556
532,-1.5742986,0.2948062
533,-2.195348,0.37591898
534,-1.9632053,0.36573666
535,-1.8451579,0.31433287
536,-1.8546387,0.29082993
537,-1.6471685,0.35111988
538,-1.8871145,0.28373194
539,-1.1998241,0.23350284
540,-2.1000574,0.4320704
541,-1.5975128,0.3178845
542,-1.7403828,0.2974735
543,-1.3744634,0.21326874
544,-1.5647708,0.40327445
545,-1.7812184,0.32732585
546,-1.6200747,0.3091168
547,-1.5240958,0.3078288
548,-1.7282376,0.3353275
549,-1.9795513,0.37789536
550,-1.9001471,0.276542
551,-1.5899546,0.34211227
552,-1.7667824,0.31314588
553,-1.6029367,0.23763938
554,-1.927914,0.32160765
555,-1.8202215,0.3626744
556,-2.0604534,0.29495198
557,-1.917269,0.30004033
558,-2.0384178,0.30783027
559,-0.5286235,0.662336
560,-1.4330257,0.25603777
561,-1.3270762,0.20235106
562,-1.4400167,0.2534262
563,-1.7150729,0.31284982
564,-1.611426,0.28786096
565,-1.9859127,0.39685258
566,-1.7794257,0.28952837
567,-1.2997693,0.24653238
568,-1.5495322,0.2703485
569,-1.5188628,0.25124043
570,-1.3633195,0.24324466
571,-1.8642462,0.33522975
572,-1.7595255,0.30948547
573,-1.8670161,0.3363113
574,-1.3167337,0.19559304
575,-1.8892937,0.337407
576,-1.9678409,0.36044487
577,-1.8184674,0.2893016
578,-1.7663476,0.36283737
579,-0.22736794,0.22834441
580,-0.28322652,0.35546577
581,-1.5612423,0.26648542
582,-1.7582254,0.30538785
583,-1.5908262,0.36026376
584,-1.6767666,0.30156443
585,-1.6489563,0.28751406
586,-1.7080911,0.30447236
587,-1.8160702,0.34700027
588,-1.8553171,0.38242596
589,-1.7670699,0.31779513
590,-1.7080537,0.33400762
591,-0.6758078,0.352484
592,-1.6499225,0.28230828
593,-1.6961656,0.31480116
594,0.06998814,0.35391974
595,-1.5699631,0.28513318
596,-0.40386412,0.60936135
597,-1.6431246,0.28053555
598,-0.15219006,0.2432949
599,-1.598249,0.29392496
600,-1.9600469,0.3747253
601,-1.6247028,0.32238048
602,-1.958491,0.3284448
603,-1.8194336,0.30900607
604,-1.9609145,0.31577042
605,-2.0069551,0.40166974
606,-1.5405773,0.23773961
607,-1.6975057,0.3423176
608,-2.0365,0.31464255
609,-1.7283583,0.2696956
610,-1.4243698,0.28526536
611,-1.4987417,0.25346863
612,-1.6397804,0.34164456
613,-0.4165969,0.5501265
614,-1.9441427,0.31156865
615,-1.9402543,0.3425363
616,-2.0845222,0.34056646
617,-1.7259518,0.373475
618,-1.8810564,0.34559327
619,-1.9474531,0.31313282
620,-1.7529055,0.27532828
621,-1.875218,0.34658727
622,-1.3437344,0.24186127
623,-1.6827499,0.29337767
624,-1.7403213,0.31387123
625,-1.7359667,0.31010473
626,-1.6450354,0.28169647
627,-2.0534842,0.30403152
628,-1.7487206,0.32989064
629,-1.5597267,0.2888882
630,-1.374668,0.2584456
631,-1.794926,0.3348348
632,-1.9618332,0.4115139
633,-1.3316208,0.24708946
634,-1.8743215,0.37621075
635,-2.1766095,0.33395076
636,-1.9626515,0.3964861
637,-1.8874234,0.3413766
638,-1.7367464,0.34592342
639,-1.6067257,0.28417245
640,-0.62390274,0.30540085
641,-1.6496537,0.33797184
642,-1.4808457,0.20676576
643,-2.164071,0.4611874
644,-1.6622128,0.2998975
645,-0.01136413,0.5442928
646,-1.5504616,0.2926842
647,-1.8765761,0.32117572
648,-1.7275009,0.3612877
649,-1.512963,0.27048078
650,-1.6612996,0.34541917
651,-1.5950817,0.22030613
652,-1.769357,0.2811741
653,-1.9129206,0.40798417
654,-2.0253365,0.34016097
655,-0.11605957,0.28003412
656,-1.7166018,0.29453522
657,-1.8135419,0.31379953
658,-1.7264562,0.2670156
659,-0.623792,0.31057248
660,-1.4216851,0.22937468
661,-1.60205,0.3210329
662,-1.3169111,0.25721037
663,-1.5704538,0.28614146
664,-1.3408409,0.21452954
665,-1.9323119,0.32674146
666,-1.8756061,0.35110345
667,-1.3273473,0.2724957
668,-1.9588183,0.34395912
669,-1.6066738,0.29411548
670,-1.8553708,0.3082022
671,-1.8327504,0.37076497
672,-2.0401208,0.38905373
673,-1.8351923,0.3814724
674,-1.7945861,0.34149206
675,-0.25529775,0.45131934
676,-1.7055348,0.22762686
677,-0.03183448,0.31662193
678,-1.8847334,0.31834376
679,-0.32050356,0.42110276
680,-1.719366,0.30433875
681,-1.8456992,0.3972069
682,-1.7260702,0.34855822
683,-1.5891323,0.28816247
684,-1.4520831,0.23969145
685,-1.7445517,0.2649243
686,-1.7421867,0.32115388
687,-1.5322214,0.28413463
688,-1.5997611,0.2774463
689,-0.31375572,0.40487096
690,-1.5610223,0.27552345
691,-0.20807368,0.4747585
692,-1.3759882,0.22579221
693,-1.3019041,0.19437057
694,-1.6578076,0.2854566
695,-1.6184272,0.28252375
696,-1.6976295,0.26832187
697,-1.7211595,0.3159546
698,-0.14360654,0.55779564
699,-1.2784384,0.23389941
700,-1.2748966,0.38243863
701,-1.8505006,0.36678752
702,-2.1659608,0.384804
703,-1.8107439,0.33705714
704,-1.5920491,0.25062937
705,-1.6093715,0.32100272
706,-1.5614942,0.33327553
707,-1.5417963,0.23856075
708,-1.7050401,0.30898356
709,-1.8136808,0.31839997
710,-1.9011235,0.31562227
711,-1.7711868,0.32821682
712,-1.8214765,0.3316483
713,-1.5545104,0.27717626
714,-0.17542726,0.3182679
715,-1.7247212,0.2784605
716,-1.6185238,0.30445075
717,-1.9561001,0.38542584
718,-1.5340686,0.28094476
719,-1.6205429,0.24909028
720,-2.1006346,0.40136734
721,-1.721534,0.2934252
722,-1.6584418,0.35808268
723,-1.5087752,0.22170551
724,-1.894297,0.33310717
725,-1.5777942,0.29987797
726,-1.6061169,0.34853348
727,-1.9630436,0.39989254
728,-1.2434409,0.14855821
729,-2.0122948,0.418326
730,-1.4797616,0.22200254
731,-1.6423571,0.297016
732,-1.6437743,0.29013795
733,-2.038037,0.41157508
734,-1.9405723,0.28446952
735,-1.6376493,0.3407419
736,-1.4727684,0.27534184
737,-1.8089391,0.3135029
738,-1.6920533,0.31340733
739,-0.38081416,0.3476369
740,-2.2151954,0.38993743
741,-1.5924187,0.25954473
742,-2.1052322,0.3971603
743,-1.6721859,0.33968943
744,-0.11710788,0.40530068
745,-1.9124058,0.32187095
746,-1.4746827,0.2573664
747,-1.8990226,0.3483328
748,-1.5606642,0.33506522
749,-1.7040123,0.3058656
750,-1.3282133,0.16291992
751,-1.6245856,0.2894458
752,-1.8901109,0.35208538
753,-1.4804388,0.28589967
754,-1.5652559,0.282585
755,-1.7915518,0.32725185
756,-1.747392,0.34208557
757,-1.5895884,0.27375874
758,-1.604778,0.26299793
759,-1.9876318,0.3094163
760,-1.8712132,0.33987117
761,-1.7714632,0.28482416
762,-1.7672818,0.31728148
763,-1.5256438,0.23814112
764,-2.0786905,0.34642994
765,-1.9486849,0.34062272
766,-1.6159345,0.24362986
767,-2.0446413,0.46858662
768,-2.3598273,0.38123435
769,-0.19636065,0.49906433
770,-1.9263221,0.31787613
771,-1.5830567,0.283368
772,-1.4903442,0.23656932
773,-1.9216841,0.33597082
774,-1.4821879,0.24482465
775,-1.8071524,0.297747
776,-1.5810136,0.24451207
777,-1.4650035,0.25585806
778,-0.47015116,0.5589188
779,-2.1157808,0.3695932
780,-0.03470197,0.27762216
781,-1.8279684,0.3682771
782,-1.298902,0.20622513
783,-1.4737687,0.23584923
784,-1.7785249,0.28617236
785,-1.9271022,0.3539713
786,-1.7117788,0.26228327
787,-1.3319815,0.22347064
788,-1.3968446,0.2165653
789,-1.8186461,0.3490957
790,-0.49805638,0.5041618
791,-1.6992928,0.22595938
792,-1.9679124,0.37215346
793,-1.9017204,0.4020939
794,-1.7415997,0.25658903
795,-1.5673965,0.28559715
796,-1.6364001,0.29110554
797,-1.813804,0.32129696
798,-1.5921685,0.25733984
799,-1.8050398,0.37005118
800,-1.6784632,0.32506454
801,-1.5697756,0.24746001
802,-2.2483852,0.34176108
803,-1.6088458,0.3085989
804,-1.7971435,0.32957548
805,-1.7188032,0.3030026
806,-1.8360676,0.3731963
807,-1.7665735,0.30387536
808,-1.7010894,0.2770648
809,-1.9845542,0.36663163
810,-1.6419029,0.30347025
811,-1.372373,0.15877706
812,-1.5949775,0.29515475
813,-1.6555345,0.26247504
814,-0.24555449,0.3843461
815,-1.3185605,0.19775404
816,-1.9666405,0.35672888
817,-1.15878,0.15838271
818,-0.27388343,0.4117773
819,-1.4360708,0.29369348
820,-1.4343878,0.22755878
821,-1.714342,0.29623282
822,-1.5515752,0.18036409
823,-1.8045092,0.35882524
824,-1.8200364,0.29003465
825,-1.7526524,0.33899197
826,-0.63574016,0.41265056
827,-2.3214228,0.38630998
828,-1.6022862,0.2808566
829,-1.5319152,0.25969225
830,-1.8920627,0.33828247
831,-2.0737886,0.35705286
832,-2.0583024,0.38484108
833,-1.8255683,0.38125858
834,-1.5510097,0.23204908
835,-1.5091826,0.25024593
836,-1.4945992,0.2728029
837,-1.7883047,0.29052755
838,-1.7474731,0.30135086
839,-1.9452976,0.3469578
840,-1.6650687,0.29946417
841,-0.6294017,0.2142572
842,-1.9937282,0.35531828
843,-1.7008647,0.24934278
844,-1.6703825,0.27095613
845,-1.6582835,0.28453025
846,-1.774394,0.29099992
847,-1.8212118,0.3250911
848,-1.645966,0.2638067
849,-1.852132,0.31609842
850,-1.5924054,0.300654
851,-1.8881631,0.29164335
852,-0.38035813,0.5344244
853,-1.4805712,0.3287689
854,-2.098888,0.3884129
855,-0.33623278,0.4476131
856,-1.4591702,0.23708695
857,-1.7317433,0.3040305
858,-2.2416363,0.36997452
859,-1.9240521,0.35151693
860,-1.4720521,0.20720063
861,-1.6719222,0.330505
862,-1.710118,0.30729565
863,-1.5616336,0.19654998
864,-1.5329707,0.30925217
865,-1.9978046,0.31138092
866,-2.1703815,0.40431598
867,-1.5812682,0.2898653
868,-1.5970275,0.26294434
869,-1.5068667,0.18205985
870,-1.5355538,0.27506045
871,-1.5442368,0.28752583
872,-1.9372786,0.32277316
873,-1.9515855,0.3649245
874,-1.5368896,0.29352665
875,-1.9480785,0.32881823
876,-1.8962041,0.33906868
877,-1.6533613,0.2999029
878,-1.8644338,0.33357576
879,-1.4547976,0.20712039
880,-0.12215254,0.47928706
881,-1.4757818,0.24299136
882,-1.5275105,0.2888048
883,-1.7040906,0.33589226
884,-1.8338383,0.29614022
885,-2.01166,0.39146802
886,-0.15871385,0.35278645
887,-0.5312087,0.64206636
888,-1.9747046,0.35301244
889,-1.869625,0.2962374
890,-1.3416777,0.267931
891,-1.9533583,0.2974242
892,-0.10404568,0.25214565
893,-1.8695722,0.37273195
894,-1.7032351,0.2904649
895,-1.8132442,0.34927866
896,-0.0881503,0.38449553
897,-2.0679915,0.38506815
898,-1.889593,0.27476332
899,-2.0852828,0.350262
900,-1.5842174,0.26237193
901,-1.7055402,0.26819915
902,-1.7593544,0.31587258
903,-1.6950139,0.27157077
904,-1.9425575,0.29141232
905,-1.4557519,0.29631004
906,-1.7125853,0.38860634
907,-1.9674199,0.26602748
908,-1.8064616,0.30975583
909,-2.157071,0.3204806
910,-2.1930673,0.42476544
911,-0.097858824,0.2708291
912,-1.3792571,0.18484576
913,-2.1508648,0.3237275
914,-1.5042672,0.23822288
915,-1.6172739,0.3195387
916,-1.7524492,0.33485153
917,-1.8061156,0.32962283
918,-1.7723545,0.39288947
919,-1.645946,0.29800364
920,-1.528096,0.1966326
921,-1.773452,0.33407378
922,-1.7096251,0.3342618
923,-1.2413194,0.1951675
924,-2.0704424,0.37207475
925,-1.695205,0.31135088
926,-1.6912838,0.33573064
927,-1.5084274,0.25061503
928,-1.8109605,0.30034962
929,-0.45316923,0.34334457
930,-0.09592858,0.30204457
931,-1.6339236,0.32079446
932,-1.7106097,0.32256055
933,-1.4759141,0.2719577
934,-1.3544216,0.27627808
935,-1.6922483,0.2786416
936,-1.749156,0.3811039
937,-1.7941607,0.33450502
938,-1.480442,0.31110752
939,-0.3731069,0.46030328
940,-1.7186702,0.3383598
941,-1.8673612,0.23945007
