neuron,mean,sd
181,-0.8189611,0.12199542
182,-0.7649455,0.13229014
183,-0.6568548,0.11143352
184,-0.75408256,0.118045494
185,-0.43641284,0.20827083
186,-0.68585086,0.15790462
187,-0.85731316,0.14603448
188,-0.51786774,0.12111625
189,-1.3998209,0.39723435
190,-0.7147672,0.11381944
191,-0.81706876,0.26521167
192,-0.6874882,0.117773235
193,-0.7091631,0.11674539
194,-1.0400866,0.30117002
195,-0.7820955,0.13251916
196,-1.2748052,0.40275627
197,-0.72903675,0.12658007
198,-0.7905665,0.24714482
199,-1.1232708,0.374451
200,-0.7097219,0.12635376
201,-0.5426014,0.086081944
202,-0.83299404,0.13890943
203,-0.72501075,0.1216085
204,-0.70178443,0.12859164
205,-0.694504,0.12083448
206,-0.8007756,0.31723484
207,-0.7078238,0.12487948
208,-0.7242618,0.28395995
209,-0.7505755,0.11611675
210,-0.4444012,0.2588138
211,-0.77441007,0.12648052
212,-0.87792623,0.29747576
213,-0.7506293,0.121822596
214,-0.6081929,0.10405694
215,-0.61140317,0.099913046
216,-0.8005827,0.11919083
217,-0.73827374,0.12012839
218,-0.65515596,0.11539057
219,-0.49877656,0.10081108
220,-0.76439553,0.13576132
221,-0.67390823,0.26335946
222,-0.6859003,0.13825674
223,-0.76731294,0.1220856
224,-0.8490455,0.12426511
225,-0.87664723,0.3002576
226,-0.7570375,0.11807855
227,-0.69197154,0.1904965
228,-0.6490875,0.11225862
229,-0.73384136,0.39427242
230,-0.9011378,0.411172
231,-1.11197,0.3786719
232,-0.7225532,0.12394378
233,-1.0412561,0.33683538
234,-0.75383765,0.13445507
235,-0.5212071,0.10155406
236,-0.5928346,0.090142995
237,-0.709331,0.36616275
238,-0.7495413,0.13008127
239,-0.83312595,0.37502834
240,-0.6932242,0.12568776
241,-1.0227617,0.3309886
242,-0.80074555,0.2219729
243,-0.5746239,0.16138944
244,-0.6922655,0.1690143
245,-0.7262526,0.123899125
246,-0.92552376,0.31468928
247,-0.7068911,0.122771695
248,-0.529373,0.2725943
249,-0.79013354,0.12355472
250,-0.7139162,0.10767943
251,-1.2901492,0.34619045
252,-0.98642915,0.29678574
253,-0.6874005,0.12283434
254,-0.5117182,0.237636
255,-0.72284895,0.3271285
256,-0.3994406,0.09616834
257,-0.7248915,0.11605489
258,-0.88894594,0.28966904
259,-1.1710026,0.31905523
260,-0.3636859,0.20272234
261,-0.7611738,0.12183842
262,-0.68154156,0.13109006
263,-0.77673423,0.12557183
264,-0.81108254,0.15539141
265,-1.097778,0.39591366
266,-0.5086064,0.2986456
267,-1.3384291,0.3359808
268,-1.2302301,0.3982635
269,-0.43006518,0.20233323
270,-0.7226304,0.10538818
271,-0.7893811,0.12580597
272,-0.94057965,0.2859773
273,-1.2600368,0.37672332
274,-0.95462877,0.3091679
275,-0.65738696,0.12473735
276,-0.68558204,0.1297777
277,-0.7055424,0.11411733
278,-0.8235616,0.12032651
279,-1.283497,0.33819866
280,-0.5207005,0.14049846
281,-0.8140163,0.30200908
282,-1.0407397,0.3581025
283,-0.6027461,0.31801075
284,-0.75599116,0.11491866
285,-0.6221518,0.11469569
286,-0.22175595,0.16784932
287,-1.180944,0.32145777
288,-0.7784269,0.12569208
289,-0.774791,0.30590448
290,-0.58554935,0.2393897
291,-0.6509279,0.10153671
292,-0.7467628,0.12270415
293,-1.3455257,0.3565006
294,-0.6064505,0.105232894
295,-0.619748,0.2710012
296,-1.0518415,0.40399373
297,-0.7396477,0.13332915
298,-0.7464348,0.11948659
299,-0.7990608,0.121512376
300,-0.88275003,0.23975168
301,-0.6870402,0.10197735
302,-0.6559738,0.1449866
303,-0.7834803,0.12321796
304,-0.83909506,0.13979174
305,-0.90077746,0.27606928
306,-0.6146276,0.1053529
307,-0.85116416,0.12912531
308,-0.81886417,0.13237217
309,-0.6198964,0.12313952
310,-0.72369635,0.12923597
311,-0.85714805,0.29357043
312,-0.46360815,0.22485685
313,-0.7036688,0.109565884
314,-0.7998196,0.13590309
315,-0.7219004,0.13084689
316,-0.66100645,0.28778803
317,-1.1395905,0.34785527
318,-0.8318345,0.14621177
319,-0.6994548,0.120210625
320,-0.7495085,0.35170057
321,-0.7233149,0.12904051
322,-0.545442,0.24761544
323,-0.77126616,0.118522964
324,-0.5970443,0.29631656
325,-0.81661737,0.13437307
326,-0.7958631,0.13300048
327,-0.7845404,0.35856086
328,-0.63165265,0.23409581
329,-0.8655146,0.24390987
330,-0.7941408,0.12937525
331,-0.739073,0.14294891
332,-0.57789207,0.09845255
333,-0.809776,0.1317441
334,-0.3494447,0.25550497
335,-0.7836625,0.14982602
336,-0.6070472,0.09780757
337,-0.7400867,0.112170205
338,-0.78543353,0.13478467
339,-0.9892405,0.32733515
340,-1.0796243,0.30151004
341,-0.4203593,0.29619545
342,-1.088322,0.27716395
343,-0.73649114,0.22376281
344,-0.77046627,0.12040993
345,-1.0340946,0.32479757
346,-0.9916732,0.2307027
347,-0.6746287,0.106082775
348,-0.70626855,0.11381334
349,-1.143244,0.36954972
350,-0.7136512,0.14441465
351,-0.83078784,0.3181488
352,-0.7884019,0.13228084
353,-1.1940364,0.34826672
354,-0.93139833,0.3287007
355,-0.78569096,0.13777561
356,-0.5257402,0.11787106
357,-1.0151174,0.36490148
358,-0.75852835,0.12840016
359,-0.75963014,0.12172458
360,-0.7956264,0.13658184
361,-0.7551988,0.30346724
362,-0.6595301,0.11736245
363,-0.503059,0.11566709
364,-1.1652131,0.37536764
365,-0.7646258,0.1092215
366,-1.1660767,0.4681869
367,-0.8724409,0.13929814
368,-0.77199,0.12222825
369,-0.78759664,0.28877783
370,-0.5615483,0.10249791
371,-0.7408452,0.10859595
372,-1.1306406,0.34015936
373,-0.72193724,0.13287811
374,-0.99816996,0.37453654
375,-1.1461344,0.3665141
376,-0.9161565,0.35052085
377,-0.30463463,0.2380666
378,-0.7224204,0.114947036
379,-0.7602567,0.11441559
380,-0.6497445,0.12704043
381,-0.54154056,0.10550214
382,-0.9413753,0.3296379
383,-0.73748416,0.12375976
384,-1.1184747,0.2773513
385,-0.75201917,0.2770121
386,-0.6845449,0.1029246
387,-1.1229844,0.3650247
388,-0.6870048,0.13094006
389,-0.68422854,0.10841795
390,-0.74455136,0.13228191
391,-0.5820337,0.10971147
392,-0.6696344,0.31721938
393,-0.6921005,0.12453983
394,-0.6249304,0.11305584
395,-1.2261382,0.34350514
396,-0.7673174,0.12587655
397,-0.7328005,0.28407145
398,-0.52910745,0.2212828
399,-0.7660838,0.1263307
400,-0.9323,0.3033031
401,-1.0324335,0.32938337
402,-0.7692564,0.12857004
403,-0.50693196,0.30353564
404,-0.8905106,0.31782606
405,-0.65922564,0.12770699
406,-0.8817236,0.1368969
407,-0.71509546,0.26876453
408,-1.3188175,0.43905616
409,-0.80568624,0.29955727
410,-0.6908182,0.12672077
411,-1.1289068,0.38119888
412,-0.7163705,0.11344714
413,-0.64068663,0.11512044
414,-1.1779157,0.3381409
415,-0.71456337,0.12626794
416,-0.7668999,0.12083234
417,-1.2974504,0.41120693
418,-0.87121904,0.14091228
419,-0.8093106,0.13418892
420,-0.8602895,0.12526922
421,-0.81960785,0.13524821
422,-0.7624846,0.12174926
423,-0.8393775,0.20938961
424,-0.7841191,0.11812566
425,-0.722374,0.12381769
426,-0.8210521,0.10651254
427,-0.5985032,0.30888104
428,-0.7296223,0.28285462
429,-0.7588692,0.11984798
430,-0.76186204,0.12255131
431,-0.70426154,0.27303013
432,-0.6528482,0.11243117
433,-0.9749548,0.2877305
434,-1.104636,0.3396839
435,-0.7476262,0.11282805
436,-0.75955945,0.120499454
437,-0.452164,0.219566
438,-0.7662029,0.27837262
439,-0.78410023,0.11029611
440,-0.7379227,0.12412965
441,-0.49106178,0.2723081
442,-0.51709974,0.10597545
443,-0.5613847,0.10022377
444,-0.6960743,0.11656845
445,-0.6291071,0.09677157
446,-0.23603202,0.18770707
447,-0.7688527,0.12786278
448,-1.1644523,0.3246612
449,-0.6953826,0.11816042
450,-0.69236004,0.1136585
451,-0.66668147,0.25713643
452,-0.75638753,0.1350007
453,-0.791485,0.12154605
454,-0.75964904,0.29875147
455,-0.88219345,0.31114542
456,-0.7821421,0.17548533
457,-0.7082501,0.29895878
458,-0.79253405,0.123556316
459,-0.6440016,0.10580996
460,-0.66410756,0.13631679
461,-0.6517861,0.1207373
462,-0.69710296,0.12182596
463,-0.7409738,0.12610231
464,-0.48224366,0.09513319
465,-0.77044123,0.11699875
466,-0.8259495,0.12897308
467,-0.7197785,0.36744493
468,-1.1854231,0.38088745
469,-0.9215687,0.27839437
470,-0.77558166,0.38594505
471,-0.7328676,0.13108799
472,-0.770042,0.16073714
473,-1.249561,0.3586923
474,-0.89331174,0.3340564
475,-0.7726456,0.12085499
476,-0.7504861,0.13061425
477,-0.70287615,0.119843565
478,-1.1929749,0.37437254
479,-0.82361686,0.12886235
480,-0.6328319,0.108283386
481,-0.7204049,0.12669642
482,-0.85776365,0.33220267
483,-0.68489206,0.11307528
484,-0.6038501,0.11122767
485,-0.72344947,0.13693723
486,-0.7943549,0.3199301
487,-0.7280523,0.123173915
488,-0.5445201,0.10896933
489,-1.0266571,0.32237926
490,-0.89326334,0.31504577
491,-0.7217907,0.116443716
492,-0.8029908,0.12259346
493,-0.8153784,0.14180113
494,-0.8198396,0.22156328
495,-1.0015856,0.24840428
496,-0.62106764,0.11302067
497,-0.7888653,0.27671948
498,-0.9101435,0.2512938
499,-0.75033736,0.14169073
500,-0.23127261,0.102072164
501,-0.695448,0.11841678
502,-1.0713542,0.30208734
503,-0.7711028,0.124393634
504,-0.7577936,0.14465745
505,-0.74199826,0.11379028
506,-0.6988065,0.11239468
507,-0.594607,0.13144389
508,-0.7054865,0.13458756
509,-0.7168179,0.29189512
510,-0.68694335,0.11351264
511,-0.7651345,0.12144609
512,-0.6012598,0.11164207
513,-0.80937624,0.13287155
514,-0.57811034,0.105430424
515,-0.30358458,0.23684306
516,-0.8270637,0.13170433
517,-0.68939984,0.21068741
518,-0.4891842,0.26256952
519,-1.1263232,0.3713495
520,-0.6797571,0.118977524
521,-0.8670798,0.28664827
522,-1.0329307,0.33506912
523,-0.5987852,0.27609187
524,-0.46781182,0.20939147
525,-0.6692648,0.12813744
526,-0.7668074,0.109202
527,-0.7536516,0.11310871
528,-0.72715414,0.13350417
529,-0.66765887,0.2661698
530,-0.74623376,0.12779813
531,-1.010005,0.31973407
532,-0.4678469,0.26830673
533,-0.66674083,0.14909832
534,-0.49024853,0.26499638
535,-1.1057616,0.3747838
536,-0.7602221,0.28726903
537,-0.72380716,0.11257878
538,-1.2923807,0.4420339
539,-0.871022,0.2858513
540,-0.7132298,0.13684535
541,-0.7776159,0.12781286
542,-0.81598073,0.13301714
543,-0.34410578,0.20039688
544,-0.57528347,0.22477965
545,-0.84348744,0.13488294
546,-1.3545316,0.37229466
547,-0.8252068,0.13219397
548,-0.59122765,0.10189499
549,-1.3144528,0.4416585
550,-0.8283159,0.2730107
551,-0.83215535,0.13452001
552,-0.76590806,0.13088816
553,-0.66515344,0.12904747
554,-0.6495468,0.12817636
555,-0.46762326,0.13721198
556,-0.395116,0.23156321
557,-0.7525548,0.12151357
558,-0.95942736,0.31603655
559,-0.80776197,0.13332015
560,-0.71335477,0.29994267
561,-1.1160133,0.3787421
562,-0.66465735,0.11853895
563,-0.6659741,0.12242898
564,-0.76031363,0.114602484
565,-0.71216154,0.12657733
566,-0.6260763,0.13047339
567,-0.6761488,0.10933039
568,-0.7286464,0.12434406
569,-0.39772174,0.17544965
570,-0.52684206,0.115479335
571,-0.78580195,0.13772239
572,-0.69663525,0.30109185
573,-0.42505705,0.2580344
574,-0.5946392,0.11905324
575,-0.6618931,0.119664714
576,-1.0125062,0.3135905
577,-0.6380965,0.25723287
578,-0.7690993,0.12896463
579,-0.6681464,0.13571382
580,-0.66090435,0.3161639
581,-0.48800305,0.11590314
582,-0.6521666,0.1256658
583,-0.5871824,0.10773337
584,-1.4052613,0.36572352
585,-0.7670598,0.121656224
586,-0.6859968,0.32825097
587,-1.2362255,0.3287653
588,-0.6054016,0.11317569
589,-0.8174568,0.13221931
590,-0.6459916,0.16026253
591,-0.9912018,0.39465702
592,-0.76383376,0.13126871
593,-0.7152752,0.13780925
594,-0.7682347,0.12529708
595,-0.31626818,0.28924018
596,-0.75981504,0.12619013
597,-0.7198544,0.124437094
598,-0.73817307,0.116708025
599,-0.7608531,0.12364346
600,-0.67810684,0.3181992
601,-0.7461082,0.14902136
602,-0.78001904,0.13935404
603,-0.5562216,0.10970981
604,-0.87713593,0.13438177
605,-0.8083427,0.12829301
606,-0.7907179,0.14243697
607,-0.59447217,0.11663989
608,-0.7663681,0.11521222
609,-0.7313933,0.11255589
610,-0.76919246,0.13911685
611,-0.78680795,0.1180964
612,-0.731071,0.1205291
613,-0.6464754,0.116030775
614,-0.7700445,0.11300633
615,-0.82088083,0.13573521
616,-0.7346543,0.1112744
617,-0.79635257,0.12644906
618,-1.0090528,0.35524005
619,-0.667344,0.13931389
620,-0.565884,0.11906213
621,-0.8629517,0.14606607
622,-0.927542,0.27443328
623,-0.4011854,0.24397905
624,-0.75873095,0.12315292
625,-0.5560288,0.11217922
626,-0.82198566,0.2530058
627,-0.74120003,0.122227095
628,-0.8746629,0.2987869
629,-0.9666171,0.29188737
630,-0.76412714,0.113495715
631,-0.96782476,0.39729708
632,-0.57422924,0.09886548
633,-1.1559478,0.29794782
634,-0.7841148,0.1284392
635,-0.7867401,0.13447772
636,-1.0147324,0.28670412
637,-0.21237905,0.2041936
638,-0.388971,0.36803007
639,-0.80785936,0.124108374
640,-1.12603,0.3688377
641,-0.8440786,0.14826904
642,-0.61826336,0.32049617
643,-0.54160565,0.09562031
644,-0.7625021,0.1378682
645,-0.6895919,0.12412678
646,-0.7629048,0.12389709
647,-0.84544516,0.13186128
648,-0.6337464,0.27535936
649,-0.6437815,0.10597052
650,-0.31968436,0.09944124
651,-0.78727317,0.14006723
652,-0.7940018,0.12763189
653,-0.7117578,0.11861626
654,-0.5697204,0.11292156
655,-0.79197073,0.15049523
656,-0.76570714,0.1237672
657,-1.0491967,0.34454685
658,-0.92418826,0.34119108
659,-0.9164847,0.29893437
660,-0.7600891,0.12663935
661,-0.3307652,0.21978083
662,-0.79187214,0.121868044
663,-0.8670175,0.32818544
664,-0.792232,0.20556347
665,-1.0906044,0.31701368
666,-0.7637053,0.12781738
667,-0.67798597,0.16396144
668,-0.8824865,0.33441463
669,-0.8015632,0.11926826
670,-0.78950137,0.13345078
671,-0.7089797,0.12565817
672,-0.7338733,0.118586935
673,-0.73267466,0.14025596
674,-1.0650429,0.36203152
675,-0.75244373,0.13646382
676,-0.7932481,0.1244456
677,-0.7225058,0.12039514
678,-0.56952435,0.20551082
679,-0.75310665,0.1365716
680,-0.73071,0.101888195
681,-0.48355475,0.2528133
682,-0.6200317,0.13037387
683,-0.36091688,0.24438228
684,-0.7808384,0.11940537
685,-1.1459779,0.30800343
686,-0.7888983,0.28366864
687,-0.72863936,0.11357594
688,-0.5762335,0.08914582
689,-0.6112098,0.26929095
690,-0.804445,0.14884618
691,-0.6884822,0.11574478
692,-0.7189231,0.12107885
693,-0.68706244,0.113474
694,-1.0201185,0.2718869
695,-0.7044025,0.12155297
696,-0.92382175,0.13288727
697,-0.6855774,0.11548308
698,-0.8076146,0.14318988
699,-1.01072,0.3647816
700,-0.6811191,0.12946206
701,-0.7133271,0.121670164
702,-1.1099266,0.35440183
703,-0.77286875,0.13382582
704,-0.98713034,0.3205027
705,-0.7582759,0.13659632
706,-0.7027021,0.11667867
707,-0.7014455,0.27117303
708,-1.0326326,0.30685058
709,-0.8206204,0.14764376
710,-1.2606347,0.41639593
711,-0.621522,0.10574766
712,-0.7942982,0.120300084
713,-0.8239947,0.13510448
714,-0.6656577,0.29558006
715,-0.672529,0.109223634
716,-0.94732493,0.18768075
717,-0.6178924,0.10121817
718,-0.79615307,0.3487477
719,-1.1492072,0.32670867
720,-0.6760107,0.101316825
721,-0.94999886,0.3490184
722,-0.55029976,0.23650473
723,-0.6412305,0.10605199
724,-0.83114696,0.3890949
725,-0.77313507,0.12517044
726,-0.8790431,0.3474304
727,-0.71434313,0.14708924
728,-0.8314194,0.14137779
729,-0.72327465,0.111038335
730,-0.76252484,0.11667076
731,-0.7354745,0.12029605
732,-0.8337877,0.22146913
733,-0.8055464,0.13113779
734,-0.75022316,0.12727039
735,-0.7748104,0.12753129
736,-0.7573807,0.11809514
737,-1.2052677,0.3056776
738,-0.57631457,0.11487072
739,-0.60573936,0.11469499
740,-0.8354321,0.12862718
741,-0.7519944,0.11691682
742,-0.6737275,0.15900849
743,-1.2597886,0.41627705
744,-0.84721094,0.32793912
745,-0.7443935,0.11768754
746,-0.626967,0.12513092
747,-0.64005446,0.24280097
748,-0.7299,0.1266834
749,-0.69854766,0.12798846
750,-0.64549893,0.12201755
751,-0.79278785,0.3064696
752,-0.5975311,0.1034136
753,-0.79351556,0.13180931
754,-0.7309894,0.28848818
755,-0.78955346,0.28399685
756,-0.7107655,0.118231036
757,-0.5615654,0.13853228
758,-0.79026425,0.13303924
759,-0.67149204,0.10984155
760,-0.7358337,0.31288695
761,-0.7471569,0.11176249
762,-0.7689201,0.13607036
763,-0.8294486,0.13637498
764,-1.2278498,0.36945608
765,-0.7506408,0.12294304
766,-0.7729696,0.12450115
767,-1.1759291,0.40106645
768,-0.7093616,0.12493467
769,-0.50438106,0.105880335
770,-0.73008823,0.12952188
771,-0.65491945,0.12910314
772,-0.6601879,0.102012835
773,-0.7686138,0.1272424
774,-0.83094686,0.38850588
775,-0.7198873,0.10119406
776,-0.86972904,0.13588288
777,-0.69780815,0.10888843
778,-0.8052937,0.11586827
779,-0.80243963,0.13272953
780,-0.7562841,0.23050152
781,-0.65449524,0.12046889
782,-0.78498966,0.13796565
783,-0.75026256,0.13660197
784,-0.6130171,0.10802045
785,-0.80603904,0.28755194
786,-0.8007682,0.1500644
787,-0.7481916,0.12165393
788,-0.8098489,0.12428165
789,-0.41295317,0.10431043
790,-0.7760747,0.1303719
791,-0.86038977,0.29419765
792,-0.6639532,0.1171758
793,-0.14542538,0.15799072
794,-0.89834917,0.31308028
795,-0.6235386,0.113232166
796,-0.56024784,0.114547566
797,-0.7924422,0.12127472
798,-0.8461471,0.13678595
799,-1.1058204,0.3547359
800,-0.6390714,0.24343084
801,-1.468879,0.37030163
802,-0.8099685,0.12032244
803,-0.8515026,0.2845259
804,-0.89615685,0.2636596
805,-0.6895276,0.15656766
806,-0.7993222,0.2715412
807,-0.72074676,0.11869898
808,-0.5696642,0.10495896
809,-0.7054999,0.12399273
810,-0.5855058,0.26336315
811,-0.7517992,0.11779045
812,-0.785139,0.12577671
813,-0.8820448,0.25453213
814,-0.16361924,0.14519684
815,-0.771142,0.11288828
816,-0.749731,0.12767678
817,-1.0461372,0.31224665
818,-0.74983203,0.14455807
819,-0.70040214,0.12092517
820,-0.70340466,0.123662144
821,-0.7791607,0.19185802
822,-0.70838696,0.12040171
823,-0.77498513,0.11696529
824,-0.904376,0.2611198
825,-1.0622975,0.3554628
826,-0.6823604,0.11614904
827,-0.73775315,0.115494266
828,-0.7973758,0.10733758
829,-0.7561688,0.116903305
830,-0.8240979,0.13322014
831,-1.0789506,0.42010194
832,-0.7277753,0.11583089
833,-1.2238197,0.36421505
834,-0.70789003,0.14036618
835,-0.671596,0.1272392
836,-0.7866683,0.11492607
837,-0.7670984,0.12481211
838,-0.769353,0.12485754
839,-0.64348763,0.26888207
840,-0.63117313,0.24665236
841,-0.7825936,0.12386015
842,-0.7843276,0.14018358
843,-0.8507932,0.1344095
844,-0.32039595,0.18864512
845,-0.732213,0.11525232
846,-0.78391623,0.11937717
847,-0.75409627,0.21446332
848,-0.67316794,0.11618101
849,-1.2809815,0.41441688
850,-0.7889942,0.1281608
851,-0.5858157,0.101266265
852,-0.73711056,0.122632205
853,-0.71322924,0.11938851
854,-0.7311201,0.1171183
855,-0.23858215,0.19959866
856,-0.7407811,0.115293644
857,-0.7251805,0.33373314
858,-0.62411225,0.09421504
859,-0.7250629,0.11413751
860,-0.74953395,0.12998731
861,-0.700155,0.27074623
862,-0.77243996,0.13954051
863,-0.7608106,0.115384914
864,-1.4372197,0.4034615
865,-1.1062199,0.31639203
866,-0.7937551,0.33476463
867,-0.5022422,0.2533839
868,-0.81102127,0.13203731
869,-0.9718247,0.24932049
870,-0.72333723,0.14645338
871,-0.41951868,0.23826297
872,-0.69627017,0.1314837
873,-0.70862746,0.2621559
874,-0.8367359,0.34150517
875,-0.99959546,0.38724947
876,-0.863545,0.21632878
877,-0.78036714,0.33009824
878,-0.7805298,0.25258827
879,-0.6904082,0.2692509
880,-0.75232655,0.116211705
881,-1.4461391,0.41217268
882,-0.7654116,0.13675651
883,-0.710499,0.124844864
884,-0.916053,0.29114377
885,-0.7543184,0.107323535
886,-0.67320156,0.11338035
887,-0.24526775,0.19588862
888,-0.7325592,0.1171852
889,-0.7277932,0.26770735
890,-0.6773193,0.12917249
891,-0.70419997,0.12860905
892,-0.7495937,0.1322785
893,-0.3582933,0.22139566
894,-0.8056356,0.1311747
895,-0.7250598,0.12266509
896,-0.8487965,0.24596442
897,-0.6608199,0.12229538
898,-0.6754348,0.10716393
899,-0.8401178,0.2845689
900,-0.85496825,0.2949185
901,-0.70884943,0.2735795
902,-0.71112937,0.23861812
903,-0.7753208,0.15526967
904,-0.72741055,0.10859372
905,-0.7500708,0.13935918
906,-0.81723505,0.13727684
907,-0.67002416,0.11849263
908,-0.69933456,0.23555942
909,-0.7024814,0.31023908
910,-0.7068324,0.1416438
911,-0.8757414,0.36151198
912,-0.64970416,0.32583925
913,-0.527971,0.11865131
914,-0.66603106,0.105722815
915,-0.8218599,0.15433796
916,-0.65980047,0.14647889
917,-0.7848659,0.23988998
918,-0.66126895,0.10615529
919,-1.2441492,0.3756496
920,-0.84805036,0.32292554
921,-0.6713108,0.12111801
922,-0.79607475,0.1268503
923,-0.62468845,0.12718357
924,-0.8058465,0.3237095
925,-0.8121363,0.116401926
926,-0.75419575,0.1166772
927,-0.5977022,0.11451302
928,-0.7553474,0.13590741
929,-0.55955446,0.10293498
930,-0.8019759,0.12635706
931,-0.7584134,0.11777529
932,-1.1120332,0.32870466
933,-0.5226386,0.12899886
934,-0.59105176,0.097853504
935,-0.6869307,0.11561848
