item_id,paired_id
348,10872
349,14376
350,6360
351,5451
352,16907
353,14376
354,14376
355,14376
356,14376
357,14376
358,20069
359,21137
360,20317
361,4006
362,12022
363,8721
364,12791
365,6096
366,6096
367,9308
368,19091
369,19091
370,10485
371,10485
372,10485
373,17377
374,20355
375,20355
376,11304
377,20132
378,18686
379,19473
380,3086
381,21197
382,21197
383,18485
384,4257
385,15568
386,20145
387,21197
388,21197
389,21197
390,10111
391,14590
392,8352
393,21197
394,14590
395,16051
396,16051
397,16051
398,16051
399,16050
400,16051
401,16050
402,14513
403,13981
404,20656
405,20426
406,19931
407,5543
408,19494
409,14200
410,7658
411,7659
412,11449
413,5972
414,7579
415,4057
416,15973
417,18491
418,20513
419,15747
420,420
421,421
422,18364
423,423
424,423
425,423
426,20092
427,20092
428,20092
429,15292
430,10872
431,10872
432,14526
433,21143
434,15601
435,11756
436,13658
437,6563
438,16429
439,11077
440,20513
441,10111
442,10111
443,10111
444,16569
445,13061
446,19494
447,7829
448,10103
449,11628
450,10433
451,2227
452,10485
453,10485
454,12954
455,11534
456,7658
457,3866
458,20765
459,9063
460,9948
461,11414
462,10689
463,20349
464,20349
465,10689
466,20349
467,10689
468,11201
469,20349
470,20349
471,11201
472,19671
473,20349
474,18491
475,20513
476,4057
477,19705
478,7161
479,12164
480,9638
481,9638
482,17674
483,12582
484,1072
485,15077
486,15077
487,14796
488,3049
489,20965
490,8735
491,4398
492,17882
493,974
494,17393
495,10147
496,10147
497,17043
498,5267
499,5267
500,5267
501,5267
502,12195
503,2372
504,15734
505,13463
506,13463
507,12001
508,2192
509,9960
510,5313
511,7198
512,10485
513,8134
514,10485
515,15275
516,15275
517,14055
518,17851
519,12318
520,12318
521,9284
522,12888
523,18277
524,16907
525,15077
526,529
527,8721
528,11256
529,529
530,11323
531,529
532,529
533,20505
534,4552
535,18720
536,18720
537,8343
538,10441
539,18745
540,3031
541,15681
542,20099
543,9499
544,12887
545,7161
546,15104
547,17739
548,5104
549,5104
550,5106
551,5106
552,5106
553,5106
554,5620
555,5620
556,4200
557,4200
558,4200
559,2220
560,11769
561,11769
562,11769
563,16140
564,9188
565,17677
566,5313
567,18942
568,11769
569,19436
570,11774
571,20328
572,20328
573,12888
574,16050
575,7093
576,11304
577,1146
578,13807
579,13807
580,11304
581,15754
582,11304
583,11304
584,14933
585,11304
586,15734
587,13680
588,4150
589,10951
590,12682
591,20328
592,15535
593,13178
594,13178
595,1149
596,5694
597,17674
598,10103
599,9499
600,7492
601,17998
602,604
603,604
604,604
605,16649
606,16649
607,608
608,608
609,608
610,604
611,15734
612,18363
613,18363
614,615
615,615
616,18363
617,615
618,17608
619,8993
620,13018
621,13018
622,10610
623,20183
624,10610
625,4924
626,10610
627,14943
628,14943
629,14943
630,21135
631,15077
632,17924
633,12582
634,2192
635,12486
636,14055
637,16622
638,16622
639,16622
640,16622
641,16622
642,16622
643,16622
644,2372
645,2372
646,20328
647,20704
648,20328
649,20328
650,19454
651,8649
652,15842
653,14087
654,14087
655,14087
656,14301
657,14087
658,14087
659,14087
660,14087
661,4709
662,11201
663,10538
664,8285
665,4264
666,7093
667,7093
668,16050
669,6840
670,17968
671,8352
672,2227
673,2227
674,10272
675,10272
676,9514
677,9514
678,5282
679,9960
680,11721
681,11721
682,2858
683,20656
684,13131
685,20981
686,19083
687,20656
688,20656
689,5394
690,13131
691,6566
692,11774
693,5841
694,17487
695,14937
696,12582
697,5313
698,5313
699,5313
700,7829
701,11608
702,3866
703,15106
704,11201
705,20484
706,16588
707,18782
708,4491
709,4491
710,4491
711,13212
712,4491
713,19556
714,19556
715,4257
716,18756
717,10544
718,10544
719,5772
720,10544
721,721
722,8360
723,18182
724,16930
725,9283
726,16930
727,14776
728,6211
729,16153
730,7483
731,7483
732,7483
733,14241
734,7659
735,4150
736,5106
737,17010
738,20700
739,20700
740,12486
741,270
742,14796
743,12642
744,17373
745,5605
746,16907
747,16907
748,16907
749,16907
750,16907
751,16907
752,20622
753,3087
754,20744
755,20744
756,5400
757,9416
758,14255
759,17080
760,15568
761,5960
762,9416
763,5960
764,5960
765,5960
766,5960
767,9308
768,9308
769,1720
770,4723
771,4723
772,19214
773,8757
774,3141
775,19214
776,3141
777,11608
778,6227
779,19214
780,13088
781,15842
782,13807
783,14933
784,9960
785,9960
786,9960
787,18182
788,20212
789,17974
790,8429
791,10781
792,8429
793,8429
794,2227
795,2227
796,17516
797,10119
798,11304
799,9416
800,5960
801,19904
802,8404
803,8404
804,8404
805,14260
806,15734
807,5400
808,19254
809,16165
810,16165
811,16165
812,16165
813,16165
814,18336
815,16165
816,16165
817,9879
818,9879
819,19487
820,18336
821,7689
822,4257
823,4257
824,4257
825,4257
826,4257
827,10485
828,8134
829,20737
830,7613
831,8496
832,17588
833,5906
834,14055
835,11608
836,21137
837,14260
838,14502
839,14500
840,14260
841,14260
842,14502
843,7658
844,8910
845,8910
846,11449
847,11012
848,20287
849,5605
850,11769
851,11769
852,11769
853,10490
854,11769
855,11769
856,11769
857,11769
858,11769
859,11769
860,11769
861,11769
862,21292
863,21292
864,10398
865,11201
866,9188
867,2713
868,5694
869,5694
870,20778
871,17248
872,5829
873,1604
874,5694
875,5694
876,876
877,7136
878,876
879,11382
880,12679
881,8707
882,15697
883,8404
884,15568
885,5781
886,5781
887,5781
888,7394
889,20740
890,19483
891,20648
892,20710
893,20595
894,20595
895,12531
896,19358
897,1984
898,18515
899,18515
900,19297
901,21076
902,5810
903,16758
904,8511
905,8511
906,8511
907,6248
908,19934
909,3087
910,10610
911,10610
912,12775
913,10610
914,10610
915,10961
916,15400
917,18717
918,10961
919,10961
920,10961
921,10961
922,11414
923,11819
924,12650
925,12650
926,12650
927,12650
928,12650
929,12650
930,20715
931,11481
932,16784
933,10631
934,10631
935,10631
936,10631
937,11481
938,10631
939,11481
940,11481
941,11481
942,13178
943,13178
944,16480
945,6059
946,12113
947,6059
948,8582
949,13314
950,14669
951,13314
952,13314
953,13314
954,13314
955,11536
956,11906
957,11536
958,13314
959,5267
960,10781
961,8858
962,962
963,13109
964,11274
965,11274
966,974
967,11274
968,11069
969,11274
970,11274
971,13109
972,974
973,17420
974,974
975,8674
976,4296
977,4296
978,237
979,237
980,237
981,4292
982,10498
983,10498
984,14275
985,17033
986,2713
987,11481
988,11481
989,16647
990,5267
991,3070
992,3070
993,14260
994,14260
995,12152
996,8980
997,3334
998,16707
999,8758
1000,12642
1001,12642
1002,12072
1003,11405
1004,1004
1005,17581
1006,6621
1007,20891
1008,7284
1009,7284
1010,7284
1011,21289
1012,20688
1013,11534
1014,16856
1015,9031
1016,18485
1017,18485
1018,18485
1019,16856
1020,18485
1021,18485
1022,18485
1023,18485
1024,7161
1025,8526
1026,8526
1027,3773
1028,5313
1029,9499
1030,7093
1031,17318
1032,16588
1033,11985
1034,18002
1035,19878
1036,5843
1037,11984
1038,11984
1039,15534
1040,15959
1041,15959
1042,18002
1043,11608
1044,20307
1045,20307
1046,18319
1047,18319
1048,11769
1049,16140
1050,16140
1051,18193
1052,18319
1053,16140
1054,20767
1055,14586
1056,20615
1057,18319
1058,18319
1059,18319
1060,20270
1061,12074
1062,1062
1063,14991
1064,8609
1065,1066
1066,1066
1067,6325
1068,12197
1069,19696
1070,1070
1071,1071
1072,1072
1073,11304
1074,7483
1075,20425
1076,7483
1077,14132
1078,10463
1079,12642
1080,14508
1081,14508
1082,15194
1083,21149
1084,5952
1085,9729
1086,12729
1087,12729
1088,9031
1089,9031
1090,1092
1091,1091
1092,1092
1093,1094
1094,1094
1095,1094
1096,15369
1097,7579
1098,7579
1099,7579
1100,7579
1101,7579
1102,7579
1103,7579
1104,20933
1105,4853
1106,9449
1107,7579
1108,14870
1109,10254
1110,16917
1111,14260
1112,15358
1113,5267
1114,19154
1115,19154
1116,5267
1117,9496
1118,9031
1119,10147
1120,10147
1121,16647
1122,17823
1123,17785
1124,8774
1125,2713
1126,4481
1127,7761
1128,8404
1129,8404
1130,8404
1131,11721
1132,11721
1133,11721
1134,11721
1135,11721
1136,20505
1137,1146
1138,14933
1139,11742
1140,20432
1141,1146
1142,1146
1143,1146
1144,1146
1145,1146
1146,1146
1147,18202
1148,5267
1149,1149
1150,1149
1151,1149
1152,10346
1153,14421
1154,13933
1155,2705
1156,5960
1157,5960
1158,5960
1159,5960
1160,5960
1161,5960
1162,5960
1163,5960
1164,5960
1165,21000
1166,17863
1167,16800
1168,21000
1169,11427
1170,20984
1171,17861
1172,10287
1173,15573
1174,3297
1175,17863
1176,11237
1177,11237
1178,15024
1179,4481
1180,11237
1181,16137
1182,5106
1183,20417
1184,20417
1185,8109
1186,3234
1187,6320
1188,18282
1189,5267
1190,13167
1191,16647
1192,15734
1193,20963
1194,20769
1195,10631
1196,14590
1197,20963
1198,11239
1199,7394
1200,21229
1201,13061
1202,7394
1203,12582
1204,16283
1205,15587
1206,15495
1207,15587
1208,15587
1209,11628
1210,11628
1211,17854
1212,19851
1213,21120
1214,11628
1215,17854
1216,11628
1217,11628
1218,16647
1219,18686
1220,9416
1221,9416
1222,15200
1223,15200
1224,5960
1225,5960
1226,5960
1227,2607
1228,15077
1229,2192
1230,2192
1231,17924
1232,19055
1233,19420
1234,18510
1235,18510
1236,5712
1237,12020
1238,19268
1239,14551
1240,10296
1241,9044
1242,9044
1243,18794
1244,8075
1245,18823
1246,19400
1247,3087
1248,2617
1249,2486
1250,12031
1251,12031
1252,2486
1253,11859
1254,11859
1255,11166
1256,13025
1257,11859
1258,11859
1259,11859
1260,11859
1261,11859
1262,529
1263,12791
1264,12791
1265,12791
1266,12791
1267,15735
1268,7720
1269,11859
1270,5883
1271,7579
1272,10610
1273,10610
1274,10610
1275,10610
1276,10610
1277,18485
1278,4015
1279,13778
1280,14100
1281,6791
1282,20092
1283,19878
1284,20884
1285,18515
1286,21115
1287,20976
1288,21115
1289,12531
1290,12531
1291,17740
1292,19358
1293,20625
1294,5394
1295,5267
1296,5267
1297,19933
1298,18350
1299,5267
1300,16647
1301,13721
1302,5104
1303,15562
1304,5605
1305,13721
1306,13721
1307,14686
1308,13721
1309,15890
1310,15890
1311,15890
1312,1312
1313,1313
1314,15197
1315,15115
1316,15115
1317,15115
1318,15115
1319,14376
1320,20317
1321,20069
1322,16418
1323,16418
1324,20505
1325,19454
1326,14513
1327,13825
1328,13825
1329,19454
1330,16045
1331,18953
1332,17935
1333,14502
1334,1720
1335,12166
1336,1312
1337,9960
1338,5810
1339,12138
1340,8092
1341,10507
1342,20212
1343,3334
1344,19659
1345,7761
1346,5313
1347,20217
1348,17968
1349,20217
1350,20217
1351,19438
1352,19438
1353,10335
1354,19365
1355,18149
1356,16622
1357,16622
1358,19494
1359,5605
1360,13537
1361,13537
1362,13537
1363,13537
1364,5605
1365,19065
1366,18335
1367,5267
1368,5267
1369,5267
1370,5267
1371,19772
1372,11244
1373,12428
1374,6059
1375,12377
1376,13730
1377,9663
1378,10538
1379,10498
1380,12164
1381,9188
1382,11201
1383,11201
1384,11201
1385,8211
1386,15143
1387,6059
1388,2192
1389,2192
1390,19694
1391,10955
1392,11481
1393,14590
1394,6840
1395,15754
1396,14933
1397,16042
1398,11890
1399,11890
1400,11890
1401,2192
1402,12113
1403,17924
1404,12486
1405,16674
1406,3984
1407,16497
1408,10762
1409,19672
1410,13203
1411,13933
1412,5522
1413,5522
1414,11949
1415,1415
1416,20884
1417,19297
1418,19083
1419,20686
1420,20710
1421,20656
1422,5267
1423,5267
1424,13537
1425,1426
1426,1426
1427,1426
1428,1428
1429,1428
1430,1428
1431,1431
1432,21114
1433,21114
1434,21114
1435,5313
1436,16588
1437,10486
1438,19480
1439,19479
1440,12772
1441,12772
1442,12772
1443,20933
1444,8404
1445,19002
1446,19479
1447,8404
1448,6211
1449,3087
1450,3087
1451,12318
1452,2617
1453,3068
1454,3078
1455,3086
1456,17608
1457,1457
1458,1457
1459,12765
1460,6522
1461,4953
1462,11769
1463,16140
1464,11769
1465,16140
1466,11769
1467,4953
1468,7829
1469,4723
1470,13523
1471,7617
1472,14211
1473,18942
1474,16140
1475,18942
1476,16140
1477,12890
1478,16140
1479,16140
1480,3086
1481,19486
1482,20287
1483,13721
1484,14629
1485,16137
1486,13018
1487,13018
1488,16497
1489,15167
1490,13933
1491,19613
1492,1653
1493,10422
1494,6059
1495,5267
1496,6020
1497,6020
1498,17924
1499,6355
1500,9976
1501,1503
1502,11007
1503,1503
1504,11485
1505,5400
1506,13806
1507,19297
1508,20625
1509,11950
1510,13778
1511,16758
1512,14340
1513,13873
1514,13551
1515,1516
1516,1516
1517,1516
1518,10882
1519,18365
1520,16473
1521,1521
1522,1522
1523,11950
1524,3086
1525,11859
1526,21168
1527,21168
1528,4853
1529,1092
1530,16647
1531,7895
1532,13238
1533,18823
1534,9042
1535,21221
1536,21221
1537,21221
1538,19420
1539,1544
1540,1544
1541,1544
1542,1544
1543,1544
1544,1544
1545,1544
1546,20099
1547,15661
1548,20099
1549,9188
1550,15661
1551,9188
1552,19479
1553,2662
1554,16649
1555,1149
1556,7829
1557,8764
1558,12138
1559,9031
1560,10840
1561,19358
1562,19358
1563,1984
1564,12531
1565,20881
1566,2782
1567,2782
1568,2782
1569,11774
1570,19883
1571,20355
1572,20355
1573,20355
1574,11890
1575,20891
1576,20891
1577,20891
1578,18515
1579,18515
1580,18515
1581,18515
1582,13542
1583,5313
1584,12397
1585,13429
1586,16105
1587,16105
1588,16105
1589,12158
1590,12158
1591,6379
1592,6379
1593,6379
1594,6379
1595,6379
1596,6379
1597,3880
1598,6379
1599,18794
1600,3070
1601,18499
1602,7761
1603,1604
1604,1604
1605,4255
1606,7761
1607,17832
1608,4255
1609,4255
1610,5694
1611,17832
1612,6434
1613,4814
1614,12862
1615,14355
1616,6252
1617,4150
1618,9696
1619,9696
1620,9696
1621,21287
1622,21287
1623,21287
1624,21287
1625,16674
1626,16674
1627,20116
1628,20116
1629,14173
1630,14173
1631,17646
1632,11723
1633,11723
1634,19296
1635,1635
1636,9556
1637,9556
1638,6468
1639,15026
1640,10532
1641,6468
1642,11833
1643,11833
1644,1653
1645,8087
1646,21202
1647,21202
1648,21036
1649,21202
1650,8087
1651,16674
1652,1653
1653,1653
1654,1653
1655,1653
1656,3087
1657,3068
1658,3086
1659,3087
1660,3068
1661,12318
1662,11969
1663,16588
1664,12582
1665,17674
1666,8087
1667,1604
1668,8087
1669,15358
1670,11624
1671,15863
1672,15358
1673,15863
1674,11624
1675,15863
1676,15358
1677,15863
1678,16050
1679,5543
1680,5543
1681,20099
1682,11201
1683,11607
1684,9779
1685,16050
1686,16050
1687,16050
1688,20217
1689,12888
1690,19671
1691,19420
1692,19420
1693,19420
1694,6059
1695,3773
1696,962
1697,962
1698,962
1699,7492
1700,10434
1701,5668
1702,15515
1703,5668
1704,7492
1705,2749
1706,4006
1707,15119
1708,20639
1709,8887
1710,8887
1711,3123
1712,13806
1713,13806
1714,13806
1715,21004
1716,21229
1717,21229
1718,14087
1719,14087
1720,1720
1721,13680
1722,3141
1723,13819
1724,20763
1725,20763
1726,9496
1727,10775
1728,4644
1729,3535
1730,16630
1731,14896
1732,11671
1733,3068
1734,16694
1735,4006
1736,5375
1737,7930
1738,6272
1739,7932
1740,17378
1741,5668
1742,5972
1743,8721
1744,8721
1745,17033
1746,13178
1747,1503
1748,15002
1749,16425
1750,15568
1751,2713
1752,4200
1753,4200
1754,12031
1755,1755
1756,2486
1757,15610
1758,1758
1759,5975
1760,17988
1761,15598
1762,20204
1763,3031
1764,14567
1765,15744
1766,11769
1767,16140
1768,19296
1769,15299
1770,15299
1771,20547
1772,20547
1773,17026
1774,16778
1775,12946
1776,12946
1777,14567
1778,14567
1779,20869
1780,15949
1781,16681
1782,7253
1783,4190
1784,19454
1785,2782
1786,2782
1787,2782
1788,2782
1789,11774
1790,11774
1791,11774
1792,17677
1793,16588
1794,12888
1795,12888
1796,16283
1797,17247
1798,17223
1799,16170
1800,14440
1801,14440
1802,14440
1803,16283
1804,16283
1805,16283
1806,14440
1807,1807
1808,5313
1809,17033
1810,5313
1811,17677
1812,12582
1813,5313
1814,5313
1815,5313
1816,5313
1817,17033
1818,17033
1819,5313
1820,20173
1821,14229
1822,13699
1823,19296
1824,15086
1825,21276
1826,4814
1827,11985
1828,15431
1829,15431
1830,20925
1831,3123
1832,20656
1833,20740
1834,3123
1835,15431
1836,15431
1837,3123
1838,18277
1839,3087
1840,2619
1841,17645
1842,6841
1843,11239
1844,20737
1845,18182
1846,8563
1847,20934
1848,5375
1849,12887
1850,10103
1851,12887
1852,3984
1853,20656
1854,21005
1855,20884
1856,5394
1857,20656
1858,13131
1859,20744
1860,3123
1861,20687
1862,3123
1863,20687
1864,20687
1865,20686
1866,20687
1867,17646
1868,17250
1869,12486
1870,17747
1871,15902
1872,11427
1873,1873
1874,16894
1875,21276
1876,19297
1877,19297
1878,19083
1879,20744
1880,20744
1881,20663
1882,20624
1883,20744
1884,5400
1885,21292
1886,7291
1887,2343
1888,19904
1889,15905
1890,15905
1891,19904
1892,18191
1893,17159
1894,17159
1895,15350
1896,18191
1897,18191
1898,15621
1899,18191
1900,15143
1901,15143
1902,8211
1903,15143
1904,5075
1905,1905
1906,4742
1907,4742
1908,9960
1909,9960
1910,9960
1911,12486
1912,1653
1913,16674
1914,2192
1915,16674
1916,12599
1917,17674
1918,15735
1919,11859
1920,15735
1921,11859
1922,15735
1923,10831
1924,10831
1925,7700
1926,7700
1927,7700
1928,17033
1929,5313
1930,17033
1931,5313
1932,5313
1933,5843
1934,15940
1935,11859
1936,13025
1937,14870
1938,14595
1939,20464
1940,14590
1941,10872
1942,19898
1943,10335
1944,15735
1945,10335
1946,20480
1947,15358
1948,15568
1949,15863
1950,15863
1951,9063
1952,14421
1953,16622
1954,8910
1955,11859
1956,13025
1957,13025
1958,17345
1959,19634
1960,17345
1961,12946
1962,21111
1963,12582
1964,9960
1965,9259
1966,14489
1967,16907
1968,11969
1969,16930
1970,20307
1971,20737
1972,20417
1973,16930
1974,11714
1975,21137
1976,19358
1977,12531
1978,18515
1979,19358
1980,19358
1981,12531
1982,18515
1983,20881
1984,1984
1985,20675
1986,11477
1987,11477
1988,13933
1989,13806
1990,20625
1991,13131
1992,5400
1993,5400
1994,3141
1995,3123
1996,3123
1997,3123
1998,12531
1999,1984
2000,3123
2001,11965
2002,13169
2003,9496
2004,13457
2005,13457
2006,13680
2007,15535
2008,9217
2009,11389
2010,13523
2011,13523
2012,10762
2013,4257
2014,2713
2015,1604
2016,15568
2017,2372
2018,14508
2019,12974
2020,17930
2021,11237
2022,16105
2023,16105
2024,7700
2025,16105
2026,5106
2027,5106
2028,16105
2029,16105
2030,13721
2031,13721
2032,13721
2033,16105
2034,5106
2035,2035
2036,18002
2037,13153
2038,2039
2039,2039
2040,7700
2041,16105
2042,15305
2043,3311
2044,13281
2045,5267
2046,20779
2047,5313
2048,19599
2049,13636
2050,13636
2051,19599
2052,20431
2053,20431
2054,16674
2055,11890
2056,20947
2057,20145
2058,5694
2059,5781
2060,18370
2061,20145
2062,11624
2063,5454
2064,11481
2065,11481
2066,6059
2067,11481
2068,21197
2069,13025
2070,13025
2071,10831
2072,6952
2073,15650
2074,17688
2075,3123
2076,3123
2077,3123
2078,2078
2079,19296
2080,8496
2081,8721
2082,5365
2083,8674
2084,8674
2085,10931
2086,13570
2087,8674
2088,10931
2089,19470
2090,10931
2091,10931
2092,8674
2093,8674
2094,19470
2095,19470
2096,7665
2097,15737
2098,15292
2099,15062
2100,15062
2101,10281
2102,15062
2103,10281
2104,8802
2105,9561
2106,13602
2107,20209
2108,12538
2109,18534
2110,9036
2111,4015
2112,19947
2113,5267
2114,5267
2115,8404
2116,16122
2117,16122
2118,16122
2119,7597
2120,13589
2121,17464
2122,2122
2123,15568
2124,15373
2125,12791
2126,11323
2127,17823
2128,20092
2129,13380
2130,5843
2131,7515
2132,19986
2133,19986
2134,19986
2135,4644
2136,9696
2137,2894
2138,19986
2139,13563
2140,10158
2141,14421
2142,10158
2143,14421
2144,14421
2145,6360
2146,6360
2147,6360
2148,5484
2149,3086
2150,5484
2151,7883
2152,13238
2153,13238
2154,18823
2155,18823
2156,10861
2157,4523
2158,16674
2159,17000
2160,17000
2161,17000
2162,20431
2163,12538
2164,608
2165,8910
2166,8910
2167,19055
2168,4363
2169,19055
2170,4363
2171,19055
2172,2227
2173,7659
2174,8910
2175,11608
2176,13680
2177,14512
2178,20025
2179,17747
2180,19630
2181,17406
2182,15902
2183,15902
2184,15038
2185,18034
2186,20150
2187,20984
2188,14430
2189,15841
2190,2190
2191,20177
2192,2192
2193,2944
2194,20881
2195,12531
2196,21276
2197,20884
2198,20656
2199,19083
2200,19248
2201,21292
2202,20595
2203,21276
2204,20884
2205,21276
2206,21008
2207,21276
2208,21292
2209,20648
2210,12582
2211,6059
2212,2220
2213,2220
2214,2220
2215,20116
2216,2220
2217,2220
2218,2220
2219,2220
2220,2220
2221,12643
2222,19969
2223,10272
2224,10272
2225,10272
2226,2227
2227,2227
2228,5827
2229,20932
2230,11714
2231,14376
2232,11714
2233,5400
2234,5400
2235,5400
2236,20656
2237,20656
2238,19083
2239,13131
2240,19083
2241,5394
2242,21276
2243,20740
2244,21276
2245,19489
2246,15748
2247,18980
2248,18980
2249,17034
2250,5267
2251,18350
2252,18350
2253,9496
2254,9496
2255,9441
2256,9441
2257,2258
2258,2258
2259,2258
2260,9901
2261,15650
2262,15735
2263,2372
2264,15650
2265,11859
2266,10103
2267,8068
2268,15190
2269,2270
2270,2270
2271,2270
2272,18545
2273,18545
2274,2274
2275,20897
2276,21008
2277,21008
2278,20595
2279,3123
2280,20687
2281,17688
2282,12531
2283,13131
2284,20687
2285,15290
2286,20688
2287,20687
2288,4532
2289,10103
2290,18782
2291,18782
2292,18782
2293,20340
2294,4953
2295,4953
2296,17033
2297,18722
2298,16506
2299,15650
2300,11012
2301,11012
2302,11012
2303,10955
2304,10955
2305,10955
2306,10955
2307,18788
2308,19898
2309,5314
2310,17739
2311,17224
2312,13203
2313,2313
2314,4057
2315,7883
2316,13658
2317,13658
2318,20145
2319,237
2320,237
2321,14055
2322,17705
2323,237
2324,20386
2325,9537
2326,9537
2327,11624
2328,19947
2329,13429
2330,2705
2331,2705
2332,2705
2333,2705
2334,14184
2335,3350
2336,3350
2337,5906
2338,17767
2339,12786
2340,20480
2341,20480
2342,10925
2343,2343
2344,20190
2345,20484
2346,5267
2347,5267
2348,11239
2349,17338
2350,2351
2351,2351
2352,5314
2353,2351
2354,20704
2355,20328
2356,20328
2357,14567
2358,15891
2359,1146
2360,13592
2361,20464
2362,21123
2363,16048
2364,20933
2365,10103
2366,11239
2367,15200
2368,11721
2369,9960
2370,12113
2371,16137
2372,2372
2373,17383
2374,17674
2375,21221
2376,11636
2377,20355
2378,14930
2379,18839
2380,11677
2381,9638
2382,9638
2383,17674
2384,1149
2385,1149
2386,18860
2387,7825
2388,5447
2389,13579
2390,7700
2391,5267
2392,5267
2393,13167
2394,5267
2395,5267
2396,15516
2397,10485
2398,14565
2399,13806
2400,20656
2401,16630
2402,8721
2403,15034
2404,15034
2405,7930
2406,20426
2407,8910
2408,14392
2409,14392
2410,14392
2411,6475
2412,7930
2413,6272
2414,7932
2415,11608
2416,6708
2417,14977
2418,6708
2419,14977
2420,14977
2421,12775
2422,10610
2423,10610
2424,10610
2425,14943
2426,12775
2427,12775
2428,10610
2429,8134
2430,6379
2431,5605
2432,16497
2433,13721
2434,13721
2435,16501
2436,2486
2437,5605
2438,12031
2439,12031
2440,7825
2441,11859
2442,18149
2443,10631
2444,6059
2445,6059
2446,6059
2447,11481
2448,19365
2449,19365
2450,19365
2451,19365
2452,19365
2453,16051
2454,16051
2455,16051
2456,16050
2457,17968
2458,17968
2459,8352
2460,15292
2461,17968
2462,10346
2463,14421
2464,21197
2465,20217
2466,2466
2467,12324
2468,2468
2469,20171
2470,5267
2471,9441
2472,13270
2473,9913
2474,19969
2475,20116
2476,19130
2477,13537
2478,19668
2479,2486
2480,2486
2481,17182
2482,5238
2483,17182
2484,16501
2485,2486
2486,2486
2487,17085
2488,14137
2489,17085
2490,20145
2491,4257
2492,4257
2493,4257
2494,10762
2495,5267
2496,9188
2497,9188
2498,9188
2499,1146
2500,19976
2501,18149
2502,16709
2503,16709
2504,13933
2505,13933
