,mean,sd
165,-1.2830353,0.37408113
166,-1.5231105,0.3627593
167,-0.9177461,0.5996176
168,-1.0796503,0.229151
169,-1.3460425,0.3556249
170,-1.434008,0.3478562
171,-1.4788872,0.33875445
172,-0.7647884,0.6275689
173,-0.76514053,0.5185391
174,-1.6134808,0.36451513
175,-1.4242756,0.3045257
176,-1.4148004,0.32280165
177,-0.6620317,0.4209084
178,-0.7617128,0.5752374
179,-0.7720234,0.45774433
180,-1.4987301,0.27798554
181,-0.9441404,0.5109702
182,-0.8591301,0.5210901
183,-1.2556856,0.32452768
184,-1.0555948,0.29559165
185,-0.63452166,0.65028596
186,-1.3404399,0.3451206
187,-1.395521,0.39000955
188,-1.2074391,0.29640833
189,-1.2432437,0.27491197
190,-1.271486,0.27477914
191,-0.578971,0.4816886
192,-1.5345497,0.3714495
193,-1.3550086,0.31437686
194,-1.4376084,0.35049194
195,-1.4119583,0.349748
196,-0.9362186,0.50365096
197,-0.7120343,0.70105535
198,-1.4540135,0.3108318
199,-1.3314918,0.31230283
200,-1.3590858,0.31050014
201,-1.4539719,0.3471471
202,-0.8548157,0.53510135
203,-1.1280237,0.62021995
204,-1.5429032,0.37328488
205,-0.92420954,0.49985775
206,-0.73913604,0.5119236
207,-1.3355085,0.3258325
208,-1.4655237,0.3218905
209,-1.149511,0.54134566
210,-1.3511324,0.2986363
211,-0.9095547,0.72080433
212,-0.7816028,0.57891077
213,-0.9830289,0.44812593
214,-1.4915192,0.29840812
215,-1.3960286,0.36131912
216,-1.4916035,0.2906035
217,-0.79328,0.63874847
218,-1.5944595,0.37793034
219,-1.3747994,0.33359182
220,-1.4903836,0.3444336
221,-0.88356453,0.5484137
222,-1.4277806,0.32247615
223,-1.1859717,0.27630824
224,-1.1482838,0.2669644
225,-0.804262,0.54490906
226,-1.312193,0.33806363
227,-1.4662986,0.34340197
228,-1.3529438,0.34208345
229,-1.2926327,0.31604612
230,-1.5829583,0.35384235
231,-1.4628859,0.34679005
232,-1.0345503,0.71097326
233,-0.78713584,0.71363693
234,-1.7038308,0.3990197
235,-1.0811661,0.5293307
236,-1.4407563,0.32864
237,-1.4177874,0.31064826
238,-1.7269452,0.3731893
239,-0.6905861,0.61709464
240,-0.58771604,0.51621884
241,-0.6917961,0.54119563
242,-0.5130395,0.45023987
243,-1.414105,0.45186612
244,-1.3042929,0.2798636
245,-1.528747,0.33441627
246,-1.3299496,0.31572136
247,-1.2811617,0.36114654
248,-1.0109159,0.48621687
249,-0.9486247,0.6619668
250,-1.5704416,0.3537234
251,-0.6056159,0.6161036
252,-1.4468179,0.30337796
253,-0.79121137,0.46153232
254,-1.2941724,0.28161436
255,-1.3345871,0.34731758
256,-1.279115,0.3439593
257,-1.6682723,0.39868087
258,-1.4121128,0.33406758
259,-0.9732959,0.6991678
260,-1.0289006,0.53332144
261,-1.2361882,0.27953961
262,-1.3505721,0.3301009
263,-0.8011104,0.42093143
264,-0.67853403,0.4674072
265,-0.9243248,0.4870579
266,-0.49529994,0.4515128
267,-1.3061454,0.27465972
268,-1.3114852,0.32593492
269,-1.3600938,0.33655745
270,-1.6443039,0.33042732
271,-0.8269305,0.6262317
272,-1.4331878,0.32765362
273,-1.2372403,0.31323904
274,-1.2777041,0.63908195
275,-0.8037292,0.6542008
276,-1.223498,0.30791652
277,-1.1847337,0.5324788
278,-1.3047138,0.27549994
279,-0.78550476,0.49299976
280,-1.1176176,0.7462812
281,-1.3336244,0.29336742
282,-1.3102413,0.28939915
283,-1.3289603,0.2833
284,-0.90322435,0.48447713
285,-1.7637824,0.35899696
286,-1.3550283,0.29665458
287,-1.2842907,0.2994252
288,-0.38030425,0.43569183
289,-1.4527,0.32838112
290,-1.5710537,0.36717087
291,-1.6010019,0.3371327
292,-1.3277802,0.35926202
293,-1.6059729,0.3853303
294,-0.79648805,0.60055476
295,-1.485879,0.42053816
296,-1.4912747,0.3245297
297,-1.4644158,0.32077134
298,-1.5931535,0.37999457
299,-0.96822023,0.532799
300,-0.85514176,0.51591194
301,-1.12908,0.61015064
302,-0.44120657,0.5702452
303,-1.4464722,0.35567516
304,-1.361042,0.34288275
305,-0.6643295,0.50089353
306,-0.93681335,0.62118
307,-1.2131578,0.5477187
308,-1.6806341,0.33899227
309,-1.33201,0.27563384
310,-0.90884954,0.6254599
311,-1.5304747,0.620772
312,-0.9229565,0.64593565
313,-1.0288292,0.5840385
314,-1.3309457,0.2667318
315,-0.77642435,0.5440858
316,-0.6390144,0.4671957
317,-1.189447,0.3409483
318,-0.6103757,0.48834682
319,-1.0272361,0.6435013
320,-1.4092425,0.41500598
321,-1.6750069,0.3795657
322,-1.2127867,0.56799614
323,-1.0066885,0.63050234
324,-1.5397662,0.3548864
325,-1.5113105,0.37540495
326,-1.283546,0.29447317
327,-0.76543456,0.5782537
328,-0.5369935,0.5348055
329,-1.399504,0.2651636
330,-1.1792568,0.29383275
331,-1.4482456,0.35993883
332,-1.3082794,0.32456264
333,-0.99890137,0.5544597
334,-0.9894362,0.59767425
335,-1.1671867,0.28045624
336,-0.69122076,0.40335286
337,-1.4048684,0.30949044
338,-0.8139262,0.4912787
339,-0.6588736,0.4687069
340,-1.4422985,0.33746013
341,-1.1626878,0.5669211
342,-1.5559062,0.38058102
343,-1.1653512,0.2754131
344,-1.4099079,0.3293505
345,-1.3740557,0.31696895
346,-1.2132984,0.25634184
347,-0.92650604,0.53353095
348,-1.0857774,0.20919928
349,-1.1502243,0.2872078
350,-1.2774532,0.27226073
351,-1.3233343,0.27435315
352,-1.0919625,0.21508758
353,-1.4480788,0.32817143
354,-1.115034,0.22129591
355,-1.5400826,0.332609
356,-1.3727903,0.29480147
357,-0.9111532,0.60044277
358,-1.0560516,0.54103774
359,-1.044971,0.58033884
360,-1.3413415,0.30906266
361,-1.3635521,0.34395579
362,-1.3806655,0.31162158
363,-1.4263111,0.28043634
364,-0.925136,0.51727927
365,-1.2376972,0.30745572
366,-0.80286455,0.63327
367,-1.2891834,0.27171564
368,-1.371719,0.36964574
369,-1.2739573,0.28684115
370,-1.1962773,0.2687044
371,-0.67830867,0.5119238
372,-1.4870383,0.3217523
373,-0.53859013,0.5306756
374,-1.2123753,0.35844877
375,-1.5381155,0.3156603
376,-1.2401546,0.27203932
377,-1.0611626,0.6131154
378,-1.3535198,0.3002187
379,-1.0080491,0.44596705
380,-1.4738296,0.3564916
381,-1.3228333,0.32668114
382,-1.3435997,0.29530334
383,-0.8211684,0.5691548
384,-1.2631623,0.23085122
385,-1.3461995,0.4964358
386,-1.32976,0.33797833
387,-1.3752846,0.38709322
388,-0.9412086,0.5050044
389,-1.058426,0.2725943
390,-1.2666147,0.279179
391,-1.6577866,0.3573015
392,-1.4871421,0.37472767
393,-1.5437937,0.33896422
394,-1.1456431,0.27547458
395,-1.2867196,0.2879774
396,-1.6114509,0.32557055
397,-0.5151218,0.38845447
398,-1.3507992,0.33656347
399,-1.1649886,0.30770475
400,-0.71837586,0.4342059
401,-1.2278807,0.27397594
402,-1.2948182,0.26636097
403,-1.3977803,0.658273
404,-1.3252902,0.33337098
405,-1.1269592,0.24042694
406,-0.91151947,0.43438077
407,-0.876463,0.43738657
408,-1.7073511,0.33032823
409,-1.1368178,0.5335354
410,-1.6065226,0.31668386
411,-1.1082482,0.6375691
412,-1.4041052,0.29587597
413,-1.4017826,0.36049858
414,-1.0262802,0.57494426
415,-1.2327563,0.31077594
416,-1.0819374,0.51851344
417,-1.1949205,0.51102626
418,-1.1442691,0.56869614
419,-1.3887924,0.27800244
420,-1.5950812,0.42529044
421,-1.150122,0.28985748
422,-1.4731487,0.33646843
423,-0.7236121,0.5098799
424,-0.56711864,0.5604382
425,-1.163268,0.3054196
426,-1.3705593,0.31458312
427,-1.6194385,0.3661095
428,-0.74801373,0.70331615
429,-1.173245,0.2556697
430,-0.9692882,0.6294717
431,-1.3185582,0.3662308
432,-1.0234575,0.5600054
433,-1.1862292,0.26906124
434,-1.1605997,0.3146895
435,-1.3629401,0.31669983
436,-1.0409801,0.28479677
437,-0.8467905,0.5717221
438,-1.4879459,0.30205232
439,-1.1994802,0.322867
440,-1.1087605,0.7143695
441,-1.0559607,0.5851835
442,-0.77705556,0.57253695
443,-1.0003543,0.55493414
444,-1.5632175,0.3225533
445,-1.30319,0.293279
446,-1.3877314,0.3100753
447,-1.2635052,0.30942366
448,-1.4678131,0.4071981
449,-0.99882036,0.54608536
450,-0.6385248,0.5035069
451,-0.72510964,0.5773115
452,-0.7378876,0.64206123
453,-1.1684178,0.26808846
454,-0.6593673,0.45068908
455,-0.9103724,0.5435125
456,-1.2751952,0.3173306
457,-1.4863971,0.3183231
458,-0.82402986,0.55759776
459,-1.6937683,0.39139304
460,-1.0125554,0.28199294
461,-0.83593106,0.42378306
462,-1.1967671,0.27448124
463,-1.1146508,0.5523413
464,-0.9684972,0.57563174
465,-1.3685521,0.28881738
466,-0.7684068,0.5499289
467,-1.1733032,0.2601012
468,-1.4172871,0.3617906
469,-1.6070414,0.37453246
470,-1.2617748,0.2911423
471,-1.0046307,0.52257407
472,-0.82552934,0.50353366
473,-1.0426245,0.7217671
474,-1.8554784,0.4680694
475,-1.306288,0.28654662
476,-1.3026944,0.3903362
477,-1.4353048,0.3040871
478,-0.6836489,0.43652397
479,-1.3425363,0.3286232
480,-1.3158919,0.26594436
481,-0.45469123,0.45679957
482,-0.76056254,0.5245539
483,-1.2993284,0.35267478
484,-0.743882,0.5366751
485,-1.1006548,0.6064358
486,-1.5467724,0.35687783
487,-1.1034176,0.2856331
488,-0.5484208,0.4579923
489,-1.5168041,0.310301
490,-1.4941794,0.3548962
491,-0.5916775,0.50878096
492,-0.7181894,0.6120983
493,-0.8354071,0.48957297
494,-1.3082896,0.28992507
495,-1.1421582,0.24222642
496,-1.0092783,0.5063721
497,-1.5265867,0.3725047
498,-0.7800272,0.47416756
499,-1.295195,0.28084886
500,-1.361659,0.31759378
501,-1.3607733,0.3186031
502,-1.3339603,0.38615522
503,-1.2548171,0.276543
504,-0.7998298,0.52932173
505,0.10980116,0.3754642
506,-1.6898967,0.44281653
507,-1.3900338,0.30562577
508,-1.3640094,0.32741776
509,-0.7565746,0.48141274
510,-1.4180002,0.34112138
511,-0.78347623,0.6969973
512,-1.0210825,0.47763586
513,-0.9399164,0.5983932
514,-1.2740382,0.35549843
515,-1.4537059,0.35025498
516,-1.3610985,0.3125291
517,-1.2391253,0.3281089
518,-0.91076136,0.50440633
519,-1.3927928,0.31531224
520,-1.2160039,0.30124903
521,-0.76256853,0.64283514
522,-1.1320474,0.25721458
523,-1.4727428,0.35724998
524,-1.5119864,0.36201343
525,-1.2596773,0.24718183
526,-1.0323558,0.61664116
527,-0.5006119,0.50859
528,-0.74202883,0.45453635
529,-1.4539219,0.29813248
530,-0.9992872,0.6016043
531,-0.86516863,0.4893297
532,-1.4106915,0.32178015
533,-1.5254201,0.3751396
534,-1.2684056,0.27103528
535,-1.4102943,0.35334432
536,-1.3827404,0.32926437
537,-0.9619168,0.50631326
538,-1.1928091,0.3113739
539,-0.7057438,0.5408624
540,-0.48429635,0.53307277
541,-0.8623905,0.46805063
542,-1.6580664,0.37033865
543,-1.4086233,0.3777765
544,-0.7067961,0.64816713
545,-1.3496714,0.3186597
546,-1.1977565,0.26239875
547,-1.2292386,0.54562694
548,-1.4844365,0.3322084
549,-0.69503474,0.64598024
550,-0.77767813,0.60306495
551,-0.40225706,0.44840324
552,-1.1872164,0.28353068
553,-0.89458406,0.5589613
554,-1.1817827,0.2541716
555,-1.3272774,0.67289287
556,-1.6602647,0.4057303
557,-1.6060226,0.35603213
558,-0.9483111,0.6134382
559,-1.0705681,0.55047584
560,-1.2762359,0.36553153
561,-0.8781688,0.6557249
562,-1.2964411,0.28475326
563,-1.5340741,0.33824006
564,-0.7234759,0.5241958
565,-0.9896188,0.604278
566,-0.8700083,0.46746796
567,-0.87538755,0.49094823
568,-1.3807813,0.35031354
569,-1.1473047,0.27793157
570,-1.5088037,0.35098767
571,-0.6650954,0.5310071
572,-1.2791027,0.3199505
573,-1.2374109,0.3181351
574,-1.0851676,0.6481473
575,-0.79811704,0.63287383
576,-0.7499235,0.4805816
577,-1.1552019,0.57432157
578,-0.95930564,0.48152766
579,-1.4677937,0.32560554
580,-1.4314072,0.29102206
581,-1.0646175,0.25604075
582,-0.606407,0.4408923
583,-1.3380611,0.31489426
584,-1.3046756,0.3193272
585,-1.390194,0.27168912
586,-1.6340252,0.35549837
587,-1.5893166,0.31381556
588,-0.9507969,0.22826944
589,-0.6378872,0.5703857
590,-0.9429534,0.64270157
591,-0.48317033,0.4497726
592,-1.3343115,0.34430355
593,-0.88214415,0.603269
594,-1.1212572,0.29870963
595,-1.1175475,0.2113554
596,-1.3616338,0.2673753
597,-1.3627096,0.28638536
598,-1.3918761,0.34372228
599,-1.6837802,0.38850763
600,-1.0729252,0.6164649
601,-1.3046259,0.3615603
602,-1.2567195,0.2925129
603,-0.49736965,0.50854224
604,-1.4690666,0.35597694
605,-1.0669167,0.5756281
606,-1.3439047,0.36777398
607,-1.4122866,0.34144294
608,-1.2652783,0.29767466
609,-1.8042746,0.34542832
610,-1.3921673,0.35348043
611,-1.5418509,0.3070085
612,-0.9929387,0.60818195
613,-1.28028,0.27955136
614,-0.6480026,0.5111975
615,-1.7326596,0.39271986
616,-0.7592694,0.7292069
617,-1.5209941,0.39788136
618,-1.1502298,0.26917037
619,-1.0839953,0.79743516
620,-1.213579,0.2588178
621,-0.6140826,0.54166067
622,-1.1091197,0.26800838
623,-1.4752012,0.3870666
624,-1.4575608,0.2791572
625,-0.8812902,0.49240923
626,-1.1491656,0.32920074
627,-1.3544452,0.2991293
628,-1.4757903,0.31894824
629,-0.8480368,0.5104866
630,-1.2888129,0.26922086
631,-1.428282,0.29925722
632,-1.765627,0.45590374
633,-1.0516348,0.26103926
634,-1.3350393,0.66432565
635,-0.7343938,0.5270046
636,-1.5824429,0.34282157
637,-1.5383035,0.349607
638,-1.1326923,0.33578655
639,-0.7071061,0.6396089
640,-0.99734443,0.62282217
641,-0.6861901,0.6472312
642,-1.5057883,0.38506395
643,-1.6810133,0.40803823
644,-1.1603494,0.5213959
645,-1.269753,0.30867657
646,-1.4565071,0.36432338
647,-0.9288549,0.55163217
648,-1.4416901,0.30378696
649,-0.9732695,0.4851446
650,-0.8816739,0.6413355
651,-1.455453,0.3744611
652,-1.6777691,0.40178567
653,-1.353289,0.28427178
654,-1.579491,0.29378322
655,-1.7803732,0.4095653
656,-1.2530507,0.2941266
657,-0.627549,0.5584772
658,-1.4278445,0.25454706
659,-1.4032484,0.32676408
660,-1.3862714,0.31780782
661,-1.3417144,0.29079336
662,-1.1949306,0.30084598
663,-1.114608,0.2537559
664,-1.2956674,0.30363965
665,-0.9338587,0.4988993
666,-1.1614766,0.29025707
667,-1.2061697,0.5566224
668,-1.0735058,0.7002337
669,-0.8817954,0.63071704
670,-1.5685054,0.34957758
671,-0.8947479,0.58465415
672,-1.6103504,0.34654456
673,-0.7370074,0.65408146
674,-1.3722452,0.28488618
675,-1.6922318,0.40422764
676,-1.4251349,0.28341505
677,-0.63725245,0.56183463
678,-1.3714538,0.2946438
679,-1.6224961,0.30635148
680,-1.4695133,0.33390802
681,-1.6215808,0.3993008
682,-0.6647977,0.6118479
683,-0.9741671,0.54449224
684,-0.9302114,0.82146746
685,-1.6421382,0.4117815
686,-1.0103955,0.6006449
687,-1.7650226,0.43445697
688,-0.9521307,0.7320775
689,-1.3899199,0.36241284
690,-0.8432461,0.5073391
691,-1.6000785,0.35763896
692,-1.3611107,0.35086957
693,-0.4753216,0.5797687
694,-1.004191,0.5639061
695,-1.4955004,0.33042526
696,-1.4323943,0.33781663
697,-1.001848,0.50103235
698,-1.4982074,0.36875236
699,-1.1446048,0.26344097
700,-1.1514798,0.5874437
701,-0.8289626,0.57458436
702,-0.74827605,0.4379904
703,-1.4862933,0.3824724
704,-0.9888478,0.43004832
705,-1.404818,0.35333058
706,-1.4322609,0.51199776
707,-0.5539276,0.53693104
708,-1.2674166,0.3153557
709,-0.7358436,0.5140993
710,-0.57437706,0.4738083
711,-1.5501481,0.39095977
712,-1.196584,0.25968426
713,-0.8267221,0.8127375
714,-1.0683904,0.5350059
715,-0.9338589,0.6883684
716,-0.79180795,0.47347236
717,-1.6673918,0.4075182
718,-1.2856946,0.30591875
719,-1.6339754,0.34339014
720,-1.3440068,0.36511466
721,-0.47767842,0.4299514
722,-1.3704761,0.32179713
723,-1.4481453,0.35238665
724,-0.60970056,0.4813646
725,-0.9225695,0.6224842
726,-1.743517,0.41152412
727,-0.8281192,0.4418837
728,-1.3731673,0.61313033
729,-1.0189431,0.47010142
730,-0.7694283,0.55225706
731,-0.8888316,0.58300996
732,-1.2954493,0.33953193
733,-0.6647507,0.54895633
734,-1.7378759,0.46715623
735,-1.7841649,0.4101313
736,-1.3599312,0.34287775
737,-1.5456218,0.35235152
738,-0.70972544,0.4847902
739,-0.79606277,0.5894842
740,-0.8584219,0.50191915
741,-1.4777011,0.38776597
742,-0.5409599,0.5815725
743,-1.0536288,0.52034366
744,-1.5478756,0.35890776
745,-0.8605218,0.5733448
746,-1.6910653,0.3745983
747,-0.69532067,0.6432671
748,-1.3683089,0.29360235
749,-0.6883246,0.5705338
750,-1.5338292,0.34111255
751,-1.2489169,0.27498055
752,-0.99023473,0.5584004
753,-1.2045467,0.7735406
754,-1.0611069,0.6600639
755,-1.1602904,0.23876697
756,-1.1528915,0.2979053
757,-1.7197545,0.4387628
758,-0.9430122,0.4654128
759,-1.1290598,0.55900645
760,-0.99184686,0.65943295
761,-1.3783276,0.27605948
762,-1.030517,0.65183437
763,-1.765716,0.40210527
764,-0.7734336,0.6063837
765,-1.4473038,0.29487738
766,-1.3022227,0.28846624
767,-0.99711937,0.637894
768,-1.5751289,0.35626364
769,-1.6109748,0.377863
770,-1.2327873,0.31372023
771,-0.6089507,0.5213239
772,-1.5296956,0.3528662
773,-1.4310919,0.30418685
774,-1.8265064,0.38582033
775,-1.0962031,0.7076637
776,-1.1869758,0.58544934
777,-1.4706799,0.32667825
778,-1.4581262,0.3275591
779,-1.4159606,0.3531911
780,-1.0134819,0.5811942
781,-0.93663293,0.6432672
782,-0.9717941,0.48559892
783,-1.4252952,0.29222748
784,-1.410151,0.29562166
785,-1.189482,0.31320298
786,-0.608379,0.43591395
787,-1.0063344,0.5535141
788,-1.4090903,0.30259314
789,-0.92454666,0.51942205
790,-1.393557,0.4247583
791,-0.87019885,0.5398377
792,-1.1423053,0.27509457
793,-0.6092015,0.5771284
794,-1.415498,0.36989567
795,-1.3865685,0.4165863
796,-1.3355385,0.3275509
797,-0.9190188,0.39014632
798,-1.2775017,0.32118976
799,-1.0594487,0.48477325
800,-0.8680309,0.5151949
801,-1.2936375,0.3126781
802,-1.1401547,0.2925144
803,-1.1070068,0.2648754
804,-0.5844703,0.41672525
805,-0.9555397,0.577978
806,-0.5048428,0.65164614
807,-1.6455516,0.37279123
808,-1.517688,0.37648195
809,-1.2256684,0.2590413
810,-1.6158595,0.33835745
811,-1.4637643,0.33930355
812,-1.2371384,0.27738824
813,-0.5216238,0.51047987
814,-1.4176548,0.40087423
815,-1.2990245,0.34369436
816,-1.4308465,0.33521387
817,-1.1094416,0.53409994
818,-1.5548604,0.34139457
819,-0.46251786,0.4575112
820,-0.89065963,0.57160485
821,-0.83556825,0.7211296
822,-1.3196579,0.34177312
823,-1.2592759,0.26952624
824,-1.0405761,0.60898167
825,-1.4207057,0.3428763
826,-0.94488585,0.58043736
827,-0.7223649,0.56722176
828,-1.6042699,0.3506897
829,-0.9790502,0.58892953
830,-1.4473387,0.2985737
831,-1.5225418,0.31915596
832,-1.3600669,0.2442198
833,-1.2206726,0.255307
834,-1.145324,0.24398306
835,-1.2297415,0.31693673
836,-1.0729415,0.6666264
837,-1.243423,0.44984725
838,-1.4414225,0.3382231
839,-1.4610906,0.3452101
840,-1.4963266,0.31037468
841,-1.1694924,0.50146705
842,-1.3633717,0.36436635
843,-1.3375794,0.27565113
844,-1.2387362,0.27544668
845,-0.60635436,0.55648047
846,-1.4313071,0.3348132
847,-0.6662628,0.59283626
848,-1.3135372,0.29890138
849,-1.3613931,0.5381912
850,-1.6916928,0.40083775
851,-1.6354,0.37697908
852,-1.4784104,0.39613596
853,-1.4178118,0.3250025
854,-0.7794435,0.42581406
855,-1.1169322,0.5726031
856,-1.1706891,0.2332334
857,-1.7634958,0.5066254
858,-1.5632782,0.37570038
859,-0.8739542,0.42442837
860,-1.6374054,0.36338016
861,-1.5047448,0.33426023
862,-0.83128285,0.5877086
863,-1.4955258,0.33959004
864,-0.71621805,0.64890236
865,-1.6032106,0.3736137
866,-1.380672,0.3524507
867,-1.2989459,0.32148963
868,-0.60068905,0.5736679
869,-1.3825216,0.37323114
870,-0.7799453,0.57612115
871,-1.2815804,0.3161325
872,-0.77635896,0.51169294
873,-1.401055,0.3537927
874,-0.97184354,0.53363436
875,-1.1132783,0.24870524
876,-1.3620443,0.29158282
877,-1.2609421,0.30010366
878,-1.5706279,0.4009447
879,-0.63833696,0.6472038
880,-0.6582401,0.6286742
881,-1.0039868,0.626164
882,-1.3228736,0.31011394
883,-0.63871235,0.649825
884,-1.5602211,0.37737352
885,-1.1927642,0.4792059
886,-1.0751429,0.61878616
887,-1.6773511,0.41514423
888,-1.3649174,0.35517532
889,-1.2555323,0.30233592
890,-1.1324468,0.76590836
891,-0.71084875,0.638676
892,-1.2323784,0.36939222
893,-0.81727296,0.42785627
894,-1.3130548,0.37208897
895,-1.4557245,0.32503563
896,-0.82467157,0.53453195
897,-1.0085071,0.47538117
898,-0.5091547,0.53217065
899,-1.5844831,0.3919934
900,-1.3538632,0.39112502
901,-1.2256577,0.26225373
902,-1.1318935,0.5410668
903,-1.2825999,0.27306682
904,-1.2305267,0.24040031
905,-0.84550875,0.59843904
906,-1.4632374,0.30626023
907,-0.976362,0.63227445
908,-1.5035869,0.3113118
909,-1.6310772,0.3660137
910,-1.5069488,0.38100225
911,-1.309602,0.3344219
912,-1.414721,0.3303933
913,-1.3795489,0.30929595
914,-1.8684331,0.4224259
915,-0.93387955,0.6733495
916,-0.77578574,0.576129
917,-1.4266931,0.35001874
918,-1.3070058,0.35272655
919,-1.1561713,0.26531446
920,-0.75339407,0.5704966
921,-1.4118503,0.32533848
922,-1.398437,0.3372106
923,-1.2860007,0.34324068
924,-1.3916647,0.78954315
925,-0.88285536,0.5071323
926,-0.8317988,0.6106863
927,-1.1665888,0.6640871
928,-1.5044839,0.36748484
929,-1.308743,0.33679765
930,-1.282712,0.3119791
931,-1.2620925,0.29864487
932,-1.3278968,0.52125293
933,-1.1262507,0.32843515
934,-1.1529722,0.2941518
935,-0.7904665,0.49556938
936,-0.95134413,0.6853168
937,-0.845754,0.60991555
938,-0.8876648,0.6186569
939,-1.5490756,0.373563
