item_id,paired_id
285,9432
286,6354
287,287
288,3513
289,5966
290,5601
291,291
292,292
293,291
294,294
295,295
296,3495
297,297
298,3168
299,299
300,300
301,2628
302,488
303,9432
304,299
305,305
306,5207
307,1409
308,3110
309,3530
310,5480
311,292
312,312
313,313
314,314
315,337
316,689
317,317
318,1701
319,1701
320,862
321,321
322,5601
323,2781
324,324
325,1155
326,326
327,297
328,295
329,5484
330,2919
331,334
332,5476
333,333
334,334
335,335
336,3530
337,337
338,333
339,314
340,1034
341,4301
342,305
343,3047
344,2883
345,4145
346,1478
347,347
348,348
349,444
350,969
351,3047
352,361
353,353
354,354
355,2534
356,511
357,357
358,1726
359,987
360,2986
361,361
362,2373
363,363
364,2934
365,361
366,366
367,361
368,4145
369,4261
370,2373
371,5304
372,372
373,1813
374,361
375,543
376,9618
377,553
378,3047
379,3047
380,361
381,969
382,361
383,553
384,384
385,361
386,2534
387,361
388,600
389,6354
390,543
391,4261
392,392
393,4261
394,361
395,2541
396,1813
397,4261
398,361
399,399
400,9176
401,1726
402,4261
403,5601
404,3047
405,475
406,361
407,440
408,3671
409,3671
410,1345
411,411
412,5207
413,294
414,3671
415,3671
416,3671
417,3671
418,3671
419,1410
420,3671
421,5207
422,3671
423,3084
424,5207
425,3671
426,1345
427,3671
428,3084
429,3671
430,3671
431,3671
432,3671
433,5207
434,3671
435,3671
436,3671
437,4145
438,1789
439,2921
440,440
441,511
442,9213
443,511
444,444
445,1785
446,2388
447,511
448,511
449,977
450,2154
451,2921
452,2201
453,2489
454,454
455,473
456,4145
457,457
458,2934
459,2145
460,511
461,511
462,2883
463,463
464,3544
465,1447
466,466
467,469
468,553
469,469
470,470
471,471
472,600
473,473
474,2900
475,475
476,511
477,598
478,2154
479,4997
480,969
481,372
482,600
483,483
484,363
485,511
486,2934
487,511
488,488
489,574
490,2388
491,9618
492,5129
493,553
494,511
495,1813
496,1855
497,2154
498,440
499,2388
500,7696
501,501
502,1785
503,922
504,2568
505,1522
506,2154
507,507
508,473
509,529
510,510
511,511
512,543
513,2154
514,347
515,515
516,574
517,4261
518,600
519,1500
520,473
521,521
522,9618
523,3838
524,543
525,525
526,511
527,511
528,2476
529,529
530,543
531,473
532,532
533,4145
534,511
535,361
536,3838
537,532
538,2900
539,525
540,553
541,541
542,944
543,543
544,4997
545,347
546,600
547,934
548,548
549,511
550,511
551,511
552,552
553,553
554,554
555,2534
556,556
557,511
558,558
559,2534
560,511
561,561
562,511
563,563
564,564
565,565
566,566
567,567
568,6947
569,2534
570,3838
571,2534
572,347
573,511
574,574
575,3838
576,511
577,511
578,440
579,965
580,511
581,2568
582,5601
583,511
584,5161
585,1785
586,965
587,2489
588,1861
589,589
590,564
591,6354
592,563
593,9618
594,556
595,595
596,9618
597,372
598,598
599,361
600,600
601,2154
602,469
603,1813
604,6947
605,2154
606,511
607,607
608,3284
609,2388
610,600
611,611
612,612
613,613
614,768
615,2748
616,705
617,705
618,618
619,2748
620,705
621,8
622,4081
623,768
624,627
625,705
626,2719
627,627
628,705
629,1922
630,2719
631,705
632,1899
633,2719
634,2719
635,2719
636,1899
637,705
638,627
639,705
640,2719
641,705
642,2719
643,627
644,627
645,705
646,5672
647,2719
648,705
649,2719
650,705
651,705
652,2719
653,2719
654,2719
655,705
656,705
657,2719
658,5672
659,705
660,2719
661,6753
662,2864
663,663
664,2109
665,665
666,666
667,1705
668,194
669,877
670,838
671,3084
672,2900
673,1345
674,674
675,1229
676,7363
677,694
678,665
679,694
680,9213
681,5935
682,682
683,1705
684,1705
685,1701
686,1705
687,4309
688,688
689,689
690,690
691,877
692,7845
693,6097
694,694
695,868
696,5480
697,1605
698,10421
699,6512
700,700
701,862
702,705
703,705
704,705
705,705
706,705
707,705
708,2719
709,705
710,1929
711,5672
712,1929
713,3155
714,5672
715,627
716,627
717,5672
718,627
719,1922
720,4080
721,4081
722,5672
723,2710
724,5672
725,8365
726,2746
727,768
728,768
729,3155
730,730
731,3155
732,1899
733,768
734,1912
735,2748
736,5025
737,627
738,4080
739,1922
740,2710
741,1929
742,7813
743,627
744,3155
745,705
746,705
747,705
748,2719
749,705
750,705
751,705
752,2719
753,7123
754,705
755,627
756,1922
757,3126
758,3177
759,3567
760,901
761,1922
762,4039
763,2719
764,3126
765,3126
766,627
767,767
768,768
769,5672
770,3574
771,18
772,1929
773,1929
774,4036
775,4039
776,2748
777,627
778,778
779,4039
780,2710
781,2457
782,3703
783,3703
784,3703
785,3703
786,3703
787,3703
788,3703
789,3703
790,3703
791,3703
792,3703
793,3703
794,3703
795,3703
796,3703
797,3703
798,3703
799,3703
800,3703
801,3703
802,3703
803,3703
804,3703
805,3703
806,3703
807,1410
808,1343
809,1180
810,1705
811,811
812,1217
813,1410
814,1262
815,2798
816,856
817,108
818,222
819,819
820,206
821,1705
822,822
823,1705
824,822
825,1705
826,5207
827,1180
828,317
829,2111
830,862
831,237
832,877
833,856
834,1229
835,835
836,1705
837,837
838,838
839,108
840,2809
841,1320
842,1409
843,1217
844,3919
845,1217
846,1180
847,847
848,848
849,5484
850,3658
851,268
852,5207
853,853
854,838
855,1180
856,856
857,1382
858,1705
859,1410
860,822
861,1177
862,862
863,856
864,6097
865,1180
866,317
867,867
868,868
869,856
870,3599
871,162
872,872
873,5966
874,2111
875,875
876,665
877,877
878,2809
879,1190
880,1180
881,1180
882,1701
883,2809
884,3346
885,1343
886,867
887,887
888,1180
889,838
890,688
891,856
892,3346
893,6097
894,4325
895,1180
896,896
897,1701
898,856
899,901
900,900
901,901
902,1343
903,903
904,856
905,905
906,1217
907,1180
908,5207
909,1705
910,944
911,1155
912,1155
913,1785
914,944
915,473
916,361
917,9618
918,1521
919,2330
920,612
921,1500
922,922
923,5601
924,1500
925,5279
926,3047
927,8609
928,9618
929,977
930,4594
931,3214
932,932
933,566
934,934
935,511
936,969
937,1521
938,3047
939,944
940,940
941,922
942,5601
943,2424
944,944
945,2921
946,946
947,525
948,4208
949,1155
950,944
951,1872
952,6479
953,1584
954,954
955,955
956,969
957,1500
958,1500
959,1155
960,6947
961,961
962,3230
963,5279
964,964
965,965
966,966
967,967
968,5279
969,969
970,1521
971,473
972,1155
973,5601
974,1861
975,934
976,976
977,977
978,1521
979,475
980,6947
981,2965
982,574
983,466
984,2965
985,954
986,600
987,987
988,934
989,2388
990,5161
991,991
992,1813
993,1034
994,1065
995,1094
996,1034
997,1034
998,1087
999,1034
1000,1065
1001,1034
1002,1087
1003,1065
1004,1065
1005,1087
1006,1087
1007,1065
1008,1034
1009,1087
1010,1034
1011,1034
1012,1087
1013,1065
1014,1087
1015,1087
1016,1034
1017,1084
1018,1034
1019,1087
1020,1087
1021,1087
1022,1087
1023,1087
1024,1087
1025,1087
1026,1087
1027,1034
1028,1034
1029,2879
1030,1034
1031,1034
1032,1087
1033,1034
1034,1034
1035,1087
1036,1087
1037,1034
1038,1087
1039,1087
1040,1094
1041,1034
1042,1087
1043,1065
1044,1087
1045,1034
1046,1087
1047,1034
1048,1087
1049,1034
1050,1087
1051,1034
1052,1065
1053,1087
1054,1034
1055,1034
1056,1034
1057,1087
1058,1087
1059,1034
1060,1087
1061,1087
1062,1087
1063,1087
1064,1034
1065,1065
1066,1087
1067,1087
1068,1034
1069,1087
1070,1087
1071,1087
1072,1094
1073,1087
1074,1087
1075,1087
1076,1034
1077,1087
1078,1034
1079,1087
1080,1084
1081,1087
1082,1087
1083,1084
1084,1084
1085,1034
1086,1087
1087,1087
1088,1065
1089,1087
1090,1087
1091,1034
1092,314
1093,1034
1094,1094
1095,1087
1096,1087
1097,1087
1098,1087
1099,1087
1100,1034
1101,1065
1102,1087
1103,1034
1104,1087
1105,1084
1106,1084
1107,1087
1108,1087
1109,1034
1110,1110
1111,1087
1112,1087
1113,1065
1114,1087
1115,1087
1116,1034
1117,1034
1118,1034
1119,1110
1120,1087
1121,1087
1122,1122
1123,1087
1124,1065
1125,1034
1126,1034
1127,1087
1128,1087
1129,1087
1130,1087
1131,1094
1132,1087
1133,1087
1134,1094
1135,1087
1136,1084
1137,1122
1138,1087
1139,1087
1140,1087
1141,1087
1142,1087
1143,1087
1144,1087
1145,4261
1146,944
1147,372
1148,347
1149,2388
1150,347
1151,561
1152,1155
1153,1153
1154,2154
1155,1155
1156,1789
1157,1155
1158,347
1159,1585
1160,1474
1161,1785
1162,9618
1163,9618
1164,2154
1165,4242
1166,347
1167,347
1168,944
1169,511
1170,348
1171,1171
1172,2154
1173,507
1174,543
1175,347
1176,4239
1177,1177
1178,1178
1179,1190
1180,1180
1181,4281
1182,1190
1183,162
1184,1184
1185,856
1186,1186
1187,1187
1188,1189
1189,1189
1190,1190
1191,4301
1192,1229
1193,1193
1194,1194
1195,1861
1196,5207
1197,2648
1198,8055
1199,2956
1200,3639
1201,1190
1202,1217
1203,1409
1204,1204
1205,2111
1206,4301
1207,162
1208,3092
1209,1209
1210,688
1211,1190
1212,5207
1213,6097
1214,2111
1215,6512
1216,8055
1217,1217
1218,1218
1219,1189
1220,334
1221,1189
1222,1222
1223,1223
1224,4309
1225,1225
1226,1190
1227,1180
1228,2111
1229,1229
1230,5480
1231,1222
1232,1605
1233,1233
1234,2809
1235,1235
1236,1236
1237,1190
1238,905
1239,3168
1240,1180
1241,1392
1242,1229
1243,5484
1244,3611
1245,8055
1246,1246
1247,5484
1248,1248
1249,868
1250,3084
1251,1251
1252,3110
1253,7363
1254,1343
1255,5207
1256,5207
1257,2109
1258,822
1259,3084
1260,5207
1261,5207
1262,1262
1263,1177
1264,5207
1265,240
1266,1248
1267,5207
1268,5318
1269,856
1270,8055
1271,1271
1272,1272
1273,1410
1274,1705
1275,5207
1276,1343
1277,1277
1278,3667
1279,5207
1280,7363
1281,5207
1282,6282
1283,5207
1284,811
1285,5207
1286,5207
1287,1287
1288,1410
1289,5318
1290,5207
1291,1291
1292,5207
1293,5207
1294,1294
1295,1295
1296,1296
1297,5207
1298,1233
1299,822
1300,1177
1301,1409
1302,1345
1303,1303
1304,1180
1305,1305
1306,674
1307,3168
1308,1308
1309,5207
1310,1310
1311,1180
1312,2809
1313,5207
1314,2797
1315,8055
1316,1316
1317,6051
1318,867
1319,5207
1320,1320
1321,1229
1322,1322
1323,1345
1324,1410
1325,1229
1326,1222
1327,8055
1328,1328
1329,1177
1330,5966
1331,1410
1332,856
1333,1345
1334,1343
1335,3671
1336,1336
1337,1410
1338,3530
1339,1343
1340,1701
1341,5207
1342,1217
1343,1343
1344,1409
1345,1345
1346,2797
1347,5207
1348,7363
1349,2109
1350,856
1351,4309
1352,5207
1353,2797
1354,3639
1355,1343
1356,2780
1357,2864
1358,3096
1359,1287
1360,3797
1361,1222
1362,1190
1363,1180
1364,1180
1365,1413
1366,5200
1367,1229
1368,3986
1369,1369
1370,1287
1371,1382
1372,1180
1373,1392
1374,5318
1375,1180
1376,1345
1377,5318
1378,665
1379,5207
1380,1343
1381,1705
1382,1382
1383,2850
1384,1180
1385,1180
1386,2864
1387,1387
1388,1189
1389,1180
1390,1390
1391,2834
1392,1392
1393,1180
1394,1343
1395,1180
1396,1410
1397,5318
1398,3110
1399,1180
1400,1413
1401,665
1402,1402
1403,2604
1404,1404
1405,6277
1406,4301
1407,1248
1408,1408
1409,1409
1410,1410
1411,1345
1412,1410
1413,1413
1414,856
1415,4168
1416,2628
1417,1447
1418,1447
1419,2476
1420,2476
1421,1447
1422,1447
1423,1447
1424,2489
1425,2628
1426,2628
1427,2489
1428,2628
1429,2628
1430,2628
1431,2476
1432,1447
1433,1447
1434,2476
1435,2467
1436,1447
1437,1447
1438,2628
1439,2467
1440,1447
1441,1447
1442,1447
1443,2476
1444,1447
1445,1447
1446,1447
1447,1447
1448,1447
1449,1447
1450,2476
1451,2457
1452,2489
1453,2628
1454,1447
1455,1478
1456,2900
1457,7123
1458,1478
1459,1478
1460,940
1461,7696
1462,7696
1463,2900
1464,361
1465,1478
1466,7696
1467,1467
1468,7696
1469,2919
1470,1470
1471,2900
1472,7696
1473,1473
1474,1474
1475,3658
1476,1467
1477,1478
1478,1478
1479,1478
1480,600
1481,3284
1482,1489
1483,1483
1484,321
1485,7696
1486,1478
1487,7696
1488,1478
1489,1489
1490,1467
1491,1497
1492,7696
1493,1478
1494,4261
1495,2900
1496,1478
1497,1497
1498,2424
1499,1500
1500,1500
1501,2137
1502,2137
1503,2346
1504,1521
1505,1872
1506,9618
1507,4208
1508,2137
1509,2137
1510,1522
1511,3838
1512,2137
1513,944
1514,2137
1515,1522
1516,1521
1517,4208
1518,1500
1519,2137
1520,1522
1521,1521
1522,1522
1523,3838
1524,2137
1525,1522
1526,4607
1527,2692
1528,4208
1529,1522
1530,1530
1531,977
1532,4391
1533,4208
1534,4208
1535,2137
1536,4384
1537,1034
1538,1087
1539,1094
1540,1034
1541,1034
1542,1087
1543,1087
1544,1065
1545,1087
1546,1087
1547,1087
1548,1087
1549,1094
1550,1094
1551,1034
1552,1087
1553,1034
1554,1034
1555,1034
1556,1087
1557,1087
1558,1087
1559,1084
1560,1084
1561,1087
1562,1087
1563,1034
1564,1087
1565,1087
1566,1094
1567,1087
1568,1084
1569,1087
1570,1084
1571,1087
1572,1087
1573,1087
1574,1087
1575,1087
1576,543
1577,511
1578,600
1579,2427
1580,8609
1581,8609
1582,515
1583,1583
1584,1584
1585,1585
1586,944
1587,314
1588,6354
1589,2137
1590,2919
1591,440
1592,515
1593,4309
1594,7363
1595,4281
1596,4309
1597,4309
1598,1229
1599,4133
1600,5207
1601,7363
1602,1602
1603,1248
1604,5476
1605,1605
1606,1705
1607,3639
1608,207
1609,4301
1610,905
1611,3934
1612,3346
1613,5207
1614,1705
1615,2825
1616,1248
1617,1345
1618,3611
1619,856
1620,1410
1621,4168
1622,1622
1623,1701
1624,147
1625,207
1626,207
1627,1178
1628,4510
1629,1682
1630,4208
1631,2883
1632,1682
1633,2307
1634,2919
1635,8609
1636,361
1637,5601
1638,3838
1639,2373
1640,4145
1641,1682
1642,4145
1643,4145
1644,554
1645,4208
1646,6947
1647,932
1648,3838
1649,3838
1650,1872
1651,3838
1652,2692
1653,2346
1654,8609
1655,4208
1656,2130
1657,2978
1658,511
1659,558
1660,1660
1661,940
1662,2900
1663,2900
1664,954
1665,940
1666,4239
1667,4208
1668,1668
1669,1669
1670,2900
1671,7696
1672,4208
1673,563
1674,4208
1675,934
1676,558
1677,1677
1678,4208
1679,3305
1680,7696
1681,357
1682,1682
1683,1705
1684,1705
1685,1178
1686,1413
1687,4510
1688,1178
1689,4301
1690,5476
1691,1178
1692,2809
1693,268
1694,1694
1695,335
1696,1705
1697,4281
1698,868
1699,1605
1700,1705
1701,1701
1702,5476
1703,5337
1704,2809
1705,1705
1706,4510
1707,1707
1708,5207
1709,1178
1710,3084
1711,4301
1712,1034
1713,1087
1714,1084
1715,1084
1716,1034
1717,1087
1718,314
1719,1034
1720,1034
1721,1034
1722,1065
1723,1087
1724,1087
1725,1725
1726,1726
1727,1155
1728,208
1729,4208
1730,511
1731,1660
1732,4208
1733,1660
1734,511
1735,1813
1736,3230
1737,1737
1738,1738
1739,511
1740,507
1741,5304
1742,2137
1743,9618
1744,553
1745,6354
1746,4594
1747,5279
1748,1748
1749,1725
1750,1725
1751,3230
1752,1789
1753,511
1754,1660
1755,563
1756,1813
1757,4301
1758,511
1759,1789
1760,1760
1761,1155
1762,1762
1763,3235
1764,2973
1765,444
1766,1815
1767,1767
1768,1785
1769,3305
1770,1474
1771,1725
1772,6354
1773,987
1774,1813
1775,5484
1776,2137
1777,553
1778,1155
1779,934
1780,1861
1781,1474
1782,6354
1783,1155
1784,600
1785,1785
1786,4208
1787,1787
1788,574
1789,1789
1790,1478
1791,2650
1792,4208
1793,1813
1794,3230
1795,6947
1796,4208
1797,1797
1798,1725
1799,4997
1800,553
1801,944
1802,553
1803,469
1804,511
1805,1583
1806,5279
1807,511
1808,511
1809,1993
1810,3084
1811,1474
1812,901
1813,1813
1814,384
1815,1815
1816,4208
1817,1813
1818,1855
1819,3838
1820,4208
1821,4208
1822,3084
1823,4710
1824,553
1825,2137
1826,987
1827,600
1828,944
1829,2137
1830,3230
1831,1789
1832,1789
1833,1087
1834,1087
1835,1065
1836,1087
1837,1087
1838,1087
1839,1087
1840,1087
1841,1087
1842,1034
1843,1094
1844,1034
1845,1065
1846,1034
1847,1084
1848,1110
1849,1065
1850,1034
1851,1087
1852,1087
1853,1087
1854,4239
1855,1855
1856,1856
1857,2137
1858,1522
1859,965
1860,1522
1861,1861
1862,1862
1863,1500
1864,2137
1865,1180
1866,1500
1867,1500
1868,1522
1869,1500
1870,3230
1871,1500
1872,1872
1873,1522
1874,1522
1875,4208
1876,5161
1877,4208
1878,554
1879,5672
1880,627
1881,4080
1882,767
1883,2748
1884,3177
1885,1922
1886,1922
1887,1929
1888,1922
1889,3155
1890,1929
1891,1929
1892,1922
1893,1922
1894,1899
1895,627
1896,1922
1897,2748
1898,1929
1899,1899
1900,4080
1901,1929
1902,1929
1903,1921
1904,18
1905,4036
1906,2748
1907,1912
1908,11
1909,768
1910,4036
1911,1899
1912,1912
1913,2746
1914,5672
1915,2748
1916,1921
1917,1922
1918,3567
1919,2748
1920,4080
1921,1921
1922,1922
1923,1929
1924,3155
1925,11
1926,627
1927,29
1928,18
1929,1929
1930,1034
1931,1034
1932,1087
1933,1087
1934,1094
1935,1034
1936,1110
1937,1087
1938,1087
1939,1087
1940,1034
1941,1034
1942,1034
1943,1034
1944,1034
1945,1094
1946,1087
1947,1110
1948,1034
1949,1087
1950,1034
1951,1094
1952,1034
1953,1094
1954,1034
1955,1087
1956,1034
1957,1110
1958,1034
1959,1087
1960,1034
1961,1034
1962,1034
1963,1034
1964,1087
1965,1087
1966,1084
1967,1084
1968,1034
1969,1087
1970,5484
1971,9432
1972,3513
1973,1180
1974,294
1975,1382
1976,6512
1977,1155
1978,1707
1979,1979
1980,2137
1981,334
1982,9432
1983,1983
1984,1984
1985,2137
1986,955
1987,161
1988,1988
1989,1989
1990,1087
1991,1991
1992,4261
1993,1993
1994,219
1995,1995
1996,1343
1997,1180
1998,3797
1999,5318
2000,5207
2001,3797
2002,1343
2003,1410
2004,2864
2005,2005
2006,3671
2007,8055
2008,1343
2009,3797
2010,1345
2011,3797
2012,1413
2013,3671
2014,3671
2015,1409
2016,1409
2017,2809
2018,3671
2019,2019
2020,1345
2021,1034
2022,1094
2023,1065
2024,2879
2025,1087
2026,1034
2027,1094
2028,1034
2029,1094
2030,1087
2031,1034
2032,1065
2033,1065
2034,1065
2035,1094
2036,1034
2037,1034
2038,1065
2039,2879
2040,1087
2041,1087
2042,1034
2043,1034
2044,1034
2045,1065
2046,1087
2047,1034
2048,1094
2049,1034
2050,1087
2051,1034
2052,1084
2053,1084
2054,1087
2055,1087
2056,1034
2057,1034
2058,1034
2059,1087
2060,1034
2061,1084
2062,1034
2063,1034
2064,1034
2065,1087
2066,1034
2067,1034
2068,1065
2069,1087
2070,1065
2071,1065
2072,1065
2073,1034
2074,1087
2075,1034
2076,1034
2077,1087
2078,1034
2079,1087
2080,1065
2081,1087
2082,1087
2083,1087
2084,1087
2085,1084
2086,1034
2087,1034
2088,1087
2089,3084
2090,206
2091,1797
2092,1343
2093,1229
2094,1705
2095,2098
2096,4168
2097,2097
2098,2098
2099,1190
2100,1229
2101,688
2102,1701
2103,2103
2104,1217
2105,2111
2106,1229
2107,1229
2108,238
2109,2109
2110,1229
2111,2111
2112,1190
2113,2109
2114,5200
2115,868
2116,1500
2117,574
2118,1861
2119,2900
2120,1855
2121,507
2122,1155
2123,384
2124,2124
2125,4997
2126,977
2127,3838
2128,944
2129,353
2130,2130
2131,1855
2132,1725
2133,1861
2134,1855
2135,7696
2136,944
2137,2137
2138,384
2139,1522
2140,3689
2141,944
2142,2346
2143,2143
2144,1785
2145,2145
2146,2137
2147,1521
2148,3230
2149,361
2150,2346
2151,1522
2152,2152
2153,6947
2154,2154
2155,944
2156,607
2157,2157
2158,2158
2159,6354
2160,5161
2161,347
2162,1522
2163,595
2164,6925
2165,473
2166,2137
2167,2158
2168,2145
2169,1522
2170,2965
2171,991
2172,2137
2173,1500
2174,473
2175,969
2176,595
2177,1813
2178,944
2179,9213
2180,954
2181,466
2182,2307
2183,3047
2184,1522
2185,4261
2186,1500
2187,473
2188,1725
2189,1522
2190,2190
2191,6612
2192,5601
2193,5279
2194,3047
2195,955
2196,1789
2197,1725
2198,4239
2199,3047
2200,600
2201,2201
2202,1785
2203,2307
2204,511
2205,3047
2206,1522
2207,1725
2208,2137
2209,1500
2210,473
2211,1813
2212,3703
2213,3703
2214,3703
2215,3703
2216,3703
2217,3703
2218,3703
2219,3703
2220,3703
2221,3703
2222,3703
2223,3703
2224,3703
2225,3703
2226,3703
2227,3703
2228,3703
2229,3703
2230,3703
2231,3703
2232,3703
2233,3703
2234,3703
2235,3703
2236,3703
2237,3703
2238,3703
2239,3703
2240,3703
2241,3703
2242,3703
2243,2457
2244,2457
2245,1447
2246,2489
2247,1447
2248,2489
2249,1087
2250,2457
2251,1447
2252,1447
2253,2457
2254,2457
2255,1447
2256,2457
2257,1447
2258,2719
2259,2457
2260,2921
2261,1705
2262,1447
2263,1447
2264,4966
2265,3703
2266,705
2267,705
2268,1272
2269,1402
2270,1701
2271,2137
2272,2272
2273,3703
2274,237
2275,5370
2276,2276
2277,208
2278,1701
2279,2919
2280,2154
2281,2809
2282,1467
2283,2154
2284,6512
2285,2285
2286,6354
2287,6512
2288,5601
2289,237
2290,705
2291,6753
2292,6354
2293,1701
2294,6354
2295,1392
2296,6354
2297,705
2298,2919
2299,2299
2300,2300
2301,9618
2302,2145
2303,3230
2304,5161
2305,1872
2306,1522
2307,2307
2308,1155
2309,1522
2310,1500
2311,1500
2312,3230
2313,1785
2314,2346
2315,2913
2316,1521
2317,1785
2318,2137
2319,1521
2320,1855
2321,3520
2322,3047
2323,1522
2324,3047
2325,1500
2326,1785
2327,2137
2328,1872
2329,944
2330,2330
2331,2883
2332,2137
2333,6479
2334,3047
2335,1522
2336,1872
2337,2201
2338,1872
2339,1521
2340,3230
2341,1500
2342,1785
2343,1500
2344,1500
2345,1872
2346,2346
2347,1521
2348,1521
2349,1521
2350,2346
2351,2424
2352,361
2353,525
2354,3047
2355,2154
2356,4208
2357,361
2358,954
2359,3305
2360,361
2361,361
2362,969
2363,2363
2364,1682
2365,3761
2366,2154
2367,4208
2368,2368
2369,473
2370,4208
2371,4208
2372,5279
2373,2373
2374,1726
2375,361
2376,3761
2377,2307
2378,2965
2379,521
2380,2965
2381,1861
2382,2388
2383,1726
2384,357
2385,2976
2386,2976
2387,4208
2388,2388
2389,2389
2390,2390
2391,2137
2392,2137
2393,3838
2394,4208
2395,384
2396,574
2397,554
2398,1726
2399,5161
2400,4301
2401,357
2402,611
2403,4208
2404,4208
2405,9618
2406,357
2407,4208
2408,9618
2409,4208
2410,525
2411,934
2412,384
2413,2976
2414,2346
2415,4208
2416,1522
2417,6947
2418,598
2419,1726
2420,969
2421,4208
2422,3761
2423,934
2424,2424
2425,2438
2426,4208
2427,2427
2428,934
2429,2429
2430,4208
2431,2438
2432,2346
2433,2965
2434,1726
2435,4208
2436,5279
2437,934
2438,2438
2439,357
2440,2457
2441,1447
2442,2628
2443,2489
2444,2489
2445,2489
2446,2476
2447,2489
2448,2476
2449,2489
2450,2489
2451,2489
2452,2457
2453,2476
2454,2628
2455,1447
2456,2476
2457,2457
2458,2489
2459,2457
2460,2489
2461,2489
2462,2628
2463,2476
2464,2489
2465,2489
2466,2476
2467,2467
2468,2489
2469,2489
2470,2489
2471,2476
2472,2489
2473,2476
2474,2489
2475,2628
2476,2476
2477,1447
2478,2628
2479,2489
2480,2476
2481,2476
2482,2489
2483,2489
2484,2489
2485,1447
2486,2628
2487,2476
2488,2476
2489,2489
2490,2489
2491,2476
2492,2489
2493,2476
2494,2476
2495,2489
2496,2476
2497,2628
2498,2476
2499,2489
2500,2476
2501,1447
2502,2457
2503,2457
2504,2476
2505,1447
2506,2628
2507,2628
2508,1447
2509,2628
2510,2628
2511,2476
2512,2457
2513,1447
2514,7123
2515,2476
2516,2628
2517,2476
2518,2476
2519,4239
2520,2628
2521,2457
2522,1478
2523,553
2524,4301
2525,2541
2526,4208
2527,940
2528,1478
2529,7696
2530,6354
2531,543
2532,1478
2533,7696
2534,2534
2535,1478
2536,9213
2537,1478
2538,6354
2539,7696
2540,4510
2541,2541
2542,384
2543,7696
2544,4208
2545,944
2546,5279
2547,4208
2548,2919
2549,4208
2550,2919
2551,1478
2552,2919
2553,2919
2554,1478
2555,1478
2556,1813
2557,940
2558,2919
2559,977
2560,1478
2561,1478
2562,1478
2563,1660
2564,7696
2565,1725
2566,2919
2567,1478
2568,2568
2569,2424
2570,2919
2571,3567
2572,2719
2573,2719
2574,3574
2575,3567
2576,3567
2577,3574
2578,4036
2579,4036
2580,4036
2581,4036
2582,4036
2583,4036
2584,4036
2585,3574
2586,4036
2587,2719
2588,2719
2589,4036
2590,2719
2591,2719
2592,618
2593,4036
2594,3567
2595,4036
2596,3574
2597,4039
2598,1912
2599,4036
2600,3567
2601,4080
2602,4036
