user_id:token,timestamp,popularity_label,item_popularity,interaction_count,activity_label
1,0.8864935040473938,0,1,206,1
1,0.8864935040473938,0,1,206,1
1,0.8864935040473938,0,1,206,1
1,0.8871428370475769,0,0,206,1
1,0.888701319694519,0,1,206,1
1,0.8892207741737366,0,0,206,1
1,0.8932467699050903,0,0,206,1
1,0.8932467699050903,0,0,206,1
1,0.8946753144264221,0,1,206,1
1,0.8946753144264221,0,0,206,1
1,0.8946753144264221,0,1,206,1
1,0.8962337374687195,0,1,206,1
1,0.8964934945106506,0,0,206,1
1,0.8970130085945129,0,0,206,1
1,0.8974025845527649,0,0,206,1
1,0.8974025845527649,0,0,206,1
1,0.8984415531158447,0,1,206,1
1,0.8992207646369934,0,1,206,1
1,0.8992207646369934,0,0,206,1
1,0.9014285802841187,0,0,206,1
1,0.9032467603683472,0,0,206,1
1,0.9035065174102783,0,1,206,1
1,0.9038960933685303,0,0,206,1
1,0.9041558504104614,0,1,206,1
1,0.904285728931427,0,0,206,1
1,0.9045454263687134,0,0,206,1
1,0.904675304889679,0,1,206,1
1,0.9050649404525757,0,1,206,1
1,0.9053246974945068,0,0,206,1
1,0.9061039090156555,0,0,206,1
1,0.906623363494873,0,0,206,1
1,0.9070129990577698,0,1,206,1
1,0.9071428775787354,0,0,206,1
1,0.9074025750160217,0,0,206,1
1,0.9087013006210327,0,0,206,1
1,0.9098701477050781,0,1,206,1
1,0.910909116268158,0,0,206,1
1,0.9120779037475586,0,1,206,1
1,0.9124675393104553,0,0,206,1
1,0.9129869937896729,0,1,206,1
1,0.9129869937896729,0,0,206,1
1,0.913246750831604,0,0,206,1
1,0.9135065078735352,0,0,206,1
1,0.9137662053108215,0,0,206,1
1,0.9141558408737183,0,1,206,1
1,0.9141558408737183,0,1,206,1
1,0.9142857193946838,0,0,206,1
1,0.9148051738739014,0,1,206,1
1,0.9148051738739014,0,1,206,1
1,0.9150649309158325,0,0,206,1
1,0.9154545664787292,0,0,206,1
1,0.9180519580841064,0,1,206,1
1,0.9189610481262207,0,0,206,1
1,0.9192208051681519,0,0,206,1
1,0.9196103811264038,0,0,206,1
1,0.919870138168335,0,1,206,1
1,0.9215584397315979,0,1,206,1
1,0.9216883182525635,0,0,206,1
1,0.9223376512527466,0,0,206,1
1,0.9233766198158264,0,0,206,1
1,0.9245454668998718,0,1,206,1
1,0.9253246784210205,0,1,206,1
1,0.9257143139839172,0,0,206,1
1,0.9259740114212036,0,0,206,1
1,0.9261038899421692,0,0,206,1
1,0.9277921915054321,0,0,206,1
1,0.9287012815475464,0,1,206,1
1,0.928831160068512,0,0,206,1
1,0.9289610385894775,0,1,206,1
1,0.9300000071525574,0,0,206,1
1,0.9306493401527405,0,0,206,1
1,0.9306493401527405,0,0,206,1
1,0.9315584301948547,0,0,206,1
1,0.9316883087158203,0,0,206,1
1,0.9319480657577515,0,1,206,1
1,0.9323376417160034,0,0,206,1
1,0.9332467317581177,0,0,206,1
1,0.9333766102790833,0,1,206,1
1,0.9344155788421631,0,1,206,1
1,0.9345454573631287,0,0,206,1
1,0.9351947903633118,0,1,206,1
1,0.9353246688842773,0,0,206,1
1,0.9354545474052429,0,1,206,1
1,0.9355844259262085,0,0,206,1
1,0.9359740018844604,0,0,206,1
1,0.9363636374473572,0,0,206,1
1,0.9383116960525513,0,0,206,1
1,0.9387012720108032,0,1,206,1
1,0.9392207860946655,0,1,206,1
1,0.9397402405738831,0,0,206,1
1,0.9406493306159973,0,0,206,1
1,0.9407792091369629,0,1,206,1
1,0.9424675107002258,0,0,206,1
1,0.942727267742157,0,1,206,1
1,0.942727267742157,0,1,206,1
1,0.9438961148262024,0,0,206,1
1,0.9448052048683167,0,1,206,1
1,0.9454545378684998,0,0,206,1
1,0.9454545378684998,0,0,206,1
1,0.9455844163894653,0,0,206,1
1,0.946363627910614,0,1,206,1
1,0.946363627910614,0,0,206,1
1,0.9468831419944763,0,0,206,1
1,0.9470129609107971,0,1,206,1
1,0.9472727179527283,0,1,206,1
1,0.9475324749946594,0,1,206,1
1,0.9481818079948425,0,1,206,1
1,0.9489610195159912,0,0,206,1
1,0.9492207765579224,0,0,206,1
1,0.9496104121208191,0,0,206,1
1,0.9503896236419678,0,1,206,1
1,0.9509090781211853,0,1,206,1
1,0.9510389566421509,0,1,206,1
1,0.9519480466842651,0,0,206,1
1,0.9523376822471619,0,0,206,1
1,0.9537662267684937,0,0,206,1
1,0.9541558623313904,0,1,206,1
1,0.954285740852356,0,0,206,1
1,0.9544155597686768,0,0,206,1
1,0.9550649523735046,0,0,206,1
1,0.9559740424156189,0,0,206,1
1,0.9562337398529053,0,0,206,1
1,0.9570130109786987,0,0,206,1
1,0.9580519199371338,0,1,206,1
1,0.9584415555000305,0,0,206,1
1,0.9587013125419617,0,1,206,1
1,0.9588311910629272,0,1,206,1
1,0.9596104025840759,0,1,206,1
1,0.9596104025840759,0,0,206,1
1,0.9598701596260071,0,0,206,1
1,0.9603896141052246,0,1,206,1
1,0.96155846118927,0,1,206,1
1,0.9625974297523499,0,0,206,1
1,0.9633766412734985,0,1,206,1
1,0.965194821357727,0,1,206,1
1,0.96688312292099,0,0,206,1
1,0.9671428799629211,0,1,206,1
1,0.9688311815261841,0,0,206,1
1,0.9715584516525269,0,0,206,1
1,0.9753246903419495,0,0,206,1
1,0.9757142663002014,0,0,206,1
1,0.9759740233421326,0,0,206,1
1,0.9764934778213501,0,0,206,1
1,0.9775324463844299,0,1,206,1
1,0.9798701405525208,0,0,206,1
1,0.9798701405525208,0,1,206,1
1,0.9801298975944519,0,0,206,1
10,0.8100000023841858,-1,1,21,0
10,0.8100000023841858,-1,-1,21,0
10,0.8100000023841858,-1,1,21,0
10,0.8100000023841858,-1,0,21,0
10,0.8100000023841858,-1,0,21,0
10,0.8207792043685913,-1,-1,21,0
10,0.8393506407737732,-1,-1,21,0
10,0.8393506407737732,-1,-1,21,0
10,0.8479220867156982,-1,0,21,0
10,0.8479220867156982,-1,0,21,0
10,0.8479220867156982,-1,0,21,0
10,0.8480519652366638,-1,0,21,0
10,0.8525974154472351,-1,-1,21,0
10,0.876493513584137,-1,0,21,0
10,0.876493513584137,-1,0,21,0
10,0.9098701477050781,-1,1,21,0
10,0.9098701477050781,-1,0,21,0
10,0.9098701477050781,-1,0,21,0
10,0.9098701477050781,-1,1,21,0
10,0.9098701477050781,-1,-1,21,0
10,0.9098701477050781,-1,1,21,0
100,0.5827272534370422,0,0,157,1
100,0.5827272534370422,0,-1,157,1
100,0.5955843925476074,0,-1,157,1
100,0.6051948070526123,0,-1,157,1
100,0.6058441400527954,0,-1,157,1
100,0.6064935326576233,0,1,157,1
100,0.6079220771789551,0,1,157,1
100,0.6125974059104919,0,-1,157,1
100,0.6170129776000977,0,-1,157,1
100,0.6174026131629944,0,0,157,1
100,0.6237662434577942,0,1,157,1
100,0.6349350810050964,0,1,157,1
100,0.635454535484314,0,1,157,1
100,0.6385714411735535,0,1,157,1
100,0.6554545164108276,0,1,157,1
100,0.6588311791419983,0,-1,157,1
100,0.6589610576629639,0,1,157,1
100,0.6592207551002502,0,1,157,1
100,0.660909116268158,0,0,157,1
100,0.6620779037475586,0,0,157,1
100,0.6623376607894897,0,0,157,1
100,0.6627272963523865,0,0,157,1
100,0.6628571152687073,0,0,157,1
100,0.6631168723106384,0,1,157,1
100,0.6636363863945007,0,0,157,1
100,0.6662337779998779,0,0,157,1
100,0.6667532324790955,0,1,157,1
100,0.6670129895210266,0,0,157,1
100,0.668181836605072,0,1,157,1
100,0.668571412563324,0,1,157,1
100,0.6687012910842896,0,0,157,1
100,0.6692208051681519,0,1,157,1
100,0.6700000166893005,0,1,157,1
100,0.6707792282104492,0,-1,157,1
100,0.6731168627738953,0,1,157,1
100,0.6733766198158264,0,0,157,1
100,0.6733766198158264,0,0,157,1
100,0.6736363768577576,0,0,157,1
100,0.673896074295044,0,-1,157,1
100,0.6742857098579407,0,1,157,1
100,0.6745454668998718,0,1,157,1
100,0.677142858505249,0,0,157,1
100,0.6776623129844666,0,1,157,1
100,0.6790909171104431,0,0,157,1
100,0.6838961243629456,0,-1,157,1
100,0.6864935159683228,0,1,157,1
100,0.6902597546577454,0,-1,157,1
100,0.7001298666000366,0,1,157,1
100,0.7003896236419678,0,-1,157,1
100,0.7022078037261963,0,1,157,1
100,0.7025973796844482,0,1,157,1
100,0.7032467722892761,0,1,157,1
100,0.7045454382896423,0,0,157,1
100,0.7215584516525269,0,1,157,1
100,0.727142870426178,0,0,157,1
100,0.7280519604682922,0,0,157,1
100,0.7287012934684753,0,1,157,1
100,0.7406493425369263,0,0,157,1
100,0.7453246712684631,0,1,157,1
100,0.7471428513526917,0,1,157,1
100,0.7527272701263428,0,1,157,1
100,0.7592207789421082,0,1,157,1
100,0.7609090805053711,0,0,157,1
100,0.7616882920265198,0,1,157,1
100,0.770519495010376,0,1,157,1
100,0.7787013053894043,0,0,157,1
100,0.7796103954315186,0,0,157,1
100,0.7832467555999756,0,0,157,1
100,0.7864934802055359,0,1,157,1
100,0.788051962852478,0,1,157,1
100,0.788051962852478,0,1,157,1
100,0.788051962852478,0,1,157,1
100,0.788051962852478,0,0,157,1
100,0.788051962852478,0,1,157,1
100,0.788051962852478,0,1,157,1
100,0.7918182015419006,0,1,157,1
100,0.7958441376686096,0,1,157,1
100,0.7964935302734375,0,0,157,1
100,0.7997402548789978,0,0,157,1
100,0.8042857050895691,0,1,157,1
100,0.8058441281318665,0,0,157,1
100,0.8107792139053345,0,0,157,1
100,0.8133766055107117,0,-1,157,1
100,0.8150649070739746,0,1,157,1
100,0.8167532682418823,0,0,157,1
100,0.8185714483261108,0,0,157,1
100,0.8189610242843628,0,0,157,1
100,0.8205195069313049,0,0,157,1
100,0.8206493258476257,0,0,157,1
100,0.8212987184524536,0,-1,157,1
100,0.8224675059318542,0,-1,157,1
100,0.8224675059318542,0,0,157,1
100,0.8231168985366821,0,-1,157,1
100,0.8236363530158997,0,1,157,1
100,0.8240259885787964,0,1,157,1
100,0.8245454430580139,0,1,157,1
100,0.826103925704956,0,1,157,1
100,0.8262337446212769,0,1,157,1
100,0.8279221057891846,0,1,157,1
100,0.828181803226471,0,1,157,1
100,0.8283116817474365,0,1,157,1
100,0.8283116817474365,0,1,157,1
100,0.8296104073524475,0,0,157,1
100,0.830129861831665,0,1,157,1
100,0.830129861831665,0,1,157,1
100,0.8315584659576416,0,1,157,1
100,0.8315584659576416,0,1,157,1
100,0.8325973749160767,0,-1,157,1
100,0.8332467675209045,0,1,157,1
100,0.8353247046470642,0,0,157,1
100,0.8362337946891785,0,1,157,1
100,0.8375324606895447,0,1,157,1
100,0.8376623392105103,0,-1,157,1
100,0.8383116722106934,0,-1,157,1
100,0.8389610648155212,0,1,157,1
100,0.8389610648155212,0,1,157,1
100,0.8389610648155212,0,-1,157,1
100,0.8424675464630127,0,1,157,1
100,0.8461039066314697,0,0,157,1
100,0.8464934825897217,0,1,157,1
100,0.8468831181526184,0,1,157,1
100,0.8532467484474182,0,0,157,1
100,0.8535065054893494,0,1,157,1
100,0.8535065054893494,0,-1,157,1
100,0.8550649285316467,0,1,157,1
100,0.855584442615509,0,1,157,1
100,0.8567532300949097,0,1,157,1
100,0.8571428656578064,0,0,157,1
100,0.8574026226997375,0,-1,157,1
100,0.8638961315155029,0,1,157,1
100,0.8683117032051086,0,1,157,1
100,0.8845454454421997,0,1,157,1
100,0.8877922296524048,0,-1,157,1
100,0.8877922296524048,0,1,157,1
100,0.8877922296524048,0,1,157,1
100,0.8912987112998962,0,1,157,1
100,0.8932467699050903,0,1,157,1
100,0.8942857384681702,0,1,157,1
100,0.8980519771575928,0,1,157,1
100,0.9003896117210388,0,-1,157,1
100,0.9018181562423706,0,0,157,1
100,0.9025974273681641,0,1,157,1
100,0.9051948189735413,0,1,157,1
100,0.9232467412948608,0,1,157,1
100,0.9245454668998718,0,1,157,1
100,0.9306493401527405,0,0,157,1
100,0.9492207765579224,0,1,157,1
100,0.9492207765579224,0,1,157,1
100,0.9496104121208191,0,1,157,1
100,0.9515584707260132,0,1,157,1
100,0.9520779252052307,0,1,157,1
100,0.9596104025840759,0,1,157,1
100,0.9603896141052246,0,1,157,1
100,0.9636363387107849,0,-1,157,1
100,0.9696103930473328,0,1,157,1
100,0.9696103930473328,0,1,157,1
100,0.9724675416946411,0,1,157,1
1000,0.640389621257782,0,1,136,1
1000,0.6407791972160339,0,0,136,1
1000,0.6418181657791138,0,0,136,1
1000,0.6422078013420105,0,1,136,1
1000,0.6425973773002625,0,0,136,1
1000,0.6432467699050903,0,1,136,1
1000,0.6432467699050903,0,0,136,1
1000,0.644025981426239,0,0,136,1
1000,0.6445454359054565,0,-1,136,1
1000,0.6448051929473877,0,-1,136,1
1000,0.6449350714683533,0,0,136,1
1000,0.6451948285102844,0,0,136,1
1000,0.6451948285102844,0,-1,136,1
1000,0.6451948285102844,0,0,136,1
1000,0.6455844044685364,0,1,136,1
1000,0.6455844044685364,0,1,136,1
1000,0.6455844044685364,0,1,136,1
1000,0.6455844044685364,0,1,136,1
1000,0.6455844044685364,0,1,136,1
1000,0.6455844044685364,0,0,136,1
1000,0.6455844044685364,0,1,136,1
1000,0.6455844044685364,0,0,136,1
1000,0.6461039185523987,0,1,136,1
1000,0.6462337374687195,0,0,136,1
1000,0.6464934945106506,0,0,136,1
1000,0.6468831300735474,0,0,136,1
1000,0.6470130085945129,0,0,136,1
1000,0.6470130085945129,0,0,136,1
1000,0.6474025845527649,0,1,136,1
1000,0.6477922201156616,0,1,136,1
1000,0.6479220986366272,0,-1,136,1
1000,0.6485714316368103,0,0,136,1
1000,0.6487013101577759,0,0,136,1
1000,0.648961067199707,0,-1,136,1
1000,0.649350643157959,0,0,136,1
1000,0.6497402787208557,0,0,136,1
1000,0.6502597332000732,0,0,136,1
1000,0.6505194902420044,0,-1,136,1
1000,0.6507792472839355,0,0,136,1
1000,0.6509090662002563,0,0,136,1
1000,0.6509090662002563,0,0,136,1
1000,0.6512987017631531,0,0,136,1
1000,0.6515584588050842,0,1,136,1
1000,0.6516883373260498,0,1,136,1
1000,0.6516883373260498,0,1,136,1
1000,0.6518181562423706,0,1,136,1
1000,0.6523376703262329,0,1,136,1
1000,0.6525974273681641,0,0,136,1
1000,0.6528571248054504,0,0,136,1
1000,0.652987003326416,0,0,136,1
1000,0.6533766388893127,0,1,136,1
1000,0.6536363363265991,0,1,136,1
1000,0.6537662148475647,0,0,136,1
1000,0.6541558504104614,0,0,136,1
1000,0.6545454263687134,0,0,136,1
1000,0.6549350619316101,0,-1,136,1
1000,0.6550649404525757,0,0,136,1
1000,0.6550649404525757,0,0,136,1
1000,0.6553246974945068,0,1,136,1
1000,0.6559740304946899,0,0,136,1
1000,0.6562337875366211,0,-1,136,1
1000,0.6562337875366211,0,1,136,1
1000,0.6564934849739075,0,1,136,1
1000,0.6570129990577698,0,0,136,1
1000,0.6571428775787354,0,0,136,1
1000,0.6572727560997009,0,0,136,1
1000,0.657922089099884,0,1,136,1
1000,0.658311665058136,0,-1,136,1
1000,0.6585714221000671,0,1,136,1
1000,0.6588311791419983,0,0,136,1
1000,0.6588311791419983,0,0,136,1
1000,0.6589610576629639,0,0,136,1
1000,0.6589610576629639,0,0,136,1
1000,0.6598701477050781,0,1,136,1
1000,0.6601298451423645,0,0,136,1
1000,0.6616883277893066,0,1,136,1
1000,0.661948025226593,0,1,136,1
1000,0.6624675393104553,0,0,136,1
1000,0.6625974178314209,0,0,136,1
1000,0.6628571152687073,0,0,136,1
1000,0.6637662053108215,0,1,136,1
1000,0.6637662053108215,0,1,136,1
1000,0.6644155979156494,0,-1,136,1
1000,0.6644155979156494,0,0,136,1
1000,0.6646752953529358,0,0,136,1
1000,0.6648051738739014,0,1,136,1
1000,0.6653246879577637,0,0,136,1
1000,0.6653246879577637,0,0,136,1
1000,0.666883111000061,0,1,136,1
1000,0.6674026250839233,0,-1,136,1
1000,0.6683117151260376,0,1,136,1
1000,0.6683117151260376,0,1,136,1
1000,0.668571412563324,0,-1,136,1
1000,0.6687012910842896,0,1,136,1
1000,0.6701298952102661,0,-1,136,1
1000,0.6705194711685181,0,1,136,1
1000,0.6705194711685181,0,0,136,1
1000,0.6707792282104492,0,1,136,1
1000,0.6715584397315979,0,0,136,1
1000,0.6716883182525635,0,0,136,1
1000,0.6725974082946777,0,1,136,1
1000,0.6728571653366089,0,1,136,1
1000,0.673506498336792,0,-1,136,1
1000,0.6742857098579407,0,1,136,1
1000,0.6744155883789062,0,-1,136,1
1000,0.6753246784210205,0,0,136,1
1000,0.6753246784210205,0,0,136,1
1000,0.6761038899421692,0,1,136,1
1000,0.677142858505249,0,0,136,1
1000,0.677142858505249,0,0,136,1
1000,0.677142858505249,0,-1,136,1
1000,0.6779220700263977,0,0,136,1
1000,0.678831160068512,0,0,136,1
1000,0.6805194616317749,0,1,136,1
1000,0.6816883087158203,0,1,136,1
1000,0.6816883087158203,0,0,136,1
1000,0.6816883087158203,0,0,136,1
1000,0.68376624584198,0,-1,136,1
1000,0.6842857003211975,0,0,136,1
1000,0.6844155788421631,0,1,136,1
1000,0.686103880405426,0,0,136,1
1000,0.6862337589263916,0,-1,136,1
1000,0.6870129704475403,0,1,136,1
1000,0.6892207860946655,0,1,136,1
1000,0.6892207860946655,0,0,136,1
1000,0.6897402405738831,0,1,136,1
1000,0.6901298761367798,0,0,136,1
1000,0.6924675107002258,0,1,136,1
1000,0.6925973892211914,0,-1,136,1
1000,0.6951947808265686,0,-1,136,1
1000,0.6988311409950256,0,1,136,1
1000,0.6989610195159912,0,1,136,1
1000,0.699999988079071,0,-1,136,1
1000,0.7074025869369507,0,0,136,1
1000,0.7107792496681213,0,1,136,1
1000,0.7116883397102356,0,1,136,1
1001,0.5805194973945618,-1,1,190,1
1001,0.5805194973945618,-1,1,190,1
1001,0.5805194973945618,-1,0,190,1
1001,0.5816882848739624,-1,0,190,1
1001,0.5816882848739624,-1,0,190,1
1001,0.5816882848739624,-1,0,190,1
1001,0.5896103978157043,-1,1,190,1
1001,0.5896103978157043,-1,0,190,1
1001,0.5901298522949219,-1,0,190,1
1001,0.5915584564208984,-1,1,190,1
1001,0.5915584564208984,-1,0,190,1
1001,0.5925974249839783,-1,0,190,1
1001,0.5925974249839783,-1,-1,190,1
1001,0.5929870009422302,-1,0,190,1
1001,0.593376636505127,-1,1,190,1
1001,0.593376636505127,-1,-1,190,1
1001,0.5936363339424133,-1,0,190,1
1001,0.5964934825897217,-1,1,190,1
1001,0.5964934825897217,-1,0,190,1
1001,0.6014285683631897,-1,0,190,1
1001,0.6016883254051208,-1,-1,190,1
1001,0.6016883254051208,-1,-1,190,1
1001,0.6038960814476013,-1,0,190,1
1001,0.6038960814476013,-1,-1,190,1
1001,0.6038960814476013,-1,0,190,1
1001,0.6077921986579895,-1,1,190,1
1001,0.6079220771789551,-1,0,190,1
1001,0.6079220771789551,-1,1,190,1
1001,0.6158441305160522,-1,-1,190,1
1001,0.6227272748947144,-1,0,190,1
1001,0.6227272748947144,-1,0,190,1
1001,0.6228571534156799,-1,0,190,1
1001,0.6242856979370117,-1,1,190,1
1001,0.6267532706260681,-1,0,190,1
1001,0.6270129680633545,-1,0,190,1
1001,0.6271428465843201,-1,0,190,1
1001,0.6281818151473999,-1,0,190,1
1001,0.6420779228210449,-1,-1,190,1
1001,0.6453246474266052,-1,1,190,1
1001,0.6490908861160278,-1,-1,190,1
1001,0.654285728931427,-1,1,190,1
1001,0.6564934849739075,-1,-1,190,1
1001,0.661948025226593,-1,0,190,1
1001,0.6662337779998779,-1,0,190,1
1001,0.6694805026054382,-1,1,190,1
1001,0.6770129799842834,-1,1,190,1
1001,0.6770129799842834,-1,-1,190,1
1001,0.6781818270683289,-1,0,190,1
1001,0.6802597641944885,-1,0,190,1
1001,0.6827272772789001,-1,-1,190,1
1001,0.6849350929260254,-1,0,190,1
1001,0.6855844259262085,-1,0,190,1
1001,0.6862337589263916,-1,0,190,1
1001,0.6876623630523682,-1,1,190,1
1001,0.6884415745735168,-1,0,190,1
1001,0.692727267742157,-1,0,190,1
1001,0.6961038708686829,-1,1,190,1
1001,0.6981818079948425,-1,0,190,1
1001,0.7144156098365784,-1,-1,190,1
1001,0.7145454287528992,-1,0,190,1
1001,0.7145454287528992,-1,0,190,1
1001,0.7224675416946411,-1,-1,190,1
1001,0.727142870426178,-1,1,190,1
1001,0.7300000190734863,-1,1,190,1
1001,0.734415590763092,-1,-1,190,1
1001,0.7371428608894348,-1,0,190,1
1001,0.7459740042686462,-1,0,190,1
1001,0.7459740042686462,-1,0,190,1
1001,0.7461038827896118,-1,1,190,1
1001,0.7462337613105774,-1,1,190,1
1001,0.7462337613105774,-1,0,190,1
1001,0.75,-1,1,190,1
1001,0.753636360168457,-1,0,190,1
1001,0.7579220533370972,-1,0,190,1
1001,0.7609090805053711,-1,0,190,1
1001,0.7609090805053711,-1,-1,190,1
1001,0.7609090805053711,-1,0,190,1
1001,0.7618181705474854,-1,0,190,1
1001,0.7627272605895996,-1,1,190,1
1001,0.7654545307159424,-1,0,190,1
1001,0.767532467842102,-1,0,190,1
1001,0.767532467842102,-1,0,190,1
1001,0.767532467842102,-1,0,190,1
1001,0.7709090709686279,-1,0,190,1
1001,0.7735065221786499,-1,-1,190,1
1001,0.7738960981369019,-1,1,190,1
1001,0.778181791305542,-1,0,190,1
1001,0.7827273011207581,-1,1,190,1
1001,0.7827273011207581,-1,1,190,1
1001,0.7827273011207581,-1,-1,190,1
1001,0.7827273011207581,-1,0,190,1
1001,0.7893506288528442,-1,0,190,1
1001,0.7907792329788208,-1,-1,190,1
1001,0.7907792329788208,-1,0,190,1
1001,0.7927272915840149,-1,0,190,1
1001,0.7928571701049805,-1,1,190,1
1001,0.7936363816261292,-1,1,190,1
1001,0.7938960790634155,-1,0,190,1
1001,0.7949350476264954,-1,1,190,1
1001,0.8020779490470886,-1,0,190,1
1001,0.8020779490470886,-1,0,190,1
1001,0.8020779490470886,-1,0,190,1
1001,0.8027272820472717,-1,0,190,1
1001,0.8031168580055237,-1,0,190,1
1001,0.8032467365264893,-1,-1,190,1
1001,0.8035064935684204,-1,1,190,1
1001,0.8041558265686035,-1,0,190,1
1001,0.8041558265686035,-1,1,190,1
1001,0.8051947951316833,-1,1,190,1
1001,0.8057143092155457,-1,1,190,1
1001,0.8074026107788086,-1,1,190,1
1001,0.8074026107788086,-1,0,190,1
1001,0.8084415793418884,-1,-1,190,1
1001,0.8090909123420715,-1,0,190,1
1001,0.8102597594261169,-1,0,190,1
1001,0.8102597594261169,-1,0,190,1
1001,0.812207818031311,-1,1,190,1
1001,0.812207818031311,-1,0,190,1
1001,0.812207818031311,-1,1,190,1
1001,0.8128571510314941,-1,1,190,1
1001,0.8131169080734253,-1,0,190,1
1001,0.8188311457633972,-1,1,190,1
1001,0.8188311457633972,-1,0,190,1
1001,0.8202597498893738,-1,1,190,1
1001,0.8202597498893738,-1,-1,190,1
1001,0.821168839931488,-1,0,190,1
1001,0.821168839931488,-1,0,190,1
1001,0.821168839931488,-1,-1,190,1
1001,0.8255844116210938,-1,1,190,1
1001,0.8255844116210938,-1,1,190,1
1001,0.8255844116210938,-1,1,190,1
1001,0.8305194973945618,-1,-1,190,1
1001,0.8310389518737793,-1,0,190,1
1001,0.8310389518737793,-1,0,190,1
1001,0.833116888999939,-1,0,190,1
1001,0.833116888999939,-1,0,190,1
1001,0.8341558575630188,-1,1,190,1
1001,0.8396103978157043,-1,0,190,1
1001,0.8396103978157043,-1,-1,190,1
1001,0.8402597308158875,-1,0,190,1
1001,0.840389609336853,-1,0,190,1
1001,0.840389609336853,-1,0,190,1
1001,0.840389609336853,-1,-1,190,1
1001,0.8432467579841614,-1,0,190,1
1001,0.8441558480262756,-1,0,190,1
1001,0.8511688113212585,-1,1,190,1
1001,0.8546753525733948,-1,0,190,1
1001,0.8546753525733948,-1,0,190,1
1001,0.8557142615318298,-1,1,190,1
1001,0.8557142615318298,-1,0,190,1
1001,0.8575324416160583,-1,1,190,1
1001,0.8575324416160583,-1,1,190,1
1001,0.8575324416160583,-1,-1,190,1
1001,0.8593506217002869,-1,-1,190,1
1001,0.8607792258262634,-1,0,190,1
1001,0.8607792258262634,-1,0,190,1
1001,0.8607792258262634,-1,0,190,1
1001,0.8622077703475952,-1,1,190,1
1001,0.8622077703475952,-1,0,190,1
1001,0.8622077703475952,-1,0,190,1
1001,0.8712987303733826,-1,0,190,1
1001,0.8712987303733826,-1,0,190,1
1001,0.8728571534156799,-1,1,190,1
1001,0.8728571534156799,-1,0,190,1
1001,0.8728571534156799,-1,1,190,1
1001,0.8729870319366455,-1,-1,190,1
1001,0.8737662434577942,-1,1,190,1
1001,0.8762337565422058,-1,1,190,1
1001,0.8783116936683655,-1,0,190,1
1001,0.8783116936683655,-1,-1,190,1
1001,0.8789610266685486,-1,1,190,1
1001,0.8790909051895142,-1,1,190,1
1001,0.8805195093154907,-1,1,190,1
1001,0.8859740495681763,-1,0,190,1
1001,0.886753261089325,-1,0,190,1
1001,0.886753261089325,-1,0,190,1
1001,0.8883116841316223,-1,1,190,1
1001,0.8883116841316223,-1,-1,190,1
1001,0.8889610171318054,-1,0,190,1
1001,0.8889610171318054,-1,0,190,1
1001,0.8899999856948853,-1,-1,190,1
1001,0.8953246474266052,-1,0,190,1
1001,0.8964934945106506,-1,0,190,1
1001,0.8980519771575928,-1,0,190,1
1001,0.8983116745948792,-1,1,190,1
1001,0.898961067199707,-1,1,190,1
